"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00013881","1940","35.2236","-80.9552","221.9","CHARLOTTE DOUGLAS AIRPORT, NC US","","","836.4","","836.4","0","117","0","70","0","12","","3","Z","2","0","79","0","4","0","198","0","42","0","-19.4","0,0127,","152",",Z,0124,","99",",Z,0123,","43.9",",0,0813,","38.3","0,0727,","-0.6","0,1107","-3.3","0,1115","-4.4","0,1116","-7.8","0,1204","","","-2.8","0,0413","-2.8","0,0413","-6.1","0,0326","-7.8","0,0325","-15.6","0,0129","2163.7","","2163.7","0","1067.3",",0","","","241",",Z","14.79","0","21.00","0","8.58","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013881","1941","35.2236","-80.9552","221.9","CHARLOTTE DOUGLAS AIRPORT, NC US","","","1070.6","","1070.6","0","84","0","52","0","0","","1","Z","0","0","83","0","0","0","214","0","64","0","-8.3","0,0208,","0","T,Z,0313,+","51",",Z,0227,","56.4",",0,1223,","37.8","0,0529,","-1.7","0,1109","-2.2","0,1110","-6.1","0,1215","","","","","-1.1","0,0330","-3.9","0,0319","-6.1","0,0318","-6.7","0,0302","","","1947.1","","1947.1","0","902.3",",0","","","102",",Z","16.07","0","22.51","0","9.62","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013881","1944","35.2236","-80.9552","221.9","CHARLOTTE DOUGLAS AIRPORT, NC US","","","962.7","","962.7","0","114","0","73","0","2","","1","Z","0","0","69","0","0","0","207","0","65","0","-10.6","0,0213,","51",",Z,0109,","56",",Z,0109,","74.2",",0,0319,","38.9","0,0619,","-2.2","0,1107","-2.2","0,1107","-4.4","0,1201","-7.2","0,1203","","","-2.2","0,0406","-2.2","0,0406","-4.4","0,0310","-10.6","0,0213","-10.6","0,0213","","","","","1177.6",",0","","","64",",Z","15.62","0","21.72","0","9.53","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013881","1945","35.2236","-80.9552","221.9","CHARLOTTE DOUGLAS AIRPORT, NC US","","","930.2","","930.2","0","120","0","87","0","7","","2","0","0","0","54","0","3","0","216","0","47","0","-12.2","0,1217,","51",",0,1215,+","64",",0,1213,","72.4",",0,0916,","39.4","0,0629,","-1.1","0,1105","-2.2","0,1116","-4.4","0,1123","-6.7","0,1124","-11.1","0,1216","-0.6","0,0407","-2.8","0,0209","-5.0","0,0207","-6.7","0,0202","-9.4","0,0201","1801.3","","1801.3","0","1282.5",",0","","","113",",0","16.01","0","21.88","0","10.13","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013881","1946","35.2236","-80.9552","221.9","CHARLOTTE DOUGLAS AIRPORT, NC US","","","788.9","","788.9","0","119","0","71","0","1","","1","Z","0","0","46","0","0","0","223","0","29","0","-8.9","0,0124,","25",",Z,0116,","28",",Z,0116,","93.7",",0,1008,","36.1","0,0619,","-0.6","0,1114","-3.3","0,1202","-6.1","0,1203","-6.7","0,1220","","","0.0","0,0311","-2.8","0,0225","-4.4","0,0202","-8.9","0,0124","-8.9","0,0124","1730.6","","1730.6","0","1031.9",",0","","","38",",Z","16.48","0","22.40","0","10.55","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013881","1947","35.2236","-80.9552","221.9","CHARLOTTE DOUGLAS AIRPORT, NC US","","","910.9","","910.9","0","135","0","83","0","0","","0","Z","0","0","74","0","2","0","200","0","43","0","-12.2","0,0209,","0","T,Z,0327,+","23",",Z,0220,","97.8",",0,0924,","37.2","0,0610,","-1.1","0,1126","-2.8","0,1129","-4.4","0,1202","","","","","-2.2","0,0329","-2.2","0,0329","-6.7","0,0304","-6.7","0,0304","-10.0","0,0224","1760.1","","1760.1","0","1258.0",",0","","","46",",Z","15.38","0","21.30","0","9.46","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013881","1948","35.2236","-80.9552","221.9","CHARLOTTE DOUGLAS AIRPORT, NC US","","","911.3","","911.3","0","130","0","84","0","0","","0","0","0","0","62","0","4","0","226","0","48","0","-13.3","0,0115,","0",",0,1231,+","0",",0,1231,+","131.3",",0,0803,","37.8","0,0829,+","-0.6","0,1019","-3.9","0,1211","-8.9","0,1226","-8.9","0,1226","-8.9","0,1226","-2.8","0,0329","-2.8","0,0329","-4.4","0,0211","-7.8","0,0210","-10.0","0,0124","1840.3","","1840.3","0","1402.0",",0","","","0",",0","16.09","0","21.95","0","10.22","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013881","1949","35.2236","-80.9552","221.9","CHARLOTTE DOUGLAS AIRPORT, NC US","","","907.5","","907.5","0","114","0","73","0","0","","0","0","0","0","45","0","0","0","216","0","42","0","-5.6","0,0316,","0","T,0,0131,+","10",",0,0130,","95.8",",0,0613,","37.2","0,0728,","0.0","0,1104","-2.2","0,1106","-5.0","0,1217","","","","","-1.1","0,0417","-2.8","0,0319","-5.6","0,0316","","","","","1474.4","","1474.4","0","1151.0",",0","","","18",",0","16.60","0","22.31","0","10.89","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013881","1950","35.2236","-80.9552","221.9","CHARLOTTE DOUGLAS AIRPORT, NC US","","","870.1","","870.1","0","114","0","75","0","0","","0","0","0","0","69","0","2","0","218","0","31","0","-11.7","0,1126,","0","T,0,1228,+","0","T,0,1228,+","38.6",",0,1020,+","37.2","0,0627,","-1.7","0,1106","-2.8","0,1113","-10.0","0,1125","-10.0","0,1125","-10.0","0,1125","-0.6","0,0416","-2.8","0,0414","-4.4","0,0309","","","","","1614.3","","1614.3","0","882.8",",0","","","0","T,0","15.87","0","21.96","0","9.79","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013881","1951","35.2236","-80.9552","221.9","CHARLOTTE DOUGLAS AIRPORT, NC US","","","947.5","","947.5","0","102","0","71","0","0","","0","0","0","0","67","0","3","0","213","0","66","0","-11.1","0,0208,","0","T,0,1220,+","5",",0,0209,","52.8",",0,1220,","37.8","0,0809,+","-2.2","0,1104","-2.2","0,1104","-6.7","0,1119","-6.7","0,1119","-10.0","0,1216","-1.1","0,0325","-2.8","0,0317","-5.6","0,0211","-11.1","0,0208","-11.1","0,0208","1869.2","","1869.2","0","875.4",",0","","","5",",0","15.98","0","22.16","0","9.80","0","","","","","","","","","","","","","","","","","","","","","",""
