"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00360629","1943","40.61667","-75.38333","73.2","BETHLEHEM, PA US","102","6","69","6","","","","","","","","","77.5",",6,1109,","962.5",",6","",""
"USC00360629","1944","40.61667","-75.38333","73.2","BETHLEHEM, PA US","112","6","78","6","","","","","","","","","64.0",",6,0104,","959.3",",6","",""
"USC00360629","1948","40.61667","-75.38333","73.2","BETHLEHEM, PA US","128","0","78","0","","","","","","","","","57.4",",0,0513,","1160.2",",0","",""
"USC00360629","1949","40.61667","-75.38333","73.2","BETHLEHEM, PA US","114","0","75","0","17","","8","0","102",",0,0203,+","76",",0,0131,","96.3",",0,0906,","993.2",",0","404",",0"
"USC00360629","1950","40.61667","-75.38333","73.2","BETHLEHEM, PA US","125","0","82","0","","","","","","","","","54.1",",0,0524,","1085.2",",0","",""
"USC00360629","1951","40.61667","-75.38333","73.2","BETHLEHEM, PA US","104","0","81","0","","","","","","","","","95.0",",0,0728,","1380.6",",0","",""
"USC00360629","1952","40.61667","-75.38333","73.2","BETHLEHEM, PA US","112","0","83","0","14","","5","0","152",",0,1203,","152",",0,1203,","77.2",",0,0902,","1427.9",",0","368",",0"
"USC00360629","1953","40.61667","-75.38333","73.2","BETHLEHEM, PA US","115","0","80","0","19","","7","0","152",",0,1107,","152",",0,1107,","67.1",",0,1207,","1314.4",",0","483",",0"
"USC00360629","1954","40.61667","-75.38333","73.2","BETHLEHEM, PA US","104","0","80","0","18","","4","0","203",",0,0114,+","178",",0,0111,","82.0",",0,0831,","1001.8",",0","381",",0"
"USC00360629","1955","40.61667","-75.38333","73.2","BETHLEHEM, PA US","107","0","70","0","21","","7","0","102",",0,0203,","76",",0,0202,","113.0",",0,0813,","1060.9",",0","418",",0"
"USC00360629","1956","40.61667","-75.38333","73.2","BETHLEHEM, PA US","129","0","85","0","22","","8","0","330",",0,0319,","279",",0,0319,","49.3",",0,0624,","1132.1",",0","682",",0"
"USC00360629","1957","40.61667","-75.38333","73.2","BETHLEHEM, PA US","109","0","72","0","21","","10","0","178",",0,1205,","152",",0,0202,","58.7",",0,0619,","899.5",",0","570",",0"
"USC00360629","1958","40.61667","-75.38333","73.2","BETHLEHEM, PA US","112","0","78","0","52","","13","0","483",",0,0218,+","381",",0,0216,","51.8",",0,0918,","1082.4",",0","1244",",0"
"USC00360629","1959","40.61667","-75.38333","73.2","BETHLEHEM, PA US","118","0","81","0","19","","9","0","152",",0,0313,","127",",0,0312,","55.1",",0,0724,","1139.4",",0","440",",0"
"USC00360629","1960","40.61667","-75.38333","73.2","BETHLEHEM, PA US","117","0","73","0","55","","17","0","330",",0,0304,","330",",0,0304,","73.2",",0,0913,","1216.1",",0","1152",",0"
"USC00360629","1961","40.61667","-75.38333","73.2","BETHLEHEM, PA US","121","0","85","0","64","","15","0","584",",0,0205,","356",",0,0120,","59.2",",0,0716,","951.4",",0","1320",",0"
"USC00360629","1962","40.61667","-75.38333","73.2","BETHLEHEM, PA US","83","0","58","0","","","","","","","","","53.8",",0,0828,","925.7",",0","",""
"USC00360629","1963","40.61667","-75.38333","73.2","BETHLEHEM, PA US","64","0","46","0","","","","","","","","","60.2",",0,1107,","730.5",",0","",""
"USC00360629","1964","40.61667","-75.38333","73.2","BETHLEHEM, PA US","83","0","53","0","","","","","","","","","38.1",",0,1126,","736.5",",0","",""
"USC00360629","1965","40.61667","-75.38333","73.2","BETHLEHEM, PA US","","","","","30","","","","152",",0,0111,","","","","","676.5",",0","",""
"USC00360629","1966","40.61667","-75.38333","73.2","BETHLEHEM, PA US","79","0","54","0","","","","","","","","","50.8",",0,0922,","871.1",",0","",""
"USC00360629","1967","40.61667","-75.38333","73.2","BETHLEHEM, PA US","99","0","65","0","42","","11","0","254",",0,0209,+","152",",0,0208,","56.9",",0,0725,","1054.3",",0","966",",0"
"USC00360629","1968","40.61667","-75.38333","73.2","BETHLEHEM, PA US","","","","","19","","3","0","152",",0,0109,+","127",",0,0101,","","","1021.0",",0","203",",0"
"USC00360629","1969","40.61667","-75.38333","73.2","BETHLEHEM, PA US","","","","","18","","7","0","330",",0,1227,+","330",",0,1226,","","","","","953",",0"
"USC00360629","1970","40.61667","-75.38333","73.2","BETHLEHEM, PA US","","","","","51","","12","0","381",",0,0112,","287",",0,0330,","","","","","859",",0"
"USC00360629","1972","40.61667","-75.38333","73.2","BETHLEHEM, PA US","","","","","","","5","0","","","97",",0,0219,","","","1268.1",",0","333",",0"
"USC00360629","1976","40.61667","-75.38333","73.2","BETHLEHEM, PA US","98","0","70","0","","","","","","","","","58.4",",0,0128,","1159.1",",0","",""
"USC00360629","1978","40.61667","-75.38333","73.2","BETHLEHEM, PA US","99","0","77","0","","","","","","","","","63.0",",0,0126,+","1167.2",",0","",""
"USC00360629","1979","40.61667","-75.38333","73.2","BETHLEHEM, PA US","122","0","79","0","","","","","","","","","61.0",",0,0922,+","1306.3",",0","",""
