"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00028494","1906","33.38333","-111.93333","360.0","TEMPE 3 S, AZ US","1586.4","","1586.4","0","33","0","23","0","0","","0","0","0","0","41","0","0","0","297","0","180","0","-7.8","0,0122,+","0",",0,1231,+","0",",0,1231,+","46.2",",0,0801,","46.1","0,0723,","0.0","0,1022","-2.2","0,1023","-4.4","0,1120","","","0.0","0,0403","-3.3","0,0303","-5.6","0,0302","-6.7","0,0123","","","","","","","242.9",",0","0",",0","20.14","0","30.68","0","9.59","0"
"USC00028494","1907","33.38333","-111.93333","360.0","TEMPE 3 S, AZ US","1615.1","","1615.1","0","44","0","24","0","0","","0","0","0","0","29","0","0","0","316","0","164","0","-4.4","0,1222,","0",",0,1231,+","0","T,0,0608,+","27.4",",0,0722,","48.3","0,0703,+","-0.6","0,1209","-2.8","0,1214","-4.4","0,1222","","","0.0","0,0329","-2.8","0,0103","","","","","","","851.1","","851.1","0","263.1",",0","0","T,0","20.51","0","30.77","0","10.26","0"
"USC00028494","1908","33.38333","-111.93333","360.0","TEMPE 3 S, AZ US","1683.8","","1683.8","0","38","0","21","0","0","","0","0","0","0","25","0","0","0","307","0","174","0","-3.3","0,1221,+","0",",0,1231,+","0","T,0,1124,+","33.5",",0,0203,","46.7","0,0625,","-1.1","0,1125","-3.3","0,1221","","","","","-2.2","0,0215","-2.2","0,0215","","","","","","","802.6","","802.6","0","251.8",",0","0","T,0","20.65","0","30.72","0","10.58","0"
"USC00028494","1909","33.38333","-111.93333","360.0","TEMPE 3 S, AZ US","1576.8","","1576.8","0","38","0","20","0","0","","0","0","0","0","19","0","0","0","290","0","172","0","-5.0","0,1205,","0",",0,1231,+","0","T,0,1220,+","22.1",",0,0809,","43.9","0,0714,+","0.0","0,1116","-4.4","0,1204","-4.4","0,1204","","","-0.6","0,0224","","","","","","","","","895.1","","895.1","0","178.2",",0","0","T,0","19.87","0","29.00","0","10.75","0"
"USC00028494","1910","33.38333","-111.93333","360.0","TEMPE 3 S, AZ US","1875.2","","1875.2","0","30","0","18","0","0","","0","0","0","0","26","0","0","0","310","0","183","0","-5.0","0,0107,","0",",0,1231,+","0",",0,1231,+","18.0",",0,1104,","46.1","0,0530,","0.0","0,1210","-2.2","0,1229","","","","","-3.9","0,0218","-3.9","0,0218","-5.0","0,0107","","","","","948.7","","948.7","0","152.3",",0","0",",0","21.18","0","30.64","0","11.72","0"
"USC00028494","1911","33.38333","-111.93333","360.0","TEMPE 3 S, AZ US","1532.4","","1532.4","0","44","0","24","0","0","","0","0","0","0","43","0","0","0","284","0","163","0","-6.7","0,1226,","0",",0,1231,+","0",",0,1231,+","53.3",",0,0702,","43.3","0,0819,","-1.1","0,1118","-3.3","0,1127","-4.4","0,1212","-6.7","0,1226","0.0","0,0220","-2.2","0,0217","-4.4","0,0108","","","","","809.2","","809.2","0","367.2",",0","0",",0","19.68","0","28.84","0","10.51","0"
"USC00028494","1912","33.38333","-111.93333","360.0","TEMPE 3 S, AZ US","1453.5","","1453.5","0","35","0","23","0","0","","0","0","0","0","47","0","0","0","287","0","139","0","-6.7","0,0103,","0",",0,1231,+","0",",0,1231,+","21.6",",0,1208,","46.1","0,0605,","0.0","0,1127","-2.2","0,1206","-5.0","0,1229","","","-1.7","0,0227","-2.8","0,0226","-6.7","0,0103","-6.7","0,0103","","","1186.0","","1186.0","0","260.8",",0","0",",0","19.22","0","28.38","0","10.06","0"
"USC00028494","1913","33.38333","-111.93333","360.0","TEMPE 3 S, AZ US","1492.1","","1492.1","0","48","0","22","0","0","","0","0","0","0","36","0","0","0","270","0","154","0","-11.1","0,0107,","0",",0,1231,+","0",",0,1231,+","40.4",",0,0716,","44.4","0,0709,+","-1.1","0,1202","","","","","","","0.0","0,0316","-2.2","0,0302","-6.7","0,0109","-6.7","0,0109","-8.9","0,0108","1216.0","","1216.0","0","237.0",",0","0",",0","19.57","0","28.59","0","10.56","0"
"USC00028494","1914","33.38333","-111.93333","360.0","TEMPE 3 S, AZ US","1757.9","","1757.9","0","46","0","23","0","0","","0","0","0","0","22","0","0","0","292","0","157","0","-3.9","0,1215,","0",",0,1231,+","0",",0,1231,+","30.5",",0,1218,","45.6","0,0627,","0.0","0,1207","-2.8","0,1214","","","","","0.0","0,0210","-2.2","0,0207","","","","","","","806.8","","806.8","0","293.1",",0","0",",0","20.90","0","29.50","0","12.30","0"
"USC00028494","1915","33.38333","-111.93333","360.0","TEMPE 3 S, AZ US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","953.8","","953.8","0","","","","","","","","","",""
"USC00028494","1916","33.38333","-111.93333","360.0","TEMPE 3 S, AZ US","1609.1","","1609.1","0","36","0","18","0","0","","0","0","0","0","34","0","0","0","280","0","152","0","-6.7","0,1211,","0",",0,1231,+","0",",0,1231,+","79.0",",0,0908,","44.4","0,0615,","-1.1","0,1114","-5.0","0,1208","-5.0","0,1208","-6.7","0,1211","0.0","0,0204","-3.3","0,0202","","","","","","","","","","","245.8",",0","0",",0","19.93","0","28.80","0","11.05","0"
"USC00028494","1917","33.38333","-111.93333","360.0","TEMPE 3 S, AZ US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1300.2","","1300.2","0","","","","","","","","","",""
"USC00028494","1918","33.38333","-111.93333","360.0","TEMPE 3 S, AZ US","1554.5","","1554.5","0","39","0","28","0","0","","0","0","0","0","45","0","0","0","278","0","150","0","-4.4","0,1231,+","0",",0,1231,+","0","T,0,0115,","20.3",",0,1221,","45.6","0,0611,","-0.6","0,1107","-2.2","0,1126","-4.4","0,1231","","","-0.6","0,0228","-3.3","0,0202","-4.4","0,0112","","","","","","","","","216.0",",0","0","T,0","19.70","0","28.54","0","10.85","0"
"USC00028494","1919","33.38333","-111.93333","360.0","TEMPE 3 S, AZ US","1493.3","","1493.3","0","41","0","28","0","0","","0","0","0","0","49","0","0","0","248","0","146","0","-5.6","0,0101,","0",",0,1231,+","0","T,0,1128,","49.8",",0,0927,","45.6","0,0628,","0.0","0,1109","-3.3","0,1129","","","","","0.0","0,0309","-2.2","0,0228","-4.4","0,0115","","","","","1238.4","","1238.4","0","356.9",",0","0","T,0","19.15","0","27.91","0","10.40","0"
"USC00028494","1921","33.38333","-111.93333","360.0","TEMPE 3 S, AZ US","1370.6","","1370.6","0","31","0","16","0","0","","0","0","0","0","43","0","0","0","294","0","161","0","-6.1","0,0113,+","0",",0,1231,+","0",",0,1231,+","12.2",",0,1001,","43.3","0,0622,","-0.6","0,1117","-3.9","0,1118","","","","","0.0","0,0219","-2.2","0,0217","-5.6","0,0114","","","","","","","","","106.3",",0","0",",0","19.63","0","29.64","0","9.61","0"
"USC00028494","1922","33.38333","-111.93333","360.0","TEMPE 3 S, AZ US","","","","","37","0","24","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","27.2",",0,0130,","","","","","","","","","","","","","","","","","","","","","","","","","178.4",",0","0",",0","","","","","",""
"USC00028494","1924","33.38333","-111.93333","360.0","TEMPE 3 S, AZ US","","","","","26","0","18","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","18.0",",0,1007,","","","","","","","","","","","","","","","","","","","","","","","","","134.6",",0","0",",0","","","","","",""
"USC00028494","1925","33.38333","-111.93333","360.0","TEMPE 3 S, AZ US","","","","","26","0","15","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","24.1",",0,1013,","","","","","","","","","","","","","","","","","","","","","","","","","149.4",",0","0",",0","","","","","",""
"USC00028494","1926","33.38333","-111.93333","360.0","TEMPE 3 S, AZ US","","","","","44","0","30","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","34.8",",0,0927,","","","","","","","","","","","","","","","","","","","","","","","","","293.2",",0","0",",0","","","","","",""
"USC00028494","1928","33.38333","-111.93333","360.0","TEMPE 3 S, AZ US","","","","","23","0","15","0","0","","0","0","0","0","31","0","","","","","","","-5.0","0,0125,+","0",",0,1231,+","0",",0,1231,+","34.3",",0,0927,","","","-1.1","0,1119","-2.2","0,1217","","","","","-1.7","0,0217","-2.8","0,0126","-5.0","0,0125","","","","","","","","","146.3",",0","0",",0","","","","","10.71","0"
"USC00028494","1929","33.38333","-111.93333","360.0","TEMPE 3 S, AZ US","1575.9","","1575.9","0","25","0","17","0","0","","0","0","0","0","45","0","0","0","240","0","156","0","-4.4","0,0126,","0",",0,1231,+","0",",0,1231,+","22.4",",0,0117,","47.2","0,0625,","-1.7","0,1114","-2.8","0,1222","","","","","0.0","0,0408","-2.2","0,0227","-4.4","0,0126","","","","","","","","","136.4",",0","0",",0","19.38","0","28.49","0","10.28","0"
"USC00028494","1930","33.38333","-111.93333","360.0","TEMPE 3 S, AZ US","","","","","34","0","22","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","26.9",",0,0802,","","","","","","","","","","","","","","","","","","","","","","","","","197.8",",0","0",",0","","","","","",""
"USC00028494","1931","33.38333","-111.93333","360.0","TEMPE 3 S, AZ US","1832.6","","1832.6","0","38","0","19","0","0","","0","0","0","0","34","0","0","0","258","0","165","0","-3.9","0,1217,+","0",",0,1231,+","0",",0,1231,+","32.5",",0,1112,","45.6","0,0714,","-3.3","0,1123","-3.3","0,1123","","","","","-1.7","0,0307","-3.9","0,0120","","","","","","","","","","","287.2",",0","0",",0","20.32","0","28.79","0","11.84","0"
"USC00028494","1932","33.38333","-111.93333","360.0","TEMPE 3 S, AZ US","1592.4","","1592.4","0","35","0","18","0","0","","0","0","0","0","41","0","0","0","275","0","152","0","-6.1","0,0125,","0",",0,1231,+","0",",0,1231,+","21.3",",0,1009,","44.4","0,0905,+","0.0","0,1203","-2.2","0,1225","-5.0","0,1230","","","0.0","0,0306","-2.2","0,0204","-5.6","0,0129","","","","","1275.9","","1275.9","0","198.4",",0","0",",0","19.23","0","28.24","0","10.23","0"
"USC00028494","1933","33.38333","-111.93333","360.0","TEMPE 3 S, AZ US","1652.9","","1652.9","0","33","0","17","0","0","","0","0","0","0","46","0","0","0","266","0","141","0","-6.1","0,0211,","0","T,0,0121,","20",",0,0121,","26.4",",0,0909,","46.1","0,0811,","0.0","0,1207","-3.3","0,1217","-5.0","0,1218","","","0.0","0,0420","-4.4","0,0212","-4.4","0,0212","","","","","1398.9","","1398.9","0","182.6",",0","20",",0","19.11","0","28.09","0","10.13","0"
"USC00028494","1934","33.38333","-111.93333","360.0","TEMPE 3 S, AZ US","","","","","25","0","18","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","22.6",",0,1213,","","","","","","","","","","","","","","","","","","","","","897.4","","897.4","0","161.1",",0","0",",0","","","","","",""
"USC00028494","1935","33.38333","-111.93333","360.0","TEMPE 3 S, AZ US","","","","","47","0","27","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","26.7",",0,0206,","","","","","","","","","","","","","","","","","","","","","","","","","243.3",",0","0",",0","","","","","",""
"USC00028494","1936","33.38333","-111.93333","360.0","TEMPE 3 S, AZ US","1756.4","","1756.4","0","39","0","22","0","0","","0","0","0","0","36","0","0","0","267","0","169","0","-4.4","0,0120,","0",",0,1231,+","0",",0,1231,+","49.5",",0,0726,","45.6","0,0622,+","-1.1","0,1202","","","","","","","0.0","0,0209","-2.2","0,0206","-4.4","0,0120","","","","","","","","","246.9",",0","0",",0","20.13","0","29.15","0","11.11","0"
