"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"US1KSHV0004","2008","38.0475","-97.3559","441.0","NEWTON 0.8 WNW, KS US","73","N","48","N","2","N","81",",N,0206,","38.6",",N,0527,","722.8",",N","133",",N"
