"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"USC00415538","1949","30.13333","-97.83333","214.0","MANCHACA, TX US","88","0","69","0","57.2",",0,0419,","951.2",",0"
"USC00415538","1950","30.13333","-97.83333","214.0","MANCHACA, TX US","55","0","39","0","55.9",",0,0713,","573.4",",0"
"USC00415538","1951","30.13333","-97.83333","214.0","MANCHACA, TX US","46","0","35","0","102.6",",0,0603,","711.6",",0"
"USC00415538","1953","30.13333","-97.83333","214.0","MANCHACA, TX US","51","0","46","0","132.1",",0,1201,","916.7",",0"
"USC00415538","1954","30.13333","-97.83333","214.0","MANCHACA, TX US","32","0","25","0","42.9",",0,1027,","318.1",",0"
"USC00415538","1955","30.13333","-97.83333","214.0","MANCHACA, TX US","44","0","39","0","61.0",",0,0714,","627.2",",0"
"USC00415538","1956","30.13333","-97.83333","214.0","MANCHACA, TX US","37","0","28","0","57.9",",0,1218,","481.0",",0"
"USC00415538","1957","30.13333","-97.83333","214.0","MANCHACA, TX US","65","0","59","0","104.1",",0,1014,+","1341.2",",0"
"USC00415538","1958","30.13333","-97.83333","214.0","MANCHACA, TX US","54","0","51","0","79.8",",0,0906,","985.9",",0"
"USC00415538","1959","30.13333","-97.83333","214.0","MANCHACA, TX US","67","0","57","0","108.0",",0,0408,","897.7",",0"
"USC00415538","1960","30.13333","-97.83333","214.0","MANCHACA, TX US","59","0","48","0","209.6",",0,1029,","1260.8",",0"
"USC00415538","1961","30.13333","-97.83333","214.0","MANCHACA, TX US","52","0","46","0","95.3",",0,1112,","851.8",",0"
"USC00415538","1962","30.13333","-97.83333","214.0","MANCHACA, TX US","52","0","43","0","71.9",",0,0907,","795.3",",0"
"USC00415538","1963","30.13333","-97.83333","214.0","MANCHACA, TX US","39","0","31","0","138.2",",0,0915,","614.7",",0"
"USC00415538","1965","30.13333","-97.83333","214.0","MANCHACA, TX US","76","0","59","0","94.0",",0,0516,","1161.7",",0"
