"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00012818","1997","28.47361","-82.45444","23.5","BROOKSVILLE HERNANDO CO AIRPORT, FL US","","","1494.4","","1494.4","M","","","","","0","M","8","M","0","M","322","M","77","M","-8.9","M,0119,","","","35.0","M,0621,","-1.7","M,1207","","","","","","","","","-1.1","M,0212","-3.3","M,0121","-8.9","M,0119","-8.9","M,0119","-8.9","M,0119","369.7","","369.7","M","","","21.35","M","27.61","M","15.09","M","","","","","","","",""
"USW00012818","1998","28.47361","-82.45444","23.5","BROOKSVILLE HERNANDO CO AIRPORT, FL US","","","1730.0","","1730.0","W","","","","","0","W","8","W","0","W","322","W","97","W","-2.2","W,0314,","","","37.8","W,0629,+","-1.7","W,1216","","","","","","","","","-2.2","M,0314","-2.2","M,0314","","","","","","","580.1","","580.1","W","","","21.82","W","28.07","W","15.57","W","","","","","","","",""
"USW00012818","1999","28.47361","-82.45444","23.5","BROOKSVILLE HERNANDO CO AIRPORT, FL US","2.5","W","1499.6","","1499.6","W","155","W","62","W","0","W","10","W","0","W","322","W","87","W","-6.7","W,0106,","108.5",",W,1125,","35.6","W,0731,","-2.8","W,1202","-2.8","W,1202","","","","","","","-0.6","W,0316","-6.7","W,0106","-6.7","W,0106","-6.7","W,0106","","","391.1","","391.1","W","1163.8",",W","21.17","W","27.99","W","14.35","W","260","W","250","W","14.8","W","19.7","W"
"USW00012818","2000","28.47361","-82.45444","23.5","BROOKSVILLE HERNANDO CO AIRPORT, FL US","2.6","W","1454.6","","1454.6","W","112","W","64","W","0","W","19","W","0","W","329","W","112","W","-6.1","W,1231,","83.1",",W,0715,","35.6","W,0607,+","-5.6","W,1122","-5.6","W,1122","-5.6","W,1122","","","","","0.0","W,0410","-5.0","W,0206","-5.0","W,0206","","","","","472.3","","472.3","W","930.6",",W","20.74","W","28.03","W","13.45","W","40","W","260","W","15.6","W","19.7","W"
"USW00012818","2001","28.47361","-82.45444","23.5","BROOKSVILLE HERNANDO CO AIRPORT, FL US","2.6","W","1556.5","","1556.5","W","133","W","67","W","0","W","22","W","0","W","328","W","84","W","-8.9","W,0110,+","118.9",",W,0914,","36.1","W,0604,","-1.7","W,1221","-2.2","W,1227","","","","","","","0.0","W,0419","-5.0","W,0126","-5.0","W,0126","-8.9","W,0110","-8.9","W,0110","646.0","","646.0","W","1270.7",",W","21.29","W","28.05","W","14.53","W","250","W","250","W","15.6","W","22.8","W"
"USW00012818","2002","28.47361","-82.45444","23.5","BROOKSVILLE HERNANDO CO AIRPORT, FL US","2.5","W","1753.5","","1753.5","W","126","W","69","W","0","W","22","W","0","W","319","W","101","W","-5.0","W,0109,","87.1",",W,0615,","35.6","W,0717,","0.0","W,1123","-3.3","W,1129","","","","","","","0.0","W,0305","-5.0","W,0109","-5.0","W,0109","","","","","382.2","","382.2","W","1240.5",",W","21.68","W","28.23","W","15.14","W","250","W","240","W","15.6","W","20.1","W"
"USW00012818","2003","28.47361","-82.45444","23.5","BROOKSVILLE HERNANDO CO AIRPORT, FL US","2.4","W","1543.2","","1543.2","W","189","W","87","W","0","W","30","W","0","W","309","W","64","W","-6.7","W,1221,","112.8",",W,0906,","33.9","W,0709,+","-1.1","W,1129","-2.2","W,1130","-4.4","W,1220","-6.7","W,1221","","","-1.1","W,0401","-2.8","W,0128","-5.0","W,0125","","","","","664.4","","664.4","W","1747.0",",W","20.79","W","27.28","W","14.31","W","250","W","250","W","19.2","W","23.7","W"
"USW00012818","2004","28.47361","-82.45444","23.5","BROOKSVILLE HERNANDO CO AIRPORT, FL US","2.5","W","1487.8","","1487.8","W","163","W","77","W","0","W","17","W","0","W","317","W","91","W","-5.0","W,0129,","149.6",",W,0224,","34.4","W,0710,+","-1.7","W,1215","-3.3","W,1220","","","","","","","-0.6","W,0311","-2.2","W,0219","-5.0","W,0129","","","","","597.8","","597.8","W","1579.5",",W","20.85","W","27.49","W","14.20","W","350","W","360","W","17.0","W","27.7","W"
"USW00012818","2005","28.47361","-82.45444","23.5","BROOKSVILLE HERNANDO CO AIRPORT, FL US","2.7","B","1498.3","","1498.3","B","161","B","87","B","0","B","14","B","0","B","309","B","85","B","-3.3","B,0212,","63.8",",B,0531,","35.0","B,0918,+","-0.6","B,1123","-2.8","B,1222","","","","","","","-1.7","W,0302","-3.3","W,0212","","","","","","","535.1","","535.1","B","1242.2",",B","20.88","B","27.32","B","14.43","B","60","B","150","B","15.6","B","27.3","B"
"USW00012818","2006","28.47361","-82.45444","23.5","BROOKSVILLE HERNANDO CO AIRPORT, FL US","2.6","W","1599.0","","1599.0","W","106","W","54","W","0","W","16","W","0","W","333","W","119","W","-6.0","W,0214,","66.3",",W,0204,","36.1","W,0807,+","0.0","W,1119","","","","","","","","","-1.6","W,0327","-6.0","W,0214","-6.0","W,0214","","","","","535.3","","535.3","W","1007.6",",W","21.41","W","28.48","W","14.35","W","270","W","260","W","16.5","W","20.6","W"
"USW00012818","2007","28.47361","-82.45444","23.5","BROOKSVILLE HERNANDO CO AIRPORT, FL US","2.5","W","1693.5","","1693.5","W","124","W","70","W","0","W","10","W","0","W","325","W","114","W","-5.5","W,0217,","83.3",",W,0731,","35.6","W,1113,+","-2.1","W,1117","","","","","","","","","0.0","W,0306","-3.2","W,0219","-5.5","W,0217","","","","","442.5","","442.5","W","1197.3",",W","21.88","W","28.45","W","15.32","W","280","W","260","W","14.8","W","18.3","W"
"USW00012818","2008","28.47361","-82.45444","23.5","BROOKSVILLE HERNANDO CO AIRPORT, FL US","2.5","W","1538.3","","1538.3","W","113","W","71","W","0","W","16","W","0","W","328","W","83","W","-3.2","W,1203,+","61.7",",W,0814,","36.7","W,0606,+","-1.6","W,1029","-2.7","W,1126","","","","","","","-1.0","W,0228","-3.2","W,0103","","","","","","","373.1","","373.1","W","1230.2",",W","21.09","W","27.93","W","14.25","W","280","W","250","W","17.0","W","23.7","W"
"USW00012818","2009","28.47361","-82.45444","23.5","BROOKSVILLE HERNANDO CO AIRPORT, FL US","","","","","","","110","W","79","W","","","","","","","","","","","","","84.1",",W,0512,","","","","","","","","","","","","","","","","","","","","","","","621.1","","621.1","","1242.8",",W","","","","","","","330","W","90","W","50.1","W","69.7","W"
"USW00012818","2010","28.47361","-82.45444","23.5","BROOKSVILLE HERNANDO CO AIRPORT, FL US","2.4","W","1578.1","","1578.1","W","97","W","65","W","0","W","45","W","0","W","285","W","116","W","-9.9","W,0111,","57.9",",W,0425,","35.6","W,0728,+","0.0","W,1107","-3.2","W,1203","-6.6","W,1208","-7.1","W,1215","-9.3","W,1228","0.0","W,0308","-3.2","W,0307","-5.5","W,0113","-7.7","W,0112","-9.9","W,0111","","","","","905.4",",W","19.90","W","26.79","W","13.01","W","250","W","30","W","14.8","W","76.0","W"
"USW00012818","2011","28.47361","-82.45444","23.5","BROOKSVILLE HERNANDO CO AIRPORT, FL US","2.3","W","1724.0","","1724.0","W","92","W","64","W","0","W","10","W","0","W","329","W","133","W","-3.8","W,0123,","84.1",",W,0328,","36.7","W,0622,+","","","","","","","","","","","-0.5","W,0312","-3.2","W,0213","","","","","","","636.4","","636.4","W","1076.1",",W","22.05","W","28.87","W","15.23","W","270","W","270","W","21.0","W","27.3","W"
"USW00012818","2012","28.47361","-82.45444","23.5","BROOKSVILLE HERNANDO CO AIRPORT, FL US","2.6","W","1674.7","","1674.7","W","100","W","64","W","0","W","14","W","0","W","336","W","92","W","-7.1","W,0104,","260.1",",W,0624,","36.1","W,0525,+","0.0","W,1123","","","","","","","","","-4.3","W,0213","-4.3","W,0213","-4.9","W,0105","-7.1","W,0104","","","283.6","","283.6","W","1381.3",",W","21.88","W","28.41","W","15.36","W","140","W","150","W","16.5","W","25.9","W"
"USW00012818","2013","28.47361","-82.45444","23.5","BROOKSVILLE HERNANDO CO AIRPORT, FL US","2.7","W","1744.7","","1744.7","W","131","W","81","W","0","W","9","W","0","W","334","W","97","W","-2.7","W,0218,","89.2",",W,0601,","35.6","W,0812,","","","","","","","","","","","0.0","W,0328","-2.7","W,0218","","","","","","","463.8","","463.8","W","1421.6",",W","22.09","W","28.23","W","15.94","W","80","W","150","W","17.0","W","33.1","W"
"USW00012818","2014","28.47361","-82.45444","23.5","BROOKSVILLE HERNANDO CO AIRPORT, FL US","2.5","W","1589.6","","1589.6","W","141","W","86","W","0","W","10","W","0","W","308","W","105","W","-2.7","W,0123,","105.2",",W,0908,","36.1","W,0824,+","-1.0","W,1213","","","","","","","","","0.0","W,0214","-2.7","W,0123","","","","","","","443.1","","443.1","W","1732.9",",W","21.17","W","27.39","W","14.95","W","240","W","230","W","20.1","W","27.7","W"
"USW00012818","2015","28.47361","-82.45444","23.5","BROOKSVILLE HERNANDO CO AIRPORT, FL US","2.7","W","2048.4","","2048.4","W","120","W","84","W","0","W","3","W","0","W","337","W","118","W","-4.3","W,0220,","108.7",",W,0808,","36.1","W,0711,+","","","","","","","","","","","-4.3","W,0220","-4.3","W,0220","","","","","","","483.3","","483.3","W","1369.9",",W","23.04","W","28.98","W","17.10","W","250","W","60","W","14.3","W","19.7","W"
"USW00012818","2016","28.47361","-82.45444","23.5","BROOKSVILLE HERNANDO CO AIRPORT, FL US","","","","","","","111","W","78","W","","","","","","","","","","","","","115.8",",W,0902,","","","","","","","","","","","","","","","","","","","","","","","328.9","","328.9","W","1267.7",",W","","","","","","","20","W","","","17.9","W","",""
