"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"USC00340028","2005","36.4008","-95.3","197.2","ADAIR 3 SW, OK US","56","0","49","0","1","","2","0","7","0","208","0","75","0","25",",0,1207,","25",",0,0202,+","78.7",",0,0105,","38.9","0,0723,","886.8",",0","50",",0","22.00","0"
"USC00340028","2007","36.4008","-95.3","197.2","ADAIR 3 SW, OK US","53","0","52","0","","","","","14","0","219","0","32","0","","","","","103.6",",0,0611,","38.3","0,0816,+","1122.3",",0","","","20.72","0"
"USC00340028","2008","36.4008","-95.3","197.2","ADAIR 3 SW, OK US","55","0","54","0","","","1","0","11","0","197","0","27","0","","","25",",0,0307,","152.4",",0,0810,","36.7","0,0804,","1616.5",",0","30",",0","19.93","0"
"USC00340028","2009","36.4008","-95.3","197.2","ADAIR 3 SW, OK US","49","0","49","0","","","4","0","11","0","177","0","40","0","","","122",",0,1224,","152.4",",0,0501,","37.2","0,0805,","987.4",",0","249",",0","20.04","0"
"USC00340028","2010","36.4008","-95.3","197.2","ADAIR 3 SW, OK US","48","0","48","0","","","3","0","","","","","","","","","127",",0,0320,+","63.5",",0,0908,","","","918.3",",0","305",",0","",""
