"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00004848","1998","41.56306","-83.47639","189.6","TOLEDO METCALF FIELD, OH US","","","509.1","","509.1","W","","","","","0","W","96","W","18","W","140","W","13","W","-13.3","W,1223,","","","37.2","W,0625,","0.0","W,1022","-2.2","W,1105","-4.4","W,1211","-7.2","W,1218","-11.7","W,1222","-0.6","W,0407","-2.8","M,0324","-5.6","M,0316","-6.7","M,0315","-8.9","M,0312","","","","","","","11.93","W","16.76","W","7.10","W","","","","","","","",""
"USW00004848","1999","41.56306","-83.47639","189.6","TOLEDO METCALF FIELD, OH US","4.1","W","497.6","","497.6","W","120","W","63","W","1","W","118","W","33","W","151","W","28","W","-21.7","W,0105,","30.2",",W,0409,","36.7","W,0731,+","0.0","W,1025","-2.8","W,1104","-4.4","W,1117","-6.7","W,1130","-10.0","W,1221","-0.6","W,0425","-3.9","W,0328","-5.6","W,0323","-7.8","W,0313","-9.4","W,0312","3066.4","","3066.4","W","647.6",",W","10.89","W","16.36","W","5.42","W","250","W","280","W","17.4","W","21.5","W"
"USW00004848","2000","41.56306","-83.47639","189.6","TOLEDO METCALF FIELD, OH US","4.0","W","361.9","","361.9","W","132","W","60","W","9","W","120","W","53","W","141","W","2","W","-21.7","W,0122,","63.2",",W,0729,","32.8","W,0610,","0.0","W,1031","-2.8","W,1119","-6.7","W,1121","-6.7","W,1121","-8.9","W,1122","-2.8","W,0413","-2.8","W,0413","-8.3","W,0318","-8.3","W,0318","-9.4","W,0215","3167.4","","3167.4","W","926.0",",W","9.85","W","14.89","W","4.80","W","290","W","290","W","17.9","W","21.9","W"
"USW00004848","2001","41.56306","-83.47639","189.6","TOLEDO METCALF FIELD, OH US","4.0","W","441.5","","441.5","W","126","W","56","W","0","W","115","W","36","W","139","W","16","W","-16.7","W,0102,","53.6",",W,0725,","35.6","W,0808,","0.0","W,1007","-2.2","W,1028","-4.4","W,1211","-8.3","W,1225","-10.6","W,1226","-1.1","W,0419","-2.2","W,0418","-6.1","W,0328","-7.8","W,0327","-11.1","W,0326","3524.5","","3524.5","W","724.4",",W","10.87","W","15.82","W","5.91","W","250","W","360","W","21.0","W","65.7","W"
"USW00004848","2002","41.56306","-83.47639","189.6","TOLEDO METCALF FIELD, OH US","4.2","W","606.8","","606.8","W","124","W","68","W","0","W","125","W","25","W","143","W","29","W","-16.7","W,1204,+","32.5",",W,0512,","36.1","W,0703,","-0.6","W,1014","-4.4","W,1103","-4.4","W,1103","-7.8","W,1127","-16.7","W,1203","0.0","W,0519","-2.2","W,0407","-8.9","W,0328","-8.9","W,0328","-8.9","W,0328","3061.2","","3061.2","W","729.8",",W","10.87","W","15.93","W","5.80","W","250","W","250","W","21.9","W","25.9","W"
"USW00004848","2003","41.56306","-83.47639","189.6","TOLEDO METCALF FIELD, OH US","4.0","W","311.3","","311.3","W","142","W","78","W","5","W","127","W","59","W","139","W","3","W","-23.3","W,0127,","46.2",",W,0901,","32.8","W,0625,","0.0","W,1002","-2.2","W,1107","-4.4","W,1108","-7.2","W,1203","-9.4","W,1213","-0.6","W,0424","-2.2","W,0406","-6.1","W,0314","-7.8","W,0311","-11.1","W,0310","3686.4","","3686.4","W","856.8",",W","9.25","W","14.21","W","4.28","W","300","W","300","W","19.7","W","25.9","W"
"USW00004848","2004","41.56306","-83.47639","189.6","TOLEDO METCALF FIELD, OH US","4.1","B","469.6","","469.6","W","126","W","63","W","5","W","106","W","35","W","151","W","15","W","-23.3","W,1225,","29.5",",W,0827,","35.0","W,0722,+","-2.2","W,1108","-2.2","W,1108","-5.6","W,1114","-6.7","W,1214","-15.6","W,1219","-2.2","W,0428","-2.2","W,0428","-6.7","W,0322","-6.7","W,0322","-11.7","W,0216","3114.5","","3114.5","W","641.0",",W","10.80","W","15.89","W","5.70","W","240","W","240","W","17.9","W","24.6","W"
"USW00004848","2005","41.56306","-83.47639","189.6","TOLEDO METCALF FIELD, OH US","3.8","B","468.7","","468.7","B","100","B","46","B","6","B","129","B","56","B","143","B","14","B","-21.1","B,0128,","28.7",",B,0721,","35.6","B,0625,","-0.6","B,1026","-2.2","B,1029","-5.0","B,1117","-8.9","B,1118","-8.9","B,1118","-2.8","W,0504","-2.8","W,0504","-7.2","W,0316","-7.2","W,0316","-8.9","W,0313","3410.4","","3410.4","B","456.2",",B","9.76","B","14.75","B","4.77","B","270","B","220","B","19.2","B","25.0","B"
"USW00004848","2006","41.56306","-83.47639","189.6","TOLEDO METCALF FIELD, OH US","4.0","W","444.4","","444.4","W","141","W","76","W","0","W","108","W","23","W","142","W","12","W","-14.9","W,0219,+","67.1",",W,0828,","35.6","W,0801,","-1.0","W,1015","-2.7","W,1026","-4.9","W,1103","-8.2","W,1204","","","-2.1","W,0426","-4.3","W,0409","-5.5","W,0327","-7.1","W,0307","-9.9","W,0228","3241.7","","3241.7","W","992.4",",W","11.19","W","16.08","W","6.30","W","","","","","","","",""
"USW00004848","2007","41.56306","-83.47639","189.6","TOLEDO METCALF FIELD, OH US","4.0","W","593.4","","593.4","W","135","W","68","W","6","W","122","W","50","W","160","W","28","W","-20.5","W,0215,","45.5",",W,0819,","35.6","W,0618,","0.0","W,1102","-4.9","W,1123","-4.9","W,1123","-8.2","W,1201","-11.0","W,1205","0.0","W,0414","-4.9","W,0410","-4.9","W,0410","-8.2","W,0309","-14.3","W,0308","3203.8","","3203.8","W","917.1",",W","10.98","W","15.96","W","6.01","W","250","W","240","W","22.8","W","27.7","W"
