"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00013928","1949","31.63333","-97.06667","153.0","WACO JAMES CONNALLY AFB, TX US","","","","","91","X","53","X","3","","1","X","","","","","","","","","","","","","152",",X,0130,","163",",X,0130,","51.1",",X,1021,","","","","","","","","","","","","","","","","","","","","","","","","","","","704.1",",X","163",",X","","","","","","","180","X","24.6","X"
"USW00013928","1950","31.63333","-97.06667","153.0","WACO JAMES CONNALLY AFB, TX US","1533.6","","1533.6","X","68","X","43","X","0","","0","X","0","X","25","X","1","X","271","X","98","X","-10.6","X,1207,","0","T,X,0105,","0","T,X,0105,+","51.1",",X,0919,","38.3","X,0809,","0.0","X,1110","-6.7","X,1111","-6.7","X,1111","-6.7","X,1111","-8.9","X,1206","-2.8","X,0314","-2.8","X,0314","-4.4","X,0105","","","","","940.8","","940.8","X","641.3",",X","0","T,X","19.64","X","25.56","X","13.73","X","360","X","22.4","X"
"USW00013928","1951","31.63333","-97.06667","153.0","WACO JAMES CONNALLY AFB, TX US","1722.9","","1722.9","X","69","X","43","X","5","","2","X","0","X","36","X","5","X","271","X","113","X","-13.9","X,0202,","25",",X,0215,+","56",",X,0131,","71.9",",X,0725,","41.7","X,0817,+","-0.6","X,1102","-3.3","X,1103","-5.6","X,1215","-6.7","X,1221","","","-2.8","X,0314","-2.8","X,0314","-4.4","X,0215","-7.2","X,0203","-13.9","X,0202","1114.1","","1114.1","X","653.2",",X","102",",X","19.89","X","26.12","X","13.65","X","293","X","24.1","X"
"USW00013928","1952","31.63333","-97.06667","153.0","WACO JAMES CONNALLY AFB, TX US","1566.0","","1566.0","X","63","X","44","X","0","","0","X","0","X","9","X","0","X","255","X","112","X","-3.3","X,1215,","0",",X,1231,+","0","T,X,0303,+","88.4",",X,1123,","40.6","X,0806,","0.0","X,1214","-3.3","X,1215","","","","","","","0.0","X,0324","","","","","","","","","966.1","","966.1","X","850.3",",X","0","T,X","19.74","X","25.65","X","13.84","X","360","X","25.0","X"
"USW00013928","1953","31.63333","-97.06667","153.0","WACO JAMES CONNALLY AFB, TX US","1551.3","","1551.3","X","72","X","52","X","1","","0","X","0","X","13","X","1","X","256","X","118","X","-6.7","X,1223,","25",",X,0117,","0","T,X,1223,+","115.1",",X,0512,","40.6","X,0810,+","0.0","X,1210","-4.4","X,1222","-4.4","X,1222","-6.7","X,1223","","","-1.7","X,0222","-3.9","X,0117","-5.6","X,0116","","","","","1050.4","","1050.4","X","993.0",",X","0","T,X","19.67","X","25.69","X","13.66","X","","","",""
"USW00013928","1954","31.63333","-97.06667","153.0","WACO JAMES CONNALLY AFB, TX US","1833.3","","1833.3","X","38","X","28","X","0","","0","X","0","X","20","X","1","X","271","X","129","X","-7.8","X,0122,","0",",X,1231,+","0","T,X,1228,+","54.1",",X,0510,","42.8","X,0725,","0.0","X,1213","","","","","","","","","0.0","X,0315","-2.8","X,0306","-7.8","X,0122","-7.8","X,0122","","","1124.9","","1124.9","X","385.0",",X","0","T,X","20.69","X","26.84","X","14.53","X","","","",""
"USW00013928","1955","31.63333","-97.06667","153.0","WACO JAMES CONNALLY AFB, TX US","1682.6","","1682.6","X","67","X","43","X","0","","0","X","0","X","25","X","0","X","266","X","110","X","-6.7","X,1216,","0","T,X,0220,","0","T,X,1108,+","51.1",",X,0219,","38.9","X,0809,+","-2.2","X,1117","-2.2","X,1117","-6.7","X,1216","-6.7","X,1216","","","-1.1","X,0328","-2.2","X,0327","-5.6","X,0211","","","","","995.2","","995.2","X","764.1",",X","0","T,X","19.93","X","25.81","X","14.05","X","360","X","25.7","X"
"USW00013928","1956","31.63333","-97.06667","153.0","WACO JAMES CONNALLY AFB, TX US","1877.6","","1877.6","X","54","X","27","X","4","","2","X","0","X","22","X","2","X","278","X","138","X","-5.6","X,0119,","76",",X,0204,+","76",",X,0118,","93.7",",X,0501,","40.0","X,0919,+","-0.6","X,1127","","","","","","","","","-0.6","X,0308","-3.3","X,0205","-5.6","X,0119","","","","","1074.3","","1074.3","X","466.5",",X","137",",X","20.72","X","26.91","X","14.52","X","135","X","39.6","X"
"USW00013928","1957","31.63333","-97.06667","153.0","WACO JAMES CONNALLY AFB, TX US","1559.8","","1559.8","X","98","X","63","X","0","","0","X","0","X","14","X","0","X","246","X","99","X","-7.2","X,0117,","0",",X,1231,+","0","T,X,1124,+","124.2",",X,0922,","41.7","X,0730,","0.0","X,1130","-3.3","X,1211","","","","","","","-1.1","X,0308","-3.9","X,0118","-7.2","X,0117","-7.2","X,0117","","","969.3","","969.3","X","1324.2",",X","0","T,X","19.72","X","24.87","X","14.57","X","360","X","24.2","X"
"USW00013928","1958","31.63333","-97.06667","153.0","WACO JAMES CONNALLY AFB, TX US","1556.1","","1556.1","X","86","X","57","X","0","","0","X","0","X","23","X","0","X","230","X","100","X","-6.7","X,1214,","0","T,X,0212,","0","T,X,1230,+","211.1",",X,0824,","40.6","X,0813,","-0.6","X,1128","-2.8","X,1129","-6.7","X,1214","-6.7","X,1214","","","-4.4","X,0216","-4.4","X,0216","-4.4","X,0216","","","","","1226.0","","1226.0","X","872.5",",X","0","T,X","18.99","X","24.26","X","13.72","X","248","X","38.6","X"
