"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"USC00092570","1987","31.78194","-84.44972","108.2","DAWSON, GA US","76","0","64","0","0","","0","0","","","","","","","0",",0,1231,+","0",",0,1231,+","53.3",",0,0517,","","","1116.6",",0","0",",0","",""
"USC00092570","1988","31.78194","-84.44972","108.2","DAWSON, GA US","63","0","57","0","0","","0","0","","","","","","","0",",0,1231,+","0",",0,1231,+","95.3",",0,1003,","","","998.4",",0","0",",0","",""
"USC00092570","1989","31.78194","-84.44972","108.2","DAWSON, GA US","85","0","67","0","0","","0","0","","","","","","","0",",0,1231,+","0",",0,1231,+","90.2",",0,1001,","","","1276.5",",0","0",",0","",""
"USC00092570","1990","31.78194","-84.44972","108.2","DAWSON, GA US","64","0","58","0","0","","0","0","","","","","","","0",",0,1231,+","0",",0,1231,+","53.3",",0,0504,","","","915.3",",0","0",",0","",""
"USC00092570","1991","31.78194","-84.44972","108.2","DAWSON, GA US","","","","","0","","0","0","","","","","","","0",",0,1231,+","0",",0,1231,+","","","","","","","0",",0","",""
"USC00092570","1992","31.78194","-84.44972","108.2","DAWSON, GA US","","","","","0","","0","0","","","","","","","0",",0,1231,+","0",",0,1231,+","","","","","","","0",",0","",""
"USC00092570","1993","31.78194","-84.44972","108.2","DAWSON, GA US","","","","","0","","0","0","","","","","","","0",",0,1231,+","0",",0,1231,+","","","","","","","0",",0","",""
"USC00092570","1995","31.78194","-84.44972","108.2","DAWSON, GA US","","","","","0","","0","0","","","","","","","0",",0,1231,+","0",",0,1231,+","","","","","","","0",",0","",""
"USC00092570","1996","31.78194","-84.44972","108.2","DAWSON, GA US","","","","","0","","0","0","","","","","","","0",",0,1231,+","0",",0,1231,+","","","","","","","0",",0","",""
"USC00092570","1998","31.78194","-84.44972","108.2","DAWSON, GA US","85","0","62","0","","","0","0","","","","","","","","","0",",0,1231,+","101.6",",0,0308,","","","1392.2",",0","0",",0","",""
"USC00092570","1999","31.78194","-84.44972","108.2","DAWSON, GA US","87","0","69","0","0","","0","0","","","","","","","0",",0,1231,+","0",",0,1231,+","101.6",",0,0716,","","","1191.0",",0","0",",0","",""
"USC00092570","2000","31.78194","-84.44972","108.2","DAWSON, GA US","83","0","68","0","0","","0","0","","","","","","","0",",0,1231,+","0",",0,1231,+","58.4",",0,1228,+","","","1099.5",",0","0",",0","",""
"USC00092570","2003","31.78194","-84.44972","108.2","DAWSON, GA US","","","","","0","","0","0","","","","","","","0",",0,1231,+","0",",0,1231,+","","","","","","","0",",0","",""
"USC00092570","2004","31.78194","-84.44972","108.2","DAWSON, GA US","","","","","0","","0","0","","","","","","","0",",0,1231,+","0",",0,1231,+","","","","","","","0",",0","",""
"USC00092570","2008","31.78194","-84.44972","108.2","DAWSON, GA US","70","0","61","0","0","","0","0","","","","","","","0",",0,1231,+","0",",0,1231,+","212.1",",0,1211,","","","1478.3",",0","0",",0","",""
