"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00093831","1958","32.48333","-80.71667","11.3","BEAUFORT MCAS, SC US","","","1240.5","","1240.5","X","113","X","76","X","0","","1","X","0","X","31","X","0","X","229","X","45","X","-8.9","X,0217,","0","T,X,1211,+","30",",X,0213,","47.8",",X,0415,","36.1","X,0802,+","-3.3","X,1211","-3.3","X,1211","-6.7","X,1212","-6.7","X,1212","","","-3.9","X,0221","-3.9","X,0221","-5.6","X,0219","-8.3","X,0218","-8.9","X,0217","","","","","1037.1",",X","30",",X","18.11","X","22.83","X","13.40","X","","","","","270","X","","","","","30.8","X"
"USW00093831","1959","32.48333","-80.71667","11.3","BEAUFORT MCAS, SC US","","","1345.2","","1345.2","X","123","X","95","X","0","","0","X","0","X","17","X","0","X","235","X","44","X","-7.8","X,0117,","0",",X,1231,+","0",",X,1231,+","147.3",",X,0929,","39.4","X,0630,","-1.7","X,1129","-4.4","X,1130","-4.4","X,1130","","","","","-2.2","X,0221","-2.2","X,0221","-5.0","X,0118","-7.8","X,0117","","","1057.5","","1057.5","X","1602.1",",X","0",",X","19.09","X","23.63","X","14.54","X","","","","","","","","","","","",""
"USW00093831","1960","32.48333","-80.71667","11.3","BEAUFORT MCAS, SC US","","","1324.9","","1324.9","X","121","X","81","X","0","","0","X","0","X","36","X","0","X","239","X","49","X","-6.1","X,1214,","0",",X,1231,+","8",",X,0311,","99.1",",X,0911,","36.7","X,0703,+","0.0","X,1201","-3.9","X,1203","-4.4","X,1204","","","","","-1.7","X,0314","-4.4","X,0306","-4.4","X,0306","","","","","1270.2","","1270.2","X","1442.3",",X","8",",X","18.39","X","23.39","X","13.39","X","","","","","315","X","","","","","28.3","X"
"USW00093831","1961","32.48333","-80.71667","11.3","BEAUFORT MCAS, SC US","","","1245.0","","1245.0","X","107","X","70","X","0","","0","X","0","X","22","X","0","X","252","X","39","X","-6.7","X,0122,","0",",X,1231,+","0","T,X,0126,+","156.5",",X,0826,","36.1","X,0731,","0.0","X,1129","-2.8","X,1226","","","","","","","0.0","X,0210","-2.2","X,0125","-6.7","X,0122","-6.7","X,0122","","","1092.5","","1092.5","X","1400.7",",X","0","T,X","18.93","X","23.90","X","13.96","X","","","","","","","","","","","",""
"USW00093831","1962","32.48333","-80.71667","11.3","BEAUFORT MCAS, SC US","","","1332.8","","1332.8","X","117","X","88","X","0","","0","X","0","X","20","X","1","X","239","X","44","X","-11.1","X,1213,","0",",X,1231,+","0","T,X,0306,+","87.6",",X,0625,","36.1","X,0527,+","0.0","X,1206","-6.7","X,1212","-6.7","X,1212","-6.7","X,1212","-11.1","X,1213","0.0","X,0318","-6.1","X,0113","-6.1","X,0113","","","","","1033.4","","1033.4","X","1280.8",",X","0","T,X","18.73","X","23.76","X","13.68","X","","","","","45","X","","","","","25.7","X"
"USW00093831","1963","32.48333","-80.71667","11.3","BEAUFORT MCAS, SC US","","","1232.7","","1232.7","X","99","X","66","X","0","","0","X","0","X","30","X","0","X","240","X","56","X","-6.7","X,0125,","0",",X,1231,+","0",",X,1231,+","146.8",",X,0815,","35.6","X,0614,+","-0.6","X,1115","-5.6","X,1219","-5.6","X,1219","","","","","-0.6","X,0228","-2.2","X,0227","-6.7","X,0125","-6.7","X,0125","","","1241.7","","1241.7","X","1127.4",",X","0",",X","18.26","X","23.38","X","13.14","X","","","","","270","X","","","","","22.1","X"
"USW00093831","1964","32.48333","-80.71667","11.3","BEAUFORT MCAS, SC US","","","1197.2","","1197.2","X","113","X","76","X","0","","0","X","0","X","13","X","0","X","238","X","31","X","-7.2","X,0115,","0",",X,1231,+","0","T,X,0113,","100.3",",X,0828,","37.2","X,0616,","-3.3","X,1201","-3.3","X,1201","","","","","","","-0.6","X,0224","-2.2","X,0212","-5.0","X,0116","-7.2","X,0115","","","1235.6","","1235.6","X","1718.2",",X","0","T,X","18.66","X","23.50","X","13.82","X","","","","","158","X","","","","","24.7","X"
"USW00093831","1965","32.48333","-80.71667","11.3","BEAUFORT MCAS, SC US","","","1273.6","","1273.6","X","129","X","88","X","0","","0","X","0","X","18","X","0","X","244","X","32","X","-3.9","X,1208,+","0",",X,1231,+","0","T,X,0331,+","71.9",",X,0611,","34.4","X,0826,+","-1.1","X,1201","-2.8","X,1202","","","","","","","0.0","X,0227","-2.8","X,0203","","","","","","","1005.9","","1005.9","X","1471.1",",X","0","T,X","18.88","X","23.80","X","13.96","X","","","","","270","X","","","","","23.6","X"
"USW00093831","1966","32.48333","-80.71667","11.3","BEAUFORT MCAS, SC US","","","1101.1","","1101.1","X","111","X","74","X","0","","1","X","0","X","25","X","0","X","238","X","28","X","-11.1","X,0130,","0","T,X,0127,+","25",",X,0127,","61.7",",X,0304,","35.0","X,0904,+","-3.3","X,1104","-3.3","X,1104","","","","","","","0.0","X,0307","-3.9","X,0207","-4.4","X,0206","-7.8","X,0131","-11.1","X,0130","1168.7","","1168.7","X","1184.8",",X","25",",X","17.90","X","22.92","X","12.87","X","","","","","203","X","","","","","23.1","X"
"USW00093831","1967","32.48333","-80.71667","11.3","BEAUFORT MCAS, SC US","","","1059.2","","1059.2","X","92","X","67","X","0","","0","X","0","X","25","X","0","X","261","X","38","X","-8.3","X,0226,","0",",X,1231,+","0",",X,1231,+","81.3",",X,0707,","34.4","X,0808,+","-1.7","X,1107","-3.9","X,1109","","","","","","","-0.6","X,0318","-4.4","X,0227","-4.4","X,0227","-8.3","X,0226","","","1097.6","","1097.6","X","1014.4",",X","0",",X","18.26","X","23.91","X","12.62","X","","","","","270","X","","","","","20.6","X"
"USW00093831","1968","32.48333","-80.71667","11.3","BEAUFORT MCAS, SC US","","","1291.6","","1291.6","X","99","X","57","X","0","","0","X","0","X","55","X","1","X","242","X","54","X","-6.7","X,1216,+","0",",X,1231,+","0","T,X,0224,+","72.1",",X,1203,","38.9","X,0728,+","-0.6","X,1113","-2.2","X,1114","-6.7","X,1209","-6.7","X,1209","","","0.0","X,0325","-2.8","X,0304","-4.4","X,0214","","","","","1295.2","","1295.2","X","1040.8",",X","0","T,X","17.94","X","23.69","X","12.20","X","","","","","293","X","","","","","20.0","X"
"USW00093831","1969","32.48333","-80.71667","11.3","BEAUFORT MCAS, SC US","","","1197.1","","1197.1","X","115","X","85","X","0","","0","X","0","X","31","X","1","X","223","X","41","X","-5.0","X,0114,+","0",",X,1231,+","0",",X,1231,+","174.2",",X,1101,","36.7","X,0707,+","-2.2","X,1115","-2.2","X,1115","","","","","","","-0.6","X,0312","-3.3","X,0115","-5.0","X,0114","","","","","1398.7","","1398.7","X","1647.9",",X","0",",X","17.87","X","22.81","X","12.94","X","","","","","68","X","","","","","23.6","X"
"USW00093831","1970","32.48333","-80.71667","11.3","BEAUFORT MCAS, SC US","","","1361.1","","1361.1","X","115","X","76","X","0","","0","X","0","X","36","X","2","X","255","X","69","X","-12.2","X,0110,+","0",",X,1231,+","0","T,X,0123,+","78.0",",X,1020,","37.8","X,0619,","0.0","X,1117","-5.6","X,1124","-5.6","X,1124","-7.2","X,1125","","","-1.1","X,0317","-5.0","X,0205","-5.0","X,0205","-8.3","X,0204","-12.2","X,0110","1332.7","","1332.7","X","1039.8",",X","0","T,X","18.70","X","24.28","X","13.13","X","","","","","315","X","","","","","18.0","X"
"USW00093831","1971","32.48333","-80.71667","11.3","BEAUFORT MCAS, SC US","","","1287.1","","1287.1","X","114","X","76","X","0","","0","X","0","X","19","X","0","X","258","X","28","X","-7.2","X,0120,","0",",X,1231,+","0","T,X,0213,+","128.8",",X,0816,","35.6","X,0615,","0.0","X,1122","","","","","","","","","-1.7","X,0305","-3.3","X,0214","-6.1","X,0211","-7.2","X,0120","","","1167.0","","1167.0","X","1502.5",",X","0","T,X","18.95","X","23.97","X","13.94","X","","","","","","","","","","","",""
"USW00093831","1972","32.48333","-80.71667","11.3","BEAUFORT MCAS, SC US","","","1299.4","","1299.4","X","118","X","72","X","0","","0","X","0","X","12","X","0","X","255","X","58","X","-6.7","X,0117,","0",",X,1231,+","0","T,X,0219,","80.5",",X,0619,","37.8","X,0804,","-2.2","X,1124","-2.2","X,1124","","","","","","","0.0","X,0310","-3.3","X,0205","-6.7","X,0117","-6.7","X,0117","","","843.2","","843.2","X","1232.5",",X","0","T,X","19.38","X","24.56","X","14.20","X","","","","","","","","","","","",""
"USW00093831","1973","32.48333","-80.71667","11.3","BEAUFORT MCAS, SC US","","","1287.6","","1287.6","X","124","X","88","X","2","","1","X","0","X","21","X","1","X","252","X","21","X","-6.1","X,0211,+","152",",X,0210,","163",",X,0210,","40.1",",X,0609,","34.4","X,0523,","-0.6","X,1211","-2.8","X,1218","-5.0","X,1222","","","","","-2.2","X,0218","-2.2","X,0218","-5.0","X,0212","","","","","986.7","","986.7","X","1397.4",",X","163",",X","19.01","X","23.85","X","14.18","X","","","","","280","X","","","","","28.3","X"
"USW00093831","1974","32.48333","-80.71667","11.3","BEAUFORT MCAS, SC US","","","1246.1","","1246.1","X","125","X","74","X","0","","0","X","0","X","11","X","0","X","266","X","43","X","-5.0","X,0227,","0",",X,1231,+","0",",X,1231,+","76.5",",X,0806,","35.0","X,0826,+","-1.1","X,1129","-2.2","X,1205","","","","","","","0.0","X,0228","-5.0","X,0227","-5.0","X,0227","","","","","732.2","","732.2","X","1226.3",",X","0",",X","19.53","X","24.97","X","14.09","X","","","","","","","","","","","",""
"USW00093831","1975","32.48333","-80.71667","11.3","BEAUFORT MCAS, SC US","","","1434.2","","1434.2","X","126","X","96","X","0","","0","X","0","X","17","X","0","X","271","X","61","X","-6.1","X,1219,","0",",X,1231,+","0",",X,1231,+","89.2",",X,0414,","36.1","X,0525,","0.0","X,1115","-6.1","X,1219","-6.1","X,1219","","","","","-1.7","X,0304","-2.8","X,0303","","","","","","","928.2","","928.2","X","1687.5",",X","0",",X","19.77","X","25.10","X","14.44","X","","","","","","","","","","","",""
