"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00298416","1910","35.85","-104.066667","1713.6","SOLANO NUMBER 1, NM US","","","","","54","6","23","6","8","6","2","6","144","6","4","6","201","6","44","6","-23.9","6,0217,","76",",6,1105,","47.0",",6,0615,","37.2","6,0608,","-0.6","6,1006","-6.1","6,1020","-6.1","6,1020","-6.7","6,1128","-9.4","6,1206","-1.1","6,0517","-4.4","6,0416","-4.4","6,0416","-6.7","6,0330","-10.6","6,0223","2826.8","","2826.8","6","258.0",",6","399",",6","12.47","6","21.35","6","3.58","6"
"USC00298416","1911","35.85","-104.066667","1713.6","SOLANO NUMBER 1, NM US","391.5","","391.5","6","71","6","37","6","","","14","6","144","6","27","6","172","6","25","6","-25.0","6,0103,","","","39.4",",6,0529,","36.1","6,0815,","0.0","6,1016","-5.6","6,1021","-5.6","6,1021","-11.1","6,1102","-11.1","6,1102","-1.1","6,0511","-2.2","6,0416","-5.0","6,0415","-7.2","6,0327","-10.0","6,0302","","","","","479.2",",6","","","11.18","6","19.14","6","3.23","6"
"USC00298416","1912","35.85","-104.066667","1713.6","SOLANO NUMBER 1, NM US","263.8","","263.8","6","55","6","35","6","8","6","6","6","167","6","16","6","152","6","21","6","-22.8","6,1220,","279",",6,0225,","45.7",",6,0225,","34.4","6,0719,+","-2.2","6,0925","-2.2","6,0925","-4.4","6,1023","-8.3","6,1031","-11.1","6,1122","0.0","6,0515","-4.4","6,0421","-4.4","6,0421","-12.2","6,0324","-12.2","6,0324","3351.5","","3351.5","6","396.3",",6","1092",",6","9.91","6","18.31","6","1.51","6"
"USC00298416","1913","35.85","-104.066667","1713.6","SOLANO NUMBER 1, NM US","392.1","","392.1","6","60","6","39","6","14","6","6","6","160","6","17","6","172","6","31","6","-25.6","6,0107,","114",",6,0220,","73.7",",6,0612,","35.0","6,0814,","0.0","6,0920","-2.8","6,1011","-6.7","6,1026","-6.7","6,1026","-11.7","6,1104","0.0","6,0426","-11.1","6,0424","-11.1","6,0424","-11.1","6,0424","-11.1","6,0424","3222.9","","3222.9","6","481.4",",6","953",",6","10.13","6","18.08","6","2.17","6"
"USC00298416","1914","35.85","-104.066667","1713.6","SOLANO NUMBER 1, NM US","351.2","","351.2","6","50","6","38","6","6","6","0","6","146","6","7","6","173","6","15","6","-17.2","6,0207,","102",",6,1220,","99.1",",6,0430,","34.4","6,0627,+","-0.6","6,1005","-2.2","6,1013","-4.4","6,1014","-7.2","6,1115","-10.0","6,1203","-1.1","6,0428","-2.8","6,0419","-8.3","6,0408","-8.3","6,0408","-11.7","6,0322","2937.4","","2937.4","6","573.6",",6","371",",6","11.57","6","19.88","6","3.27","6"
"USC00298416","1915","35.85","-104.066667","1713.6","SOLANO NUMBER 1, NM US","","","","","67","6","46","6","8","6","","","","","","","","","","","","","127",",6,0319,+","60.2",",6,0417,","","","","","","","","","","","","","","","","","","","","","","","","","","","536.4",",6","572",",6","","","","","",""
"USC00298416","1916","35.85","-104.066667","1713.6","SOLANO NUMBER 1, NM US","439.2","","439.2","6","59","6","32","6","11","6","5","6","153","6","6","6","195","6","50","6","-20.6","6,0113,","178",",6,0414,","80.5",",6,0820,","37.8","6,0707,+","-5.0","6,1019","-5.0","6,1019","-5.0","6,1019","-7.2","6,1112","-14.4","6,1113","-2.2","6,0516","-2.2","6,0516","-6.7","6,0415","-6.7","6,0415","-9.4","6,0408","2525.3","","2525.3","6","355.5",",6","674",",6","12.09","6","21.30","6","2.88","6"
"USC00298416","1917","35.85","-104.066667","1713.6","SOLANO NUMBER 1, NM US","","","","","54","6","33","6","","","","","","","","","","","","","","","","","29.2",",6,0506,","","","","","","","","","","","","","","","","","","","","","","","3073.5","","3073.5","6","303.8",",6","","","","","","","",""
"USC00298416","1918","35.85","-104.066667","1713.6","SOLANO NUMBER 1, NM US","","","","","","","","","20","6","","","","","","","","","","","","","254",",6,1217,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1295",",6","","","","","",""
"USC00298416","1919","35.85","-104.066667","1713.6","SOLANO NUMBER 1, NM US","","","","","62","6","48","6","11","6","","","","","","","","","","","","","305",",6,0408,","50.8",",6,0917,","","","","","","","","","","","","","","","","","","","","","","","","","","","672.6",",6","1130",",6","","","","","",""
