"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00419139","1901","30.95","-95.38333","70.1","TRINITY, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","892.3","","892.3","0","","","","","","","","","",""
"USC00419139","1902","30.95","-95.38333","70.1","TRINITY, TX US","1601.5","","1601.5","0","91","0","67","0","0","","0","0","0","0","27","0","2","0","276","0","109","0","-5.0","0,0127,+","0",",0,1231,+","0","T,0,0128,","160.5",",0,1003,","39.4","0,0829,+","-1.1","0,1204","-2.8","0,1205","","","-2.2","0,0306","-2.2","0,0306","-5.0","0,0127","","","","","","","","","1231.3",",0","0","T,0","20.20","0","26.29","0","14.11","0"
"USC00419139","1903","30.95","-95.38333","70.1","TRINITY, TX US","1243.0","","1243.0","0","103","0","70","0","0","","0","0","0","0","22","0","0","0","250","0","73","0","-10.0","0,0217,","0",",0,1231,+","0","T,0,0216,","96.3",",0,0530,","37.8","0,0817,","-2.8","0,1118","-2.8","0,1118","-5.6","0,1119","-2.8","0,0218","-2.8","0,0218","-10.0","0,0217","-10.0","0,0217","-10.0","0,0217","911.3","","911.3","0","1253.9",",0","0","T,0","18.73","0","24.60","0","12.86","0"
"USC00419139","1904","30.95","-95.38333","70.1","TRINITY, TX US","1587.0","","1587.0","0","91","0","65","0","0","","0","0","0","0","34","0","0","0","290","0","122","0","-7.8","0,0126,","0",",0,1231,+","0","T,0,0127,","110.0",",0,1226,","38.9","0,1003,","-4.4","0,1112","-4.4","0,1112","-4.4","0,1112","0.0","0,0314","-3.3","0,0212","-4.4","0,0201","-6.7","0,0129","","","974.0","","974.0","0","1038.2",",0","0","T,0","20.28","0","27.12","0","13.42","0"
"USC00419139","1905","30.95","-95.38333","70.1","TRINITY, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1065.3","","1065.3","0","","","","","","","","","",""
