"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00297987","1941","35.61667","-104.43333","1495.0","SANCHEZ, NM US","78","6","51","6","","","","","","","","","75.4",",6,0922,","918.7",",6","",""
"USC00297987","1944","35.61667","-104.43333","1495.0","SANCHEZ, NM US","32","6","32","6","","","","","","","","","30.2",",6,0629,","335.9",",6","",""
"USC00297987","1945","35.61667","-104.43333","1495.0","SANCHEZ, NM US","30","6","22","6","","","5","6","","","127",",6,0403,","50.8",",6,0808,","322.2",",6","278",",6"
"USC00297987","1946","35.61667","-104.43333","1495.0","SANCHEZ, NM US","37","6","33","6","","","5","6","","","137",",6,1106,","27.9",",6,1004,","296.0",",6","304",",6"
"USC00297987","1949","35.61667","-104.43333","1495.0","SANCHEZ, NM US","61","0","52","0","","","4","0","","","127",",0,0126,","36.8",",0,0612,","468.2",",0","331",",0"
"USC00297987","1950","35.61667","-104.43333","1495.0","SANCHEZ, NM US","27","0","25","0","1","","0","0","51",",0,1206,","0","T,0,0302,","32.0",",0,0801,","320.3",",0","0","T,0"
"USC00297987","1951","35.61667","-104.43333","1495.0","SANCHEZ, NM US","31","0","25","0","","","0","0","","","0","T,0,1105,","50.0",",0,0515,","247.8",",0","0","T,0"
"USC00297987","1952","35.61667","-104.43333","1495.0","SANCHEZ, NM US","37","0","28","0","","","1","0","","","25",",0,1201,","50.3",",0,0822,","285.3",",0","25",",0"
"USC00297987","1953","35.61667","-104.43333","1495.0","SANCHEZ, NM US","36","0","27","0","","","1","0","","","25",",0,1121,","58.9",",0,0707,","313.3",",0","25",",0"
"USC00297987","1954","35.61667","-104.43333","1495.0","SANCHEZ, NM US","32","0","23","0","","","4","0","","","102",",0,0113,","71.1",",0,1007,","288.9",",0","203",",0"
"USC00297987","1955","35.61667","-104.43333","1495.0","SANCHEZ, NM US","37","0","28","0","","","1","0","","","25",",0,0204,","48.0",",0,0811,","331.9",",0","25",",0"
"USC00297987","1956","35.61667","-104.43333","1495.0","SANCHEZ, NM US","24","0","18","0","","","3","0","","","76",",0,0201,","34.8",",0,0717,","183.0",",0","152",",0"
"USC00297987","1957","35.61667","-104.43333","1495.0","SANCHEZ, NM US","45","0","41","0","","","1","0","","","127",",0,1122,","26.7",",0,1019,","342.4",",0","127",",0"
"USC00297987","1958","35.61667","-104.43333","1495.0","SANCHEZ, NM US","46","0","43","0","","","7","0","","","279",",0,1229,","38.1",",0,0412,","471.6",",0","864",",0"
"USC00297987","1959","35.61667","-104.43333","1495.0","SANCHEZ, NM US","48","0","42","0","","","4","0","","","127",",0,0103,","88.9",",0,0701,","594.7",",0","331",",0"
