"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00090787","1898","32.15","-81.96667","56.4","BELLVILLE, GA US","1346.8","","1346.8","6","","","","","","","","","0","6","34","6","0","6","269","6","86","6","-9.4","6,0202,","","","","","","","38.9","6,0630,","0.0","6,1123","-3.3","6,1127","-0.6","6,0408","-4.4","6,0223","-4.4","6,0223","-7.8","6,0204","-9.4","6,0202","882.0","","882.0","6","","","","","18.90","6","25.52","6","12.28","6"
"USC00090787","1899","32.15","-81.96667","56.4","BELLVILLE, GA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1328.3","","1328.3","","","","","","","","","","",""
"USC00090787","1949","32.15","-81.96667","56.4","BELLVILLE, GA US","","","","","94","0","69","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","67.3",",0,0827,","","","","","","","","","","","","","","","","","","","","","888.8",",0","0",",0","","","","","",""
"USC00090787","1950","32.15","-81.96667","56.4","BELLVILLE, GA US","","","","","97","0","73","0","","","","","","","","","","","","","","","","","","","","","66.3",",0,0707,","","","","","","","","","","","","","","","","","","","","","1187.2",",0","","","","","","","",""
