"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00047668","1959","36.6594","-121.6663","13.7","SALINAS NUMBER 2, CA US","64.0","","64.0","0","33","0","22","0","0","","0","0","0","0","9","0","0","0","195","0","7","0","-2.2","0,1231,+","0",",0,1231,+","0",",0,1231,+","66.0",",0,0919,","35.6","0,1014,","-1.1","0,1213","-2.2","0,1231","","","-0.6","0,0209","-2.2","0,0103","","","1284.8","","1284.8","0","326.4",",0","0",",0","14.71","0","21.32","0","8.11","0"
"USC00047668","1960","36.6594","-121.6663","13.7","SALINAS NUMBER 2, CA US","31.8","","31.8","0","49","0","23","0","0","","0","0","0","0","22","0","0","0","135","0","2","0","-5.0","0,0104,+","0",",0,1231,+","0",",0,1231,+","26.2",",0,0111,","36.1","0,0925,","-1.7","0,1206","-2.2","0,1227","","","0.0","0,0302","-2.8","0,0113","-5.0","0,0104","1476.7","","1476.7","0","270.3",",0","0",",0","13.71","0","19.95","0","7.48","0"
"USC00047668","1961","36.6594","-121.6663","13.7","SALINAS NUMBER 2, CA US","86.1","","86.1","0","47","0","21","0","0","","0","0","0","0","17","0","0","0","151","0","9","0","-2.8","0,0105,","0",",0,1231,+","0",",0,1231,+","20.1",",0,1120,","38.9","0,1015,","-1.1","0,1117","","","","","-0.6","0,0421","-2.8","0,0105","","","1673.2","","1673.2","0","186.2",",0","0",",0","14.20","0","20.51","0","7.90","0"
"USC00047668","1962","36.6594","-121.6663","13.7","SALINAS NUMBER 2, CA US","44.3","","44.3","0","48","0","24","0","0","","0","0","0","0","22","0","0","0","139","0","4","0","-3.9","0,0227,","0",",0,1231,+","0",",0,1231,+","35.8",",0,1216,","35.0","0,0827,","0.0","0,1129","","","","","-1.7","0,0228","-3.9","0,0227","","","1716.7","","1716.7","0","334.8",",0","0",",0","13.74","0","19.80","0","7.67","0"
"USC00047668","1963","36.6594","-121.6663","13.7","SALINAS NUMBER 2, CA US","35.0","","35.0","0","56","0","37","0","0","","0","0","0","0","21","0","0","0","156","0","4","0","-5.6","0,0112,","0",",0,1231,+","0",",0,1231,+","39.1",",0,0131,","33.9","0,0926,","0.0","0,1210","-2.2","0,1211","","","-1.7","0,0304","-2.2","0,0122","-5.6","0,0112","1662.8","","1662.8","0","413.5",",0","0",",0","14.02","0","20.17","0","7.86","0"
"USC00047668","1964","36.6594","-121.6663","13.7","SALINAS NUMBER 2, CA US","49.7","","49.7","0","57","0","36","0","0","","0","0","0","0","26","0","0","0","125","0","8","0","-2.8","0,0111,+","0",",0,1231,+","0",",0,1231,+","21.6",",0,1226,+","36.1","0,0924,","0.0","0,1114","","","","","-1.1","0,0401","-2.2","0,0115","","","1752.9","","1752.9","0","394.3",",0","0",",0","13.41","0","19.72","0","7.10","0"
"USC00047668","1965","36.6594","-121.6663","13.7","SALINAS NUMBER 2, CA US","64.7","","64.7","0","44","0","33","0","0","","0","0","0","0","19","0","0","0","145","0","7","0","-2.8","0,1223,+","0",",0,1231,+","0",",0,1231,+","32.8",",0,1116,","36.1","0,1024,","-0.6","0,1206","-2.2","0,1216","","","0.0","0,0407","-2.8","0,0101","","","1708.1","","1708.1","0","346.8",",0","0",",0","13.86","0","19.78","0","7.94","0"
"USC00047668","1966","36.6594","-121.6663","13.7","SALINAS NUMBER 2, CA US","62.6","","62.6","0","36","0","23","0","0","","0","0","0","0","21","0","0","0","138","0","10","0","-2.8","0,1228,+","0",",0,1231,+","0",",0,1231,+","45.5",",0,1206,","37.2","0,0928,","0.0","0,1225","-2.8","0,1227","","","-0.6","0,0317","-2.2","0,0303","","","1663.1","","1663.1","0","230.4",",0","0",",0","14.09","0","20.15","0","8.03","0"
"USC00047668","1967","36.6594","-121.6663","13.7","SALINAS NUMBER 2, CA US","81.9","","81.9","0","62","0","38","0","0","","0","0","0","0","20","0","0","0","159","0","9","0","-4.4","0,1215,","0",",0,1231,+","0",",0,1231,+","28.4",",0,0122,","36.7","0,1016,","-0.6","0,1211","-3.9","0,1214","-4.4","0,1215","-0.6","0,0305","-2.8","0,0108","","","1663.3","","1663.3","0","444.2",",0","0",",0","14.07","0","20.41","0","7.73","0"
"USC00047668","1968","36.6594","-121.6663","13.7","SALINAS NUMBER 2, CA US","","","","","55","0","33","0","0","","0","0","0","0","16","0","","","","","","","-3.9","0,1221,","0",",0,1231,+","0",",0,1231,+","21.6",",0,0313,","","","-1.7","0,1204","-3.9","0,1221","","","0.0","0,0412","-2.8","0,0107","","","1457.6","","1457.6","0","278.2",",0","0",",0","","","","","7.83","0"
