"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00113061","1999","40.3175","-88.3504","219.2","FISHER, IL US","","","","","90","0","71","0","","","4","0","","","","","","","","","","","","","","","165",",0,0308,","43.2",",0,0928,","","","","","","","","","","","","","","","","","","","","","","","906.3",",0","371",",0","","","","","",""
"USC00113061","2000","40.3175","-88.3504","219.2","FISHER, IL US","","","","","108","0","74","0","","","10","0","","","","","","","","","","","","","","","165",",0,1213,","36.6",",0,0910,","","","","","","","","","","","","","","","","","","","","","","","865.6",",0","740",",0","","","","","",""
"USC00113061","2001","40.3175","-88.3504","219.2","FISHER, IL US","","","","","103","0","67","0","0","","1","0","","","","","","","","","","","","","0","T,0,1229,+","76",",0,0126,","55.9",",0,0425,","","","","","","","","","","","","","","","","","","","","","","","885.8",",0","104",",0","","","","","",""
"USC00113061","2002","40.3175","-88.3504","219.2","FISHER, IL US","","","","","101","0","66","0","3","","8","0","","","","","","","","","","","","","152",",0,0325,","178",",0,1225,+","65.5",",0,0822,","","","","","","","","","","","","","","","","","","","","","","","970.3",",0","673",",0","","","","","",""
"USC00113061","2003","40.3175","-88.3504","219.2","FISHER, IL US","","","","","93","0","64","0","","","13","0","","","","","","","","","","","","","","","178",",0,0215,","73.7",",0,0709,","","","","","","","","","","","","","","","","","","","","","","","1043.8",",0","621",",0","","","","","",""
"USC00113061","2004","40.3175","-88.3504","219.2","FISHER, IL US","","","","","","","","","1","","9","0","","","","","","","","","","","","","25",",0,1124,","64",",0,1124,","","","","","","","","","","","","","","","","","","","","","","","","","","","342",",0","","","","","",""
"USC00113061","2005","40.3175","-88.3504","219.2","FISHER, IL US","","","","","96","0","68","0","","","11","0","","","","","","","","","","","","","","","152",",0,1209,","46.5",",0,0629,","","","","","","","","","","","","","","","","","","","","","","","929.2",",0","491",",0","","","","","",""
"USC00113061","2006","40.3175","-88.3504","219.2","FISHER, IL US","","","","","113","0","78","0","2","","1","0","","","","","","","","","","","","","25",",0,1202,+","25",",0,1201,","55.6",",0,1017,","","","","","","","","","","","","","","","","","","","","","","","1043.9",",0","33",",0","","","","","",""
"USC00113061","2007","40.3175","-88.3504","219.2","FISHER, IL US","","","","","100","0","78","0","32","","8","0","","","","","","","","","","","","","483",",0,0219,+","254",",0,0214,","43.7",",0,1122,","","","","","","","","","","","","","","","","","","","","","","","948.3",",0","815",",0","","","","","",""
"USC00113061","2009","40.3175","-88.3504","219.2","FISHER, IL US","","","","","128","0","81","0","","","5","0","","","","","","","","","","","","","","","102",",0,0114,","121.7",",0,0828,","","","","","","","","","","","","","","","","","","","","","","","1332.1",",0","393",",0","","","","","",""
"USC00113061","2010","40.3175","-88.3504","219.2","FISHER, IL US","","","","","112","0","78","0","","","11","0","","","","","","","","","","","","","","","152",",0,1225,","59.4",",0,0725,","","","","","","","","","","","","","","","","","","","","","","","1045.4",",0","795",",0","","","","","",""
"USC00113061","2011","40.3175","-88.3504","219.2","FISHER, IL US","787.7","","787.7","7","124","7","82","7","","","","","8","7","106","7","32","7","147","7","62","7","-22.8","7,0209,","","","","","61.2",",7,0526,","40.0","7,0723,+","0.0","7,1110","-2.2","7,1111","-4.4","7,1130","-10.6","7,1209","-10.6","7,1209","-1.1","7,0404","-3.3","7,0329","-5.0","7,0327","-10.0","7,0212","-10.0","7,0212","1079.8",",7","","","11.86","7","17.72","7","6.00","7"
"USC00113061","2012","40.3175","-88.3504","219.2","FISHER, IL US","","","","","91","7","62","7","","","","","","","","","","","","","","","","","","","","","105.7",",7,0902,","","","","","","","","","","","","","","","","","","","","","","","849.4",",7","","","","","","","",""
"USC00113061","2013","40.3175","-88.3504","219.2","FISHER, IL US","","","","","112","7","65","7","","","","","","","","","","","","","","","","","","","","","60.5",",7,0411,","","","","","","","","","","","","","","","","","","","","","","","938.8",",7","","","","","","","",""
"USC00113061","2017","40.3175","-88.3504","219.2","FISHER, IL US","","","","","120","7","71","7","4","","3","7","","","","","","","","","","","","","102",",7,1225,","84",",7,1225,","72.9",",7,0822,","","","","","","","","","","","","","","","","","","","","","","","953.7",",7","210",",7","","","","","",""
