"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"USC00337396","1914","40.13333","-83.96667","366.1","ST PARIS, OH US","119","6","75","6","39.6",",6,0328,","897.1",",6"
"USC00337396","1915","40.13333","-83.96667","366.1","ST PARIS, OH US","133","6","85","6","51.8",",6,0708,","1090.5",",6"
"USC00337396","1917","40.13333","-83.96667","366.1","ST PARIS, OH US","111","6","75","6","64.3",",6,0629,","903.4",",6"
"USC00337396","1918","40.13333","-83.96667","366.1","ST PARIS, OH US","126","6","91","6","43.2",",6,0730,","1075.9",",6"
"USC00337396","1919","40.13333","-83.96667","366.1","ST PARIS, OH US","129","6","86","6","53.3",",6,0316,","973.0",",6"
"USC00337396","1920","40.13333","-83.96667","366.1","ST PARIS, OH US","131","6","86","6","43.2",",6,1027,","1092.9",",6"
"USC00337396","1921","40.13333","-83.96667","366.1","ST PARIS, OH US","151","6","113","6","66.0",",6,0802,","1305.0",",6"
"USC00337396","1922","40.13333","-83.96667","366.1","ST PARIS, OH US","112","6","85","6","68.6",",6,0808,","1119.2",",6"
"USC00337396","1923","40.13333","-83.96667","366.1","ST PARIS, OH US","130","6","91","6","59.9",",6,0512,","1063.1",",6"
"USC00337396","1930","40.13333","-83.96667","366.1","ST PARIS, OH US","107","6","71","6","49.0",",6,0108,","910.9",",6"
"USC00337396","1931","40.13333","-83.96667","366.1","ST PARIS, OH US","127","6","79","6","46.0",",6,0810,","934.3",",6"
"USC00337396","1932","40.13333","-83.96667","366.1","ST PARIS, OH US","108","6","73","6","58.2",",6,0627,","1052.1",",6"
