"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00412458","1911","28.68056","-99.18333","167.6","DILLEY, TX US","","","","","27","0","27","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","45.7",",0,0922,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","438.1",",0","0",",0","","","","","","","",""
"USC00412458","1912","28.68056","-99.18333","167.6","DILLEY, TX US","","","","","23","0","23","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","63.5",",0,1017,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","433.6",",0","0",",0","","","","","","","",""
"USC00412458","1913","28.68056","-99.18333","167.6","DILLEY, TX US","","","","","28","0","28","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","69.9",",0,1203,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","584.7",",0","0",",0","","","","","","","",""
"USC00412458","1914","28.68056","-99.18333","167.6","DILLEY, TX US","","","","","37","0","37","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","99.1",",0,0517,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","513.0",",0","0",",0","","","","","","","",""
"USC00412458","1915","28.68056","-99.18333","167.6","DILLEY, TX US","","","","","26","0","26","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","76.2",",0,0531,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","415.1",",0","0",",0","","","","","","","",""
"USC00412458","1917","28.68056","-99.18333","167.6","DILLEY, TX US","","","","","14","0","11","0","0","","0","0","0","0","14","0","0","0","305","0","175","0","-6.7","0,1230,+","0",",0,1231,+","0",",0,1231,+","54.6",",0,0721,","43.3","0,0823,","","","0.0","0,1030","-2.2","0,1209","-6.7","0,1230","-6.7","0,1230","","","-3.3","0,0305","-3.3","0,0305","-6.7","0,0202","-6.7","0,0202","","","","","","","","","","","151.5",",0","0",",0","23.05","0","29.90","0","16.19","0","",""
"USC00412458","1918","28.68056","-99.18333","167.6","DILLEY, TX US","","","","","55","0","34","0","0","","1","0","","","","","","","","","","","","","0",",0,1231,+","25",",0,0110,","61.7",",0,1218,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","489.2",",0","25",",0","","","","","","","",""
"USC00412458","1919","28.68056","-99.18333","167.6","DILLEY, TX US","1662.4","","1662.4","0","71","0","60","0","0","","0","0","0","0","9","0","0","0","278","0","110","0","-3.9","0,1214,+","0",",0,1231,+","0",",0,1231,+","102.1",",0,0915,","39.4","0,0818,","","","-2.8","0,1210","-2.8","0,1210","","","","","","","-0.6","0,0226","-2.2","0,0105","","","","","","","","","","","","","","","992.3",",0","0",",0","20.77","0","26.55","0","14.99","0","",""
"USC00412458","1920","28.68056","-99.18333","167.6","DILLEY, TX US","1748.6","","1748.6","0","52","0","37","0","0","","0","0","0","0","16","0","0","0","300","0","127","0","-3.3","0,1228,+","0",",0,1231,+","0",",0,1231,+","81.8",",0,0705,","40.0","0,0923,+","","","-3.3","0,1115","-3.3","0,1115","","","","","","","-1.1","0,0308","-3.3","0,0126","","","","","","","759.9","","759.9","0","","","","","658.4",",0","0",",0","21.06","0","27.66","0","14.46","0","",""
"USC00412458","1921","28.68056","-99.18333","167.6","DILLEY, TX US","1931.8","","1931.8","0","39","0","21","0","0","","0","0","0","0","3","0","0","0","294","0","145","0","-1.1","0,0221,","0",",0,1231,+","0",",0,1231,+","46.0",",0,0910,","40.0","0,0805,","","","0.0","0,1209","","","","","","","","","-1.1","0,0221","","","","","","","","","691.0","","691.0","0","","","","","375.9",",0","0",",0","22.11","0","28.32","0","15.89","0","",""
"USC00412458","1922","28.68056","-99.18333","167.6","DILLEY, TX US","1827.3","","1827.3","0","49","0","36","0","0","","0","0","0","0","14","0","0","0","293","0","131","0","-4.4","0,0301,","0",",0,1231,+","0",",0,1231,+","116.8",",0,0501,","39.4","0,0803,","","","-1.1","0,1219","","","","","","","","","-1.7","0,0304","-2.2","0,0303","-4.4","0,0301","","","","","602.9","","602.9","0","","","","","730.4",",0","0",",0","21.48","0","27.66","0","15.30","0","",""
"USC00412458","1923","28.68056","-99.18333","167.6","DILLEY, TX US","","","","","84","0","47","0","0","","0","0","0","0","10","0","","","","","","","-5.0","0,0206,","0",",0,1231,+","0","T,0,0205,","64.3",",0,0222,","","","","","-1.7","0,1214","","","","","","","","","-1.7","0,0320","-2.2","0,0207","-5.0","0,0206","","","","","","","","","","","","","820.3",",0","0","T,0","","","","","15.04","0","",""
"USC00412458","1925","28.68056","-99.18333","167.6","DILLEY, TX US","2026.9","","2026.9","0","59","0","28","0","0","","0","0","0","0","17","0","0","0","301","0","165","0","-5.6","0,1229,+","0",",0,1231,+","0","T,0,1228,+","52.1",",0,0925,","41.1","0,0715,","","","0.0","0,1123","-2.8","0,1223","-5.6","0,1228","","","","","-2.8","0,0129","-2.8","0,0129","-4.4","0,0113","","","","","","","","","","","","","438.7",",0","0","T,0","21.91","0","29.15","0","14.67","0","",""
"USC00412458","1926","28.68056","-99.18333","167.6","DILLEY, TX US","","","","","76","0","37","0","0","","2","0","","","","","","","","","","","","","0",",0,1231,+","140",",0,0124,","78.5",",0,0410,","","","","","","","","","","","","","","","","","","","","","","","","","804.2","","804.2","0","","","","","480.7",",0","170",",0","","","","","","","",""
"USC00412458","1927","28.68056","-99.18333","167.6","DILLEY, TX US","","","","","65","0","26","0","0","","0","0","0","0","12","0","","","","","","","-3.9","0,0116,","0",",0,1231,+","0",",0,1231,+","68.6",",0,0614,","","","","","-1.7","0,1208","-2.2","0,1216","","","","","","","-1.1","0,0117","-3.9","0,0116","","","","","","","","","","","","","","","416.2",",0","0",",0","","","","","16.07","0","",""
"USC00412458","1928","28.68056","-99.18333","167.6","DILLEY, TX US","1823.3","","1823.3","0","68","0","35","0","0","","0","0","0","0","12","0","0","0","282","0","142","0","-7.8","0,0103,+","0",",0,1231,+","0","T,0,0122,+","78.0",",0,0513,","40.0","0,0830,","","","-0.6","0,1220","","","","","","","","","0.0","0,0226","-4.4","0,0105","-4.4","0,0105","-7.8","0,0103","","","","","","","","","","","540.7",",0","0","T,0","21.26","0","28.06","0","14.46","0","",""
"USC00412458","1929","28.68056","-99.18333","167.6","DILLEY, TX US","1881.4","","1881.4","0","67","0","33","0","0","","0","0","0","0","25","0","0","0","291","0","160","0","-6.1","0,1222,","0",",0,1231,+","0","T,0,1221,","83.8",",0,1015,","39.4","0,0815,+","21712.8","6","-1.1","0,1116","-2.8","0,1203","-6.1","0,1222","","","","","-1.1","0,0213","-2.8","0,0212","-5.6","0,0211","","","","","669.0","","669.0","0","","","","","609.2",",0","0","T,0","21.18","0","28.28","0","14.08","0","38882","6"
"USC00412458","1930","28.68056","-99.18333","167.6","DILLEY, TX US","","","","","90","0","46","0","0","","0","0","0","0","19","0","0","0","274","0","123","0","-9.4","0,0123,+","0",",0,1231,+","0",",0,1231,+","69.3",",0,0429,","40.6","0,0912,+","","","-3.9","0,1217","-3.9","0,1217","","","","","","","-2.2","0,0130","-2.2","0,0130","-5.6","0,0125","-8.3","0,0124","-9.4","0,0123","","","","","","","","","663.2",",0","0",",0","20.41","0","27.45","0","13.37","0","",""
"USC00412458","1931","28.68056","-99.18333","167.6","DILLEY, TX US","","","","","84","0","51","0","0","","0","0","0","0","11","0","0","0","291","0","142","0","-0.6","0,1218,+","0",",0,1231,+","0",",0,1231,+","102.6",",0,0717,","37.8","0,1007,+","17677.5","6","-0.6","0,1218","","","","","","","","","-0.6","0,0309","","","","","","","","","832.6","","832.6","0","","","","","802.3",",0","0",",0","21.17","0","28.06","0","14.29","0","22309","6"
"USC00412458","1932","28.68056","-99.18333","167.6","DILLEY, TX US","","","","","90","0","44","0","0","","0","0","0","0","12","0","0","0","299","0","133","0","-4.4","0,1217,","0",",0,1231,+","3",",0,0311,","73.7",",0,0219,","41.7","0,0802,+","","","0.0","0,1118","-4.4","0,1217","-4.4","0,1217","","","","","-1.7","0,0313","-2.8","0,0311","","","","","","","","","","","","","","","660.5",",0","3",",0","21.42","0","28.41","0","14.43","0","",""
"USC00412458","1933","28.68056","-99.18333","167.6","DILLEY, TX US","2138.4","","2138.4","0","63","0","31","0","0","","0","0","0","0","7","0","0","0","323","0","180","0","-8.3","0,0208,","0",",0,1231,+","0",",0,1231,+","57.2",",0,0203,","41.7","0,0714,","19905.3","6","","","","","","","","","","","-2.2","0,0212","-2.2","0,0212","-6.7","0,0210","-6.7","0,0210","","","","","","","","","","","360.7",",0","0",",0","22.97","0","30.32","0","15.62","0","20580","6"
