"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00413507","1982","30.6763","-97.7208","266.4","GEORGETOWN LAKE, TX US","1397.2","","1397.2","0","89","0","46","0","","","0","0","0","0","37","0","2","0","262","0","117","0","-14.4","0,0111,","","","0",",0,1231,+","78.7",",0,0809,","39.4","0,0807,","","","-1.7","0,1115","-3.9","0,1212","-5.0","0,1213","","","","","-0.6","0,0308","-2.2","0,0307","-6.1","0,0210","-8.3","0,0207","-9.4","0,0206","1145.9","","1145.9","0","","","","","868.6",",0","0",",0","18.74","0","25.48","0","11.99","0","16583","0"
"USC00413507","1983","30.6763","-97.7208","266.4","GEORGETOWN LAKE, TX US","","","","","95","0","58","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0","T,0,1222,+","68.6",",0,0521,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","836.8",",0","0","T,0","","","","","","","",""
"USC00413507","1984","30.6763","-97.7208","266.4","GEORGETOWN LAKE, TX US","1452.6","","1452.6","0","80","0","48","0","","","0","0","0","0","29","0","1","0","280","0","125","0","-12.2","0,0119,","","","0",",0,1231,+","88.9",",0,1021,","41.1","0,0820,","","","0.0","0,1122","-2.8","0,1207","","","","","","","-2.8","0,0301","-2.8","0,0301","-4.4","0,0229","-9.4","0,0122","-9.4","0,0122","1233.8","","1233.8","0","","","","","831.3",",0","0",",0","19.43","0","26.53","0","12.34","0","15227","0"
"USC00413507","1985","30.6763","-97.7208","266.4","GEORGETOWN LAKE, TX US","1516.6","","1516.6","0","93","0","55","0","","","","","0","0","43","0","8","0","267","0","103","0","-14.4","0,0202,","","","","","88.1",",0,0223,","40.6","0,0904,","","","0.0","0,1201","-5.0","0,1202","-5.0","0,1202","-7.2","0,1214","","","-1.1","0,0214","-2.2","0,0212","-7.2","0,0204","-7.2","0,0204","-13.3","0,0203","1111.1","","1111.1","0","","","","","1124.0",",0","","","19.08","0","25.36","0","12.81","0","18867","0"
"USC00413507","1986","30.6763","-97.7208","266.4","GEORGETOWN LAKE, TX US","1495.1","","1495.1","0","98","0","62","0","0","","0","0","0","0","19","0","0","0","281","0","100","0","-4.4","0,0215,+","0",",0,1231,+","0",",0,1231,+","106.4",",0,0204,","40.6","0,0731,+","","","-2.2","0,1113","-2.2","0,1113","","","","","","","-3.9","0,0216","-3.9","0,0216","-4.4","0,0215","","","","","941.9","","941.9","0","     14.45","0,P,N","     26.65","0,P,N","1014.8",",0","0",",0","19.72","0","25.86","0","13.58","0","24082","0"
"USC00413507","1987","30.6763","-97.7208","266.4","GEORGETOWN LAKE, TX US","1305.5","","1305.5","0","80","0","52","0","0","","0","0","0","0","26","0","0","0","260","0","96","0","-3.9","0,1230,+","0",",0,1231,+","0",",0,1231,+","77.5",",0,0529,","38.3","0,0819,+","","","-0.6","0,1111","-3.3","0,1215","","","","","","","-0.6","0,0330","-2.2","0,0124","","","","","","","1150.0","","1150.0","0","","","     25.84","0,P,N","1105.8",",0","0",",0","18.94","0","25.34","0","12.56","0","22816","0"
"USC00413507","1988","30.6763","-97.7208","266.4","GEORGETOWN LAKE, TX US","1384.0","","1384.0","0","65","0","31","0","2","","0","0","0","0","34","0","0","0","272","0","109","0","-8.3","0,0110,","178",",0,0107,+","0",",0,1231,+","51.1",",0,0819,","41.1","0,0809,","","","0.0","0,1128","-2.8","0,1228","","","","","","","-1.1","0,0319","-2.8","0,0314","-4.4","0,0213","-8.3","0,0110","","","1175.4","","1175.4","0","","","","","509.5",",0","0",",0","19.11","0","26.16","0","12.05","0","",""
"USC00413507","1989","30.6763","-97.7208","266.4","GEORGETOWN LAKE, TX US","1470.6","","1470.6","0","84","0","46","0","0","","0","0","1","0","38","0","8","0","263","0","109","0","-18.9","0,1223,","0",",0,1231,+","0",",0,1231,+","61.2",",0,0614,","40.0","0,0719,","","","-0.6","0,1204","-5.6","0,1212","-5.6","0,1212","-11.7","0,1216","-11.7","0,1216","-1.7","0,0309","-5.0","0,0308","-5.0","0,0308","-6.7","0,0307","-8.9","0,0206","1073.0","","1073.0","0","","","","","655.8",",0","0",",0","18.63","0","25.17","0","12.09","0","",""
"USC00413507","1990","30.6763","-97.7208","266.4","GEORGETOWN LAKE, TX US","1561.8","","1561.8","0","94","0","53","0","0","","0","0","0","0","15","0","1","0","279","0","124","0","-11.7","0,1223,","0",",0,1231,+","0",",0,1231,+","72.4",",0,0314,","40.0","0,0901,","","","-0.6","0,1130","-2.8","0,1205","-11.7","0,1223","-11.7","0,1223","-11.7","0,1223","-0.6","0,0205","-2.2","0,0129","","","","","","","1108.6","","1108.6","0","","","","","849.8",",0","0",",0","19.96","0","26.44","0","13.49","0","",""
"USC00413507","1991","30.6763","-97.7208","266.4","GEORGETOWN LAKE, TX US","1377.1","","1377.1","0","111","0","73","0","0","","0","0","0","0","23","0","0","0","256","0","100","0","-4.4","0,1106,+","0",",0,1231,+","0",",0,1231,+","105.9",",0,1221,","38.3","0,0821,","","","-1.1","0,1102","-2.2","0,1103","-4.4","0,1104","","","","","0.0","0,0203","-2.2","0,0201","","","","","","","1014.6","","1014.6","0","     14.51","0,P,N","     25.18","0,P,N","1171.8",",0","0",",0","19.08","0","25.29","0","12.88","0","",""
