"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00004853","1999","41.5175","-81.68361","178.0","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","5.1","W","560.5","","560.5","W","125","W","65","W","1","W","97","W","32","W","134","W","9","W","-18.3","W,0105,","53.6",",W,1102,","37.2","W,0731,","0.0","W,1104","-2.2","W,1130","-6.7","W,1221","-6.7","W,1221","-9.4","W,1224","-1.1","W,0328","-2.8","W,0327","-6.1","W,0313","-8.9","W,0308","-8.9","W,0308","2908.2","","2908.2","W","706.9",",W","11.68","W","15.58","W","7.78","W","300","W","300","W","19.7","W","23.2","W"
"USW00004853","2000","41.5175","-81.68361","178.0","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","4.8","W","402.5","","402.5","W","136","W","75","W","0","W","97","W","43","W","133","W","2","W","-16.7","W,0122,","39.6",",W,0806,","32.2","W,0614,+","0.0","W,1115","-2.8","W,1120","-5.6","W,1121","-7.2","W,1122","-11.1","W,1217","0.0","W,0409","-3.9","W,0318","-5.6","W,0221","-7.8","W,0217","-10.6","W,0208","2845.3","","2845.3","W","883.1",",W","10.78","W","14.55","W","7.02","W","230","W","240","W","23.7","W","27.3","W"
"USW00004853","2001","41.5175","-81.68361","178.0","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","4.8","W","449.4","","449.4","W","140","W","67","W","0","W","89","W","36","W","135","W","5","W","-13.3","W,0102,","64.5",",W,0803,","33.9","W,0619,","-0.6","W,1211","-4.4","W,1224","-4.4","W,1224","-7.2","W,1225","-10.6","W,1230","-1.7","W,0404","-4.4","W,0327","-4.4","W,0327","-7.2","W,0326","-8.9","W,0128","3239.8","","3239.8","W","743.5",",W","11.52","W","15.19","W","7.85","W","250","W","250","W","22.8","W","26.8","W"
"USW00004853","2002","41.5175","-81.68361","178.0","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","5.0","W","576.2","","576.2","W","137","W","78","W","0","W","96","W","23","W","135","W","7","W","-12.8","W,0304,","41.7",",W,0927,","35.0","W,0813,","0.0","W,1102","-3.9","W,1127","-4.4","W,1128","-7.2","W,1203","-9.4","W,1204","-1.1","W,0407","-2.2","W,0328","-7.8","W,0322","-7.8","W,0322","-8.9","W,0305","2741.3","","2741.3","W","779.8",",W","11.64","W","15.47","W","7.81","W","240","W","240","W","23.7","W","28.2","W"
"USW00004853","2003","41.5175","-81.68361","178.0","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","4.9","W","361.7","","361.7","W","136","W","72","W","1","W","109","W","53","W","123","W","4","W","-17.8","W,0127,","57.9",",W,0721,","34.4","W,0730,","0.0","W,1108","-2.2","W,1124","-4.4","W,1207","","","","","-0.6","W,0410","-2.2","W,0406","-4.4","W,0331","-7.2","W,0314","-10.0","W,0310","3462.3","","3462.3","W","930.0",",W","10.10","W","13.92","W","6.29","W","280","W","260","W","23.7","W","28.2","W"
"USW00004853","2004","41.5175","-81.68361","178.0","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","4.8","W","667.5","","667.5","W","151","W","86","W","0","W","79","W","27","W","160","W","11","W","-16.7","W,0125,","37.1",",W,0908,","35.0","W,0827,+","0.0","W,1114","-2.2","W,1214","-10.0","W,1219","-10.0","W,1219","-10.0","W,1219","-1.1","W,0323","-2.8","W,0322","-5.6","W,0218","-6.7","W,0217","-10.6","W,0216","2850.2","","2850.2","W","787.5",",W","12.70","W","16.70","W","8.71","W","230","W","250","W","23.7","W","93.0","W"
"USW00004853","2005","41.5175","-81.68361","178.0","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","4.6","B","712.1","","712.1","B","150","B","77","B","0","B","88","B","37","B","150","B","18","B","-13.3","B,0124,+","57.2",",B,0808,","37.2","B,0614,","-0.6","B,1116","-3.3","B,1117","-5.6","B,1118","-8.3","B,1124","-11.1","B,1206","-1.7","W,0327","-2.2","W,0316","-7.2","W,0314","-7.2","W,0314","-11.7","W,0310","2779.0","","2779.0","B","801.7",",B","12.05","B","15.94","B","8.16","B","280","B","70","B","26.8","B","103.7","B"
"USW00004853","2006","41.5175","-81.68361","178.0","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","4.9","W","483.8","","483.8","W","147","W","86","W","0","W","77","W","20","W","124","W","6","W","-13.2","W,0219,","49.3",",W,0829,","34.4","W,0802,+","0.0","W,1023","-3.8","W,1203","-6.6","W,1204","-7.1","W,1208","","","0.0","W,0409","-3.8","W,0321","-4.9","W,0305","-7.7","W,0220","-13.2","W,0219","2834.3","","2834.3","W","1007.6",",W","11.99","W","15.62","W","8.37","W","270","W","260","W","22.8","W","28.6","W"
"USW00004853","2007","41.5175","-81.68361","178.0","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","5.0","W","656.6","","656.6","W","132","W","69","W","0","W","92","W","38","W","156","W","18","W","-17.7","W,0206,+","60.7",",W,0807,","37.2","W,0710,","-1.0","W,1123","-2.7","W,1128","-7.1","W,1206","-7.1","W,1206","","","-2.7","W,0408","-2.7","W,0408","-4.9","W,0309","-13.2","W,0308","-13.2","W,0308","2917.9","","2917.9","W","829.1",",W","12.04","W","15.96","W","8.12","W","230","W","","","20.6","W","",""
"USW00004853","2008","41.5175","-81.68361","178.0","CLEVELAND BURKE LAKEFRONT AIRPORT, OH US","5.0","W","546.4","","546.4","W","","","","","0","W","110","W","36","W","142","W","12","W","-16.0","W,1221,","","","36.1","W,0609,","0.0","W,1118","-3.2","W,1122","-5.5","W,1123","-7.7","W,1205","-16.0","W,1221","-1.0","W,0403","-4.3","W,0329","-6.6","W,0323","-9.9","W,0309","-9.9","W,0309","3047.1","","3047.1","W","","","11.22","W","15.15","W","7.30","W","250","W","330","W","24.1","W","43.8","W"
