"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"US1KSPR0002","2006","37.768","-98.6112","573.0","PRESTON 3.2 WNW, KS US","66","N","52","N","2","N","38",",N,0323,","55.9",",N,0727,","778.6",",N","76",",N"
"US1KSPR0002","2007","37.768","-98.6112","573.0","PRESTON 3.2 WNW, KS US","64","N","53","N","7","N","191",",N,0121,","88.9",",N,1210,","903.8",",N","699",",N"
"US1KSPR0002","2008","37.768","-98.6112","573.0","PRESTON 3.2 WNW, KS US","67","N","44","N","3","N","89",",N,0130,","72.4",",N,0506,","788.1",",N","191",",N"
"US1KSPR0002","2009","37.768","-98.6112","573.0","PRESTON 3.2 WNW, KS US","81","N","55","N","","","","","51.6",",N,0427,","749.5",",N","",""
"US1KSPR0002","2010","37.768","-98.6112","573.0","PRESTON 3.2 WNW, KS US","67","N","47","N","","","","","141.2",",N,0705,","987.4",",N","",""
"US1KSPR0002","2011","37.768","-98.6112","573.0","PRESTON 3.2 WNW, KS US","55","N","39","N","","","","","64.8",",N,0617,","536.6",",N","",""
"US1KSPR0002","2012","37.768","-98.6112","573.0","PRESTON 3.2 WNW, KS US","55","N","36","N","","","","","63.0",",N,0203,","473.4",",N","",""
"US1KSPR0002","2013","37.768","-98.6112","573.0","PRESTON 3.2 WNW, KS US","76","N","54","N","","","","","72.4",",N,0530,","878.3",",N","",""
"US1KSPR0002","2014","37.768","-98.6112","573.0","PRESTON 3.2 WNW, KS US","71","N","47","N","","","","","64.8",",N,0710,","644.6",",N","",""
"US1KSPR0002","2015","37.768","-98.6112","573.0","PRESTON 3.2 WNW, KS US","78","N","56","N","","","","","65.5",",N,0417,","742.1",",N","",""
"US1KSPR0002","2016","37.768","-98.6112","573.0","PRESTON 3.2 WNW, KS US","65","N","47","N","","","","","87.6",",N,0525,","760.0",",N","",""
"US1KSPR0002","2017","37.768","-98.6112","573.0","PRESTON 3.2 WNW, KS US","65","N","42","N","","","","","87.6",",N,0926,","757.9",",N","",""
