"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00395800","1901","45.733333","-100.066667",,"MOUND CITY, SD US","395.3","","395.3","6","50","6","38","6","40","6","190","6","62","6","146","6","36","6","-34.4","6,1214,","29.2",",6,0714,","42.2","6,0713,","-2.2","6,0917","-2.2","6,0917","-6.7","6,0918","-6.7","6,0918","-13.3","6,1103","-1.7","6,0607","-2.8","6,0525","-4.4","6,0418","-9.4","6,0417","-9.4","6,0417","404.3",",6","7.19","6","14.92","6","-0.54","6"
"USC00395800","1907","45.733333","-100.066667",,"MOUND CITY, SD US","","","","","39","6","31","6","","","","","","","","","","","","","47.2",",6,0525,","","","","","","","","","","","","","","","","","","","","","","","346.0",",6","","","","","",""
