"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00040790","1964","36.2472","-121.7802","61.0","BIG SUR STATION, CA US","","","","","66","0","51","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","62.2",",0,1219,","","","","","","","","","","","","","","","969.9",",0","0",",0","","","","","",""
"USC00040790","1965","36.2472","-121.7802","61.0","BIG SUR STATION, CA US","","","","","58","0","40","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","136.7",",0,1114,","","","","","","","","","","","","","","","1106.1",",0","0",",0","","","","","",""
"USC00040790","1966","36.2472","-121.7802","61.0","BIG SUR STATION, CA US","","","","","42","0","33","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","103.6",",0,1206,","","","","","","","","","","","","","","","805.4",",0","0",",0","","","","","",""
"USC00040790","1967","36.2472","-121.7802","61.0","BIG SUR STATION, CA US","","","","","61","0","47","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","114.6",",0,0122,","","","","","","","","","","","","","","","1153.3",",0","0",",0","","","","","",""
"USC00040790","1968","36.2472","-121.7802","61.0","BIG SUR STATION, CA US","","","","","53","0","38","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","67.1",",0,0217,","","","","","","","","","","","","","","","804.3",",0","0",",0","","","","","",""
"USC00040790","1969","36.2472","-121.7802","61.0","BIG SUR STATION, CA US","","","","","68","0","58","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","174.0",",0,0119,","","","","","","","","","","","","","","","1641.8",",0","0",",0","","","","","",""
"USC00040790","1971","36.2472","-121.7802","61.0","BIG SUR STATION, CA US","","","","","50","0","40","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","99.6",",0,1225,","","","","","","","","","","","","","","","721.9",",0","0",",0","","","","","",""
"USC00040790","1972","36.2472","-121.7802","61.0","BIG SUR STATION, CA US","","","","","54","0","38","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","119.4",",0,1114,","","","","","","","","","","","","","","","725.9",",0","0",",0","","","","","",""
"USC00040790","1974","36.2472","-121.7802","61.0","BIG SUR STATION, CA US","","","","","61","0","41","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","115.8",",0,0301,","","","","","","","","","","","","","","","1218.0",",0","0",",0","","","","","",""
"USC00040790","1975","36.2472","-121.7802","61.0","BIG SUR STATION, CA US","","","","","54","0","41","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","75.2",",0,0202,","","","","","","","","","","","","","","","847.1",",0","0",",0","","","","","",""
"USC00040790","1976","36.2472","-121.7802","61.0","BIG SUR STATION, CA US","","","","","44","0","32","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","61.2",",0,0301,","","","","","","","","","","","","","","","460.5",",0","0",",0","","","","","",""
"USC00040790","1977","36.2472","-121.7802","61.0","BIG SUR STATION, CA US","","","","","56","0","32","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","101.6",",0,1217,","","","","","","","","","","","","","","","731.6",",0","0",",0","","","","","",""
"USC00040790","1978","36.2472","-121.7802","61.0","BIG SUR STATION, CA US","","","","","77","0","57","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","121.9",",0,1121,","","","","","","","","","","","","","","","1467.2",",0","0",",0","","","","","",""
"USC00040790","1981","36.2472","-121.7802","61.0","BIG SUR STATION, CA US","","","","","63","0","44","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","103.6",",0,1114,","","","","","","","","","","","","","","","1197.6",",0","0",",0","","","","","",""
"USC00040790","1982","36.2472","-121.7802","61.0","BIG SUR STATION, CA US","","","","","82","0","65","0","","","0","0","","","","","","","","","","","","","","","0",",0,1231,+","209.6",",0,0105,","","","","","","","","","","","","","","","1617.5",",0","0",",0","","","","","",""
"USC00040790","1983","36.2472","-121.7802","61.0","BIG SUR STATION, CA US","","","","","103","0","80","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","135.1",",0,1111,","","","","","","","","","","","","","","","2256.6",",0","0",",0","","","","","",""
"USC00040790","1984","36.2472","-121.7802","61.0","BIG SUR STATION, CA US","","","","","54","0","39","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","72.6",",0,1129,","","","","","","","","","","","","","","","578.1",",0","0",",0","","","","","",""
"USC00040790","1989","36.2472","-121.7802","61.0","BIG SUR STATION, CA US","","","","","51","0","32","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","65.8",",0,1126,","","","","","","","","","","","","","","","595.5",",0","0",",0","","","","","",""
"USC00040790","1990","36.2472","-121.7802","61.0","BIG SUR STATION, CA US","","","","","45","0","32","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","42.4",",0,0204,","","","","","","","","","","","","","","","457.5",",0","0",",0","","","","","",""
"USC00040790","1991","36.2472","-121.7802","61.0","BIG SUR STATION, CA US","","","","","50","0","36","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","110.0",",0,0304,","","","","","","","","","","","","","","","1042.6",",0","0",",0","","","","","",""
"USC00040790","1992","36.2472","-121.7802","61.0","BIG SUR STATION, CA US","","","","","60","0","50","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","98.6",",0,0215,","","","","","","","","","","","","","","","1048.3",",0","0",",0","","","","","",""
"USC00040790","1993","36.2472","-121.7802","61.0","BIG SUR STATION, CA US","","","","","66","0","51","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","85.3",",0,0107,","","","","","","","","","","","","","","","1235.9",",0","0",",0","","","","","",""
"USC00040790","1994","36.2472","-121.7802","61.0","BIG SUR STATION, CA US","84.1","","84.1","0","61","0","50","0","0","","0","0","0","0","2","0","0","0","173","0","10","0","-0.6","0,1012,","0",",0,1231,+","0",",0,1231,+","66.3",",0,0124,","38.3","0,0815,","-0.6","0,1012","","","","","","","","","","","905.2",",0","0",",0","14.11","0","20.93","0","7.29","0"
"USC00040790","1995","36.2472","-121.7802","61.0","BIG SUR STATION, CA US","129.8","","129.8","0","81","0","64","0","0","","0","0","0","0","0","0","0","0","167","0","10","0","2.2","0,1219,+","0",",0,1231,+","0",",0,1231,+","139.4",",0,0110,","34.4","0,0730,+","","","","","","","","","1616.0","","1616.0","0","1582.1",",0","0",",0","14.87","0","20.71","0","9.02","0"
"USC00040790","1996","36.2472","-121.7802","61.0","BIG SUR STATION, CA US","161.4","","161.4","0","79","0","69","0","0","","0","0","0","0","0","0","0","0","159","0","14","0","1.1","0,0226,+","0",",0,1231,+","0",",0,1231,+","179.1",",0,1117,","37.8","0,1007,","","","","","","","","","1235.6","","1235.6","0","1960.2",",0","0",",0","14.82","0","21.00","0","8.64","0"
"USC00040790","1997","36.2472","-121.7802","61.0","BIG SUR STATION, CA US","185.3","","185.3","0","53","0","35","0","0","","0","0","0","0","1","0","0","0","194","0","14","0","-1.1","0,0401,","0",",0,1231,+","0",",0,1231,+","92.7",",0,1214,","37.2","0,0805,","","","","","-1.1","0,0401","","","1370.6","","1370.6","0","965.4",",0","0",",0","15.30","0","21.88","0","8.72","0"
"USC00040790","1998","36.2472","-121.7802","61.0","BIG SUR STATION, CA US","92.4","","92.4","0","108","0","79","0","0","","0","0","0","0","3","0","0","0","113","0","5","0","-2.8","0,1221,","0",",0,1231,+","0",",0,1231,+","113.0",",0,0203,","35.6","0,0803,+","0.0","0,1205","-2.8","0,1221","","","","","1490.0","","1490.0","0","1793.9",",0","0",",0","13.71","0","19.18","0","8.25","0"
"USC00040790","1999","36.2472","-121.7802","61.0","BIG SUR STATION, CA US","50.6","","50.6","0","71","0","50","0","0","","0","0","0","0","0","0","0","0","119","0","1","0","0.6","0,0409,+","0",",0,1231,+","0",",0,1231,+","71.1",",0,0120,","34.4","0,1009,","","","","","","","","","1902.9","","1902.9","0","859.4",",0","0",",0","13.20","0","19.21","0","7.19","0"
"USC00040790","2000","36.2472","-121.7802","61.0","BIG SUR STATION, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1552.9","","1552.9","0","","","","","","","","","",""
"USC00040790","2002","36.2472","-121.7802","61.0","BIG SUR STATION, CA US","139.5","","139.5","0","65","0","48","0","0","","0","0","0","0","5","0","0","0","147","0","18","0","-1.7","0,0130,","0",",0,1231,+","0",",0,1231,+","104.1",",0,1108,","36.7","0,0709,","","","","","-1.7","0,0130","","","1612.6","","1612.6","0","940.0",",0","0",",0","14.16","0","20.42","0","7.89","0"
"USC00040790","2003","36.2472","-121.7802","61.0","BIG SUR STATION, CA US","176.1","","176.1","0","77","0","45","0","0","","0","0","0","0","0","0","0","0","177","0","16","0","1.1","0,1125,","0",",0,1231,+","0",",0,1231,+","120.9",",0,1230,","36.1","0,0626,","","","","","","","","","1455.5","","1455.5","0","932.8",",0","0",",0","15.00","0","21.34","0","8.65","0"
"USC00040790","2004","36.2472","-121.7802","61.0","BIG SUR STATION, CA US","157.7","","157.7","0","51","0","31","0","0","","0","0","0","0","0","0","0","0","159","0","12","0","0.6","0,0104,","0",",0,1231,+","0",",0,1231,+","115.6",",0,1207,","36.7","0,0427,","","","","","","","","","1341.1","","1341.1","0","1001.3",",0","0",",0","14.50","0","20.85","0","8.15","0"
"USC00040790","2005","36.2472","-121.7802","61.0","BIG SUR STATION, CA US","57.4","","57.4","0","71","","49","","","","0","0","0","0","0","0","0","0","154","0","1","0","2.2","0,0112,","","","0",",0,1231,+","189.5",",,1218,","32.8","0,0929,","","","","","","","","","1472.7","","1472.7","0","1237.8",",","0",",0","14.41","0","20.30","0","8.53","0"
"USC00040790","2006","36.2472","-121.7802","61.0","BIG SUR STATION, CA US","80.3","","80.3","0","59","0","50","0","","","0","0","0","0","1","0","0","0","130","0","9","0","-1.1","0,1129,","","","0",",0,1231,+","63.8",",0,0403,","35.0","0,0722,","-1.1","0,1129","","","","","","","1440.5","","1440.5","0","1040.4",",0","0",",0","13.57","0","19.50","0","7.63","0"
"USC00040790","2007","36.2472","-121.7802","61.0","BIG SUR STATION, CA US","94.6","","94.6","0","47","0","34","0","0","","0","0","0","0","8","0","0","0","167","0","7","0","-2.8","0,0113,","0",",0,1231,+","0",",0,1231,+","45.0",",0,0222,","36.7","0,0902,+","0.0","0,1209","","","-0.6","0,0125","-2.8","0,0113","1763.5","","1763.5","0","506.6",",0","0",",0","13.78","0","20.48","0","7.09","0"
"USC00040790","2009","36.2472","-121.7802","61.0","BIG SUR STATION, CA US","","","","","54","0","45","0","","","0","0","","","","","","","","","","","","","","","0",",0,1231,+","155.4",",0,1013,","","","","","","","","","","","","","","","1040.8",",0","0",",0","","","","","",""
"USC00040790","2010","36.2472","-121.7802","61.0","BIG SUR STATION, CA US","","","","","","","","","","","0","0","","","","","","","","","","","","","","","0",",0,1231,+","","","","","","","","","","","","","","","","","","","0",",0","","","","","",""
"USC00040790","2013","36.2472","-121.7802","61.0","BIG SUR STATION, CA US","100.6","","100.6","7","18","7","14","7","","","","","0","7","8","7","0","7","177","7","8","7","-2.8","7,0114,","","","","","49.5",",7,0107,","38.3","7,0701,+","-1.1","7,1204","","","-0.6","7,0209","-2.8","7,0114","","","","","184.7",",7","","","14.12","7","21.10","7","7.14","7"
