"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00412114","1915","31.3072","-95.4509","105.8","CROCKETT, TX US","","","1586.4","","1586.4","0","80","0","57","0","0","","1","0","0","0","25","0","0","0","258","0","109","0","-4.4","0,1229,","0","T,0,1228,","38",",0,0309,","139.2",",0,0817,","40.6","0,0807,","-0.6","0,1115","-2.8","0,1203","-4.4","0,1229","","","","","0.0","0,0403","-2.8","0,0322","","","","","","","1205.9","","1205.9","0","1040.0",",0","43",",0","19.85","0","26.10","0","13.59","0"
"USC00412114","1916","31.3072","-95.4509","105.8","CROCKETT, TX US","","","","","","","63","0","49","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0","T,0,1114,+","75.7",",0,0121,","","","","","","","","","","","","","","","","","","","","","","","764.7","","764.7","0","918.3",",0","0","T,0","","","","","",""
"USC00412114","1925","31.3072","-95.4509","105.8","CROCKETT, TX US","","","","","","","45","0","44","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","3",",0,0123,","112.5",",0,1105,","","","","","","","","","","","","","","","","","","","","","","","","","","","852.9",",0","3",",0","","","","","",""
"USC00412114","1926","31.3072","-95.4509","105.8","CROCKETT, TX US","","","","","","","66","0","64","0","1","","1","0","","","","","","","","","","","","","51",",0,0124,","51",",0,0124,","71.4",",0,0422,","","","","","","","","","","","","","","","","","","","","","","","","","","","1261.8",",0","51",",0","","","","","",""
"USC00412114","1928","31.3072","-95.4509","105.8","CROCKETT, TX US","","","","","","","47","0","46","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","79.0",",0,0315,","","","","","","","","","","","","","","","","","","","","","","","","","","","946.7",",0","0",",0","","","","","",""
"USC00412114","1929","31.3072","-95.4509","105.8","CROCKETT, TX US","","","","","","","52","0","47","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","85.6",",0,0513,","","","","","","","","","","","","","","","","","","","","","","","","","","","1284.4",",0","254",",0","","","","","",""
"USC00412114","1930","31.3072","-95.4509","105.8","CROCKETT, TX US","","","","","","","54","0","49","0","0","","2","0","","","","","","","","","","","","","0",",0,1231,+","51",",0,0117,","70.1",",0,1006,","","","","","","","","","","","","","","","","","","","","","","","","","","","1051.3",",0","76",",0","","","","","",""
"USC00412114","1931","31.3072","-95.4509","105.8","CROCKETT, TX US","","","","","","","62","0","61","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","102.1",",0,1023,","","","","","","","","","","","","","","","","","","","","","","","","","","","1241.5",",0","0",",0","","","","","",""
"USC00412114","1932","31.3072","-95.4509","105.8","CROCKETT, TX US","","","","","","","64","0","58","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","87.1",",0,1230,","","","","","","","","","","","","","","","","","","","","","","","","","","","1230.2",",0","0",",0","","","","","",""
"USC00412114","1933","31.3072","-95.4509","105.8","CROCKETT, TX US","","","","","","","59","0","55","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","58.7",",0,0107,","","","","","","","","","","","","","","","","","","","","","","","","","","","1062.1",",0","0",",0","","","","","",""
"USC00412114","1934","31.3072","-95.4509","105.8","CROCKETT, TX US","","","","","","","52","0","48","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","92.7",",0,1121,","","","","","","","","","","","","","","","","","","","","","","","","","","","1142.1",",0","0",",0","","","","","",""
"USC00412114","1935","31.3072","-95.4509","105.8","CROCKETT, TX US","","","","","","","58","0","58","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","107.7",",0,0519,","","","","","","","","","","","","","","","","","","","","","","","","","","","1588.0",",0","0",",0","","","","","",""
"USC00412114","1936","31.3072","-95.4509","105.8","CROCKETT, TX US","","","","","","","59","0","57","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","51.1",",0,0516,","","","","","","","","","","","","","","","","","","","","","","","","","","","936.6",",0","0",",0","","","","","",""
"USC00412114","1937","31.3072","-95.4509","105.8","CROCKETT, TX US","","","","","","","67","0","63","0","0","","1","0","","","","","","","","","","","","","0",",0,1231,+","127",",0,1123,","128.3",",0,0906,","","","","","","","","","","","","","","","","","","","","","","","","","","","1273.7",",0","127",",0","","","","","",""
"USC00412114","1938","31.3072","-95.4509","105.8","CROCKETT, TX US","","","","","","","38","0","37","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","102.4",",0,0405,+","","","","","","","","","","","","","","","","","","","","","","","","","","","1057.4",",0","0",",0","","","","","",""
"USC00412114","1939","31.3072","-95.4509","105.8","CROCKETT, TX US","","","","","","","47","0","44","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","128.5",",0,0517,","","","","","","","","","","","","","","","","","","","","","","","","","","","1075.3",",0","0",",0","","","","","",""
"USC00412114","1940","31.3072","-95.4509","105.8","CROCKETT, TX US","","","","","","","50","0","50","0","0","","1","0","","","","","","","","","","","","","0",",0,1231,+","165",",0,0122,","146.3",",0,0428,","","","","","","","","","","","","","","","","","","","","","","","","","","","1653.1",",0","165",",0","","","","","",""
"USC00412114","1941","31.3072","-95.4509","105.8","CROCKETT, TX US","","","","","","","59","0","57","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","192.5",",0,1031,","","","","","","","","","","","","","","","","","","","","","","","","","","","1591.9",",0","0",",0","","","","","",""
"USC00412114","1942","31.3072","-95.4509","105.8","CROCKETT, TX US","","","","","","","57","0","57","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","114.0",",0,0908,","","","","","","","","","","","","","","","","","","","","","","","","","","","1134.7",",0","0",",0","","","","","",""
"USC00412114","1943","31.3072","-95.4509","105.8","CROCKETT, TX US","","","","","","","37","0","37","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","111.8",",0,0729,","","","","","","","","","","","","","","","","","","","","","","","","","","","940.0",",0","0",",0","","","","","",""
"USC00412114","1944","31.3072","-95.4509","105.8","CROCKETT, TX US","","","","","","","57","0","57","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","78.7",",0,0901,","","","","","","","","","","","","","","","","","","","","","","","","","","","1373.8",",0","0",",0","","","","","",""
"USC00412114","1946","31.3072","-95.4509","105.8","CROCKETT, TX US","","","","","","","56","0","56","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","76.7",",0,1104,","","","","","","","","","","","","","","","","","","","","","","","","","","","1324.3",",0","0",",0","","","","","",""
"USC00412114","1949","31.3072","-95.4509","105.8","CROCKETT, TX US","","","1381.0","","1381.0","0","108","0","66","0","4","","2","0","0","0","25","0","2","0","264","0","101","0","-13.9","0,0131,","178",",0,0131,","122",",0,0131,","63.5",",0,1004,+","36.7","0,0830,+","-1.1","0,1101","-2.2","0,1216","-5.0","0,1223","","","","","0.0","0,0303","-6.7","0,0202","-6.7","0,0202","-6.7","0,0202","-11.1","0,0201","","","","","1235.3",",0","178",",0","19.06","0","25.21","0","12.91","0"
"USC00412114","1950","31.3072","-95.4509","105.8","CROCKETT, TX US","","","1311.0","","1311.0","0","91","0","58","0","0","","0","0","0","0","32","0","1","0","271","0","81","0","-11.7","0,1207,","0",",0,1231,+","0",",0,1231,+","77.5",",0,0530,","36.7","0,0826,+","-1.7","0,1105","-6.7","0,1111","-6.7","0,1111","-6.7","0,1111","-10.0","0,1206","-2.8","0,0314","-2.8","0,0314","-5.0","0,0107","","","","","966.9","","966.9","0","877.5",",0","0",",0","18.97","0","25.31","0","12.62","0"
"USC00412114","1951","31.3072","-95.4509","105.8","CROCKETT, TX US","","","1430.3","","1430.3","0","95","0","59","0","3","","0","0","1","0","48","0","5","0","269","0","108","0","-17.8","0,0202,","51",",0,0201,+","0",",0,1231,+","50.8",",0,0215,","40.6","0,0903,+","-4.4","0,1103","-4.4","0,1103","-4.4","0,1103","-7.8","0,1118","","","0.0","0,0320","-4.4","0,0314","-4.4","0,0314","-9.4","0,0204","-9.4","0,0204","1240.7","","1240.7","0","828.4",",0","0",",0","18.78","0","25.75","0","11.80","0"
"USC00412114","1952","31.3072","-95.4509","105.8","CROCKETT, TX US","","","","","","","74","0","50","0","0","","0","0","0","0","22","0","","","","","","","-5.6","0,1215,","0",",0,1231,+","0",",0,1231,+","71.4",",0,0524,","","","-1.1","0,1111","-5.6","0,1215","-5.6","0,1215","","","","","-1.1","0,0324","-2.8","0,0217","","","","","","","","","","","946.9",",0","0",",0","","","","","12.05","0"
"USC00412114","1953","31.3072","-95.4509","105.8","CROCKETT, TX US","","","1450.5","","1450.5","0","88","0","60","0","0","","0","0","0","0","20","0","1","0","264","0","116","0","-7.2","0,1224,","0",",0,1231,+","0",",0,1231,+","102.4",",0,0429,","40.6","0,0809,","-0.6","0,1110","-3.3","0,1210","-4.4","0,1215","-6.7","0,1223","","","-0.6","0,0223","-3.9","0,0118","","","","","","","1167.8","","1167.8","0","1156.6",",0","0",",0","19.15","0","25.73","0","12.57","0"
"USC00412114","1954","31.3072","-95.4509","105.8","CROCKETT, TX US","","","1627.0","","1627.0","0","66","0","44","0","0","","0","0","0","0","32","0","2","0","277","0","131","0","-10.0","0,0123,","0",",0,1231,+","0",",0,1231,+","80.3",",0,1115,","43.3","0,0726,","0.0","0,1106","-3.9","0,1230","","","","","","","-1.7","0,0315","-2.2","0,0307","-10.0","0,0123","-10.0","0,0123","-10.0","0,0123","1153.6","","1153.6","0","721.5",",0","0",",0","19.83","0","27.09","0","12.58","0"
"USC00412114","1955","31.3072","-95.4509","105.8","CROCKETT, TX US","","","1454.3","","1454.3","0","92","0","63","0","0","","0","0","0","0","39","0","0","0","266","0","112","0","-9.4","0,1217,","0",",0,1231,+","0",",0,1231,+","54.1",",0,0524,","38.3","0,0626,","-1.7","0,1104","-2.2","0,1128","-4.4","0,1130","-8.3","0,1216","-9.4","0,1217","-3.3","0,0329","-3.3","0,0329","-5.0","0,0327","-7.2","0,0212","","","1130.9","","1130.9","0","945.8",",0","0",",0","19.01","0","25.96","0","12.07","0"
"USC00412114","1956","31.3072","-95.4509","105.8","CROCKETT, TX US","","","1436.9","","1436.9","0","71","0","47","0","0","","0","0","0","0","50","0","0","0","274","0","134","0","-4.4","0,1127,+","0",",0,1231,+","0",",0,1231,+","56.6",",0,0406,","40.0","0,0817,+","-1.1","0,1109","-4.4","0,1127","-4.4","0,1127","","","","","-1.7","0,0310","-2.2","0,0309","-4.4","0,0120","","","","","1223.9","","1223.9","0","702.4",",0","0",",0","19.12","0","26.90","0","11.34","0"
"USC00412114","1957","31.3072","-95.4509","105.8","CROCKETT, TX US","","","1232.2","","1232.2","0","121","0","77","0","0","","0","0","0","0","30","0","0","0","260","0","91","0","-9.4","0,1213,+","0",",0,1231,+","0",",0,1231,+","182.6",",0,1015,","38.3","0,0731,","-0.6","0,1027","-2.2","0,1130","-4.4","0,1211","-9.4","0,1212","-9.4","0,1212","-3.3","0,0309","-3.3","0,0309","-6.7","0,0119","-6.7","0,0119","","","1076.9","","1076.9","0","1678.0",",0","0",",0","18.59","0","25.12","0","12.05","0"
"USC00412114","1958","31.3072","-95.4509","105.8","CROCKETT, TX US","","","1254.3","","1254.3","0","85","0","59","0","0","","0","0","0","0","54","0","0","0","235","0","102","0","-8.3","0,0214,","0",",0,1231,+","0",",0,1231,+","104.9",",0,0920,","39.4","0,0814,+","-3.9","0,1129","-3.9","0,1129","-5.0","0,1130","-7.2","0,1215","","","-0.6","0,0320","-5.0","0,0217","-5.0","0,0217","-8.3","0,0214","","","1418.0","","1418.0","0","1075.3",",0","0",",0","17.66","0","24.63","0","10.69","0"
"USC00412114","1959","31.3072","-95.4509","105.8","CROCKETT, TX US","","","1278.5","","1278.5","0","107","0","64","0","0","","0","0","0","0","54","0","0","0","247","0","96","0","-11.1","0,0105,+","0",",0,1231,+","0",",0,1231,+","100.1",",0,0726,","38.9","0,0706,","-1.7","0,1106","-5.0","0,1107","-5.0","0,1107","","","","","-1.1","0,0318","-2.2","0,0317","-5.6","0,0124","-10.0","0,0123","-10.0","0,0123","1429.0","","1429.0","0","1222.7",",0","0",",0","17.88","0","24.74","0","11.03","0"
"USC00412114","1960","31.3072","-95.4509","105.8","CROCKETT, TX US","","","1308.0","","1308.0","0","105","0","72","0","0","","0","0","0","0","50","0","1","0","250","0","102","0","-6.7","0,0227,+","0",",0,1231,+","0",",0,1231,+","96.5",",0,0626,","38.3","0,0728,","-0.6","0,1111","-2.2","0,1202","-5.0","0,1222","","","","","-1.1","0,0319","-3.3","0,0305","-6.7","0,0227","-6.7","0,0227","","","1440.4","","1440.4","0","1381.4",",0","0",",0","18.10","0","24.54","0","11.66","0"
"USC00412114","1961","31.3072","-95.4509","105.8","CROCKETT, TX US","","","1156.1","","1156.1","0","107","0","69","0","0","","0","0","0","0","44","0","1","0","254","0","83","0","-6.1","0,1230,+","0",",0,1231,+","0","T,0,0126,","91.4",",0,0912,","35.6","0,0907,+","-0.6","0,1109","-5.0","0,1213","-5.0","0,1213","","","","","0.0","0,0311","-5.6","0,0131","-5.6","0,0131","","","","","1257.9","","1257.9","0","1117.4",",0","0","T,0","17.91","0","24.65","0","11.17","0"
"USC00412114","1962","31.3072","-95.4509","105.8","CROCKETT, TX US","","","1451.5","","1451.5","0","97","0","62","0","0","","0","0","0","0","44","0","2","0","264","0","111","0","-13.9","0,0113,","0",",0,1231,+","0",",0,1231,+","85.1",",0,0910,","42.2","0,0813,","-1.7","0,1206","-6.1","0,1212","-6.1","0,1212","-7.8","0,1213","","","-2.2","0,0317","-2.2","0,0317","-5.6","0,0302","-7.2","0,0114","-13.9","0,0113","1299.8","","1299.8","0","988.3",",0","0",",0","18.86","0","25.78","0","11.95","0"
"USC00412114","1963","31.3072","-95.4509","105.8","CROCKETT, TX US","","","1582.0","","1582.0","0","80","0","52","0","1","","1","0","0","0","60","0","5","0","265","0","129","0","-12.2","0,0124,","51",",0,0212,","51",",0,0212,","70.1",",0,0406,","40.0","0,0828,","-0.6","0,1124","-4.4","0,1215","-4.4","0,1215","-9.4","0,1223","-9.4","0,1223","-1.7","0,0307","-2.2","0,0222","-7.8","0,0213","-7.8","0,0213","-11.1","0,0125","1292.6","","1292.6","0","718.0",",0","51",",0","18.93","0","26.15","0","11.71","0"
"USC00412114","1964","31.3072","-95.4509","105.8","CROCKETT, TX US","","","1411.8","","1411.8","0","95","0","54","0","1","","1","0","0","0","46","0","0","0","269","0","97","0","-10.6","0,0115,","102",",0,0117,","102",",0,0117,","67.3",",0,0917,","41.1","0,0806,","-0.6","0,1122","-2.2","0,1123","-4.4","0,1215","","","","","-1.7","0,0311","-3.3","0,0224","-10.6","0,0115","-10.6","0,0115","-10.6","0,0115","1339.2","","1339.2","0","830.9",",0","102",",0","18.76","0","25.36","0","12.16","0"
"USC00412114","1965","31.3072","-95.4509","105.8","CROCKETT, TX US","","","1396.0","","1396.0","0","102","0","56","0","0","","0","0","0","0","42","0","1","0","264","0","97","0","-7.2","0,0118,+","0",",0,1231,+","0","T,0,0303,+","70.6",",0,0529,","38.3","0,0821,+","0.0","0,1130","","","","","","","","","-2.8","0,0322","-2.8","0,0322","-4.4","0,0321","-6.7","0,0225","","","1190.6","","1190.6","0","1102.5",",0","0","T,0","19.13","0","25.47","0","12.79","0"
"USC00412114","1966","31.3072","-95.4509","105.8","CROCKETT, TX US","","","1215.3","","1215.3","0","101","0","64","0","0","","0","0","0","0","46","0","1","0","255","0","81","0","-10.6","0,0131,","0",",0,1231,+","0",",0,1231,+","97.5",",0,0425,","37.8","0,0731,","-1.7","0,1102","-5.0","0,1103","-5.0","0,1103","-7.2","0,1213","","","0.0","0,0325","-2.2","0,0307","-4.4","0,0205","-10.6","0,0131","-10.6","0,0131","1164.0","","1164.0","0","1069.8",",0","0",",0","17.98","0","24.47","0","11.49","0"
"USC00412114","1967","31.3072","-95.4509","105.8","CROCKETT, TX US","","","1310.2","","1310.2","0","85","0","50","0","0","","0","0","0","0","53","0","0","0","280","0","92","0","-7.8","0,0105,+","0",",0,1231,+","0",",0,1231,+","80.0",",0,0414,","38.9","0,0811,+","-0.6","0,1104","-5.0","0,1223","-5.0","0,1223","","","","","-3.9","0,0308","-3.9","0,0308","-5.6","0,0224","-7.2","0,0208","","","1185.1","","1185.1","0","833.5",",0","0",",0","18.70","0","26.08","0","11.32","0"
"USC00412114","1968","31.3072","-95.4509","105.8","CROCKETT, TX US","","","1221.8","","1221.8","0","124","0","74","0","1","","1","0","0","0","51","0","2","0","253","0","80","0","-6.7","0,0107,","25",",0,0223,","25",",0,0223,","99.8",",0,0905,","37.2","0,0825,+","-3.9","0,1112","-3.9","0,1112","-5.0","0,1224","","","","","-1.7","0,0324","-2.8","0,0314","-5.6","0,0302","-6.7","0,0107","","","1359.2","","1359.2","0","1474.6",",0","25",",0","17.78","0","24.37","0","11.18","0"
"USC00412114","1969","31.3072","-95.4509","105.8","CROCKETT, TX US","","","1376.2","","1376.2","0","85","0","68","0","0","","0","0","0","0","44","0","0","0","256","0","120","0","-7.8","0,0106,+","0",",0,1231,+","0",",0,1231,+","78.7",",0,1013,","42.2","0,0812,","-5.6","0,1115","-5.6","0,1115","-5.6","0,1115","","","","","0.0","0,0327","-2.8","0,0310","-7.8","0,0106","-7.8","0,0106","","","1307.5","","1307.5","0","1034.3",",0","0",",0","18.80","0","25.71","0","11.89","0"
"USC00412114","1970","31.3072","-95.4509","105.8","CROCKETT, TX US","","","1368.2","","1368.2","0","85","0","61","0","0","","0","0","0","0","50","0","0","0","251","0","100","0","-9.4","0,0108,","0",",0,1231,+","0",",0,1231,+","63.0",",0,1012,","40.0","0,0705,","0.0","0,1104","-6.1","0,1116","-6.1","0,1116","","","","","-1.1","0,0322","-2.2","0,0314","-5.0","0,0204","-7.8","0,0110","-9.4","0,0108","1353.1","","1353.1","0","884.5",",0","0",",0","18.36","0","25.16","0","11.55","0"
"USC00412114","1971","31.3072","-95.4509","105.8","CROCKETT, TX US","","","1357.5","","1357.5","0","101","0","61","0","0","","0","0","0","0","32","0","0","0","293","0","98","0","-6.7","0,0305,+","0",",0,1231,+","0",",0,1231,+","66.3",",0,0418,","38.3","0,0707,","","","","","","","","","","","0.0","0,0409","-3.3","0,0309","-6.7","0,0305","-6.7","0,0305","","","1129.5","","1129.5","0","857.5",",0","0",",0","19.24","0","26.21","0","12.26","0"
"USC00412114","1972","31.3072","-95.4509","105.8","CROCKETT, TX US","","","1306.7","","1306.7","0","100","0","65","0","0","","0","0","0","0","39","0","1","0","265","0","102","0","-8.3","0,0106,+","0",",0,1231,+","0",",0,1231,+","61.0",",0,1030,","36.7","0,0911,+","-0.6","0,1130","-2.2","0,1201","-6.1","0,1216","","","","","-0.6","0,0304","-2.2","0,0210","-6.7","0,0205","-6.7","0,0205","","","939.9","","939.9","0","998.4",",0","0",",0","18.43","0","25.20","0","11.66","0"
"USC00412114","1973","31.3072","-95.4509","105.8","CROCKETT, TX US","","","1196.6","","1196.6","0","115","0","81","0","2","","2","0","0","0","40","0","2","0","270","0","70","0","-10.6","0,0113,+","127",",0,0111,","127",",0,0111,","91.7",",0,0905,","37.2","0,0727,","0.0","0,1206","-3.3","0,1217","-5.6","0,1220","","","","","0.0","0,0410","-3.9","0,0212","-5.6","0,0211","-8.9","0,0114","-8.9","0,0114","1504.1","","1504.1","0","1545.5",",0","203",",0","18.20","0","24.52","0","11.88","0"
