"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000CBOR","1992","35.0767","-117.585","881.8","BORON CALIFORNIA, CA US","1213.3","","1213.3","U","0","U","7","U","0","U","223","U","108","U","-2.8","U,1221,","40.6","U,0812,+","-0.6","U,1205","-2.8","U,1221","","","","","","","18.01","U","24.28","U","11.74","U"
"USR0000CBOR","1994","35.0767","-117.585","881.8","BORON CALIFORNIA, CA US","1265.5","","1265.5","U","0","U","13","U","0","U","218","U","116","U","-3.3","U,1119,","42.8","U,0630,","0.0","U,1112","-3.3","U,1119","0.0","U,0221","1255.8","","1255.8","U","17.87","U","24.64","U","11.11","U"
"USR0000CBOR","1995","35.0767","-117.585","881.8","BORON CALIFORNIA, CA US","1168.4","","1168.4","U","0","U","3","U","0","U","237","U","102","U","-0.6","U,0324,","42.8","U,0728,","0.0","U,1223","","","-0.6","U,0324","1477.0","","1477.0","U","18.32","U","24.85","U","11.80","U"
"USR0000CBOR","1996","35.0767","-117.585","881.8","BORON CALIFORNIA, CA US","","","","","","","","","","","","","","","","","","","","","","","","","967.8","","967.8","U","","","","","",""
