"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"US1NMDA0011","2006","32.3829","-106.8076","1208.2","DONA ANA 0.7 SE, NM US","49","N","28","N","0","N","0",",N,1231,+","36.3",",N,0904,","330.8",",N","0",",N"
"US1NMDA0011","2007","32.3829","-106.8076","1208.2","DONA ANA 0.7 SE, NM US","54","N","28","N","0","N","8",",N,0123,+","18.3",",N,0526,","264.5",",N","16",",N"
"US1NMDA0011","2008","32.3829","-106.8076","1208.2","DONA ANA 0.7 SE, NM US","44","N","27","N","0","N","0",",N,1231,+","58.4",",N,0727,","356.8",",N","0",",N"
"US1NMDA0011","2009","32.3829","-106.8076","1208.2","DONA ANA 0.7 SE, NM US","47","N","25","N","","","","","25.4",",N,1130,","264.7",",N","",""
"US1NMDA0011","2010","32.3829","-106.8076","1208.2","DONA ANA 0.7 SE, NM US","39","N","24","N","","","","","40.6",",N,0726,","221.4",",N","",""
"US1NMDA0011","2011","32.3829","-106.8076","1208.2","DONA ANA 0.7 SE, NM US","33","N","18","N","","","","","15.2",",N,1203,","126.0",",N","",""
"US1NMDA0011","2012","32.3829","-106.8076","1208.2","DONA ANA 0.7 SE, NM US","27","N","14","N","","","","","15.7",",N,0510,","124.5",",N","",""
"US1NMDA0011","2013","32.3829","-106.8076","1208.2","DONA ANA 0.7 SE, NM US","34","N","18","N","","","","","27.9",",N,0912,","223.5",",N","",""
"US1NMDA0011","2014","32.3829","-106.8076","1208.2","DONA ANA 0.7 SE, NM US","37","N","31","N","","","","","53.3",",N,0923,","326.7",",N","",""
"US1NMDA0011","2015","32.3829","-106.8076","1208.2","DONA ANA 0.7 SE, NM US","66","N","35","N","","","","","40.1",",N,0711,","423.7",",N","",""
"US1NMDA0011","2016","32.3829","-106.8076","1208.2","DONA ANA 0.7 SE, NM US","43","N","24","N","","","","","37.8",",N,0822,","283.5",",N","",""
