"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000LKIS","2000","31.495","-93.1981","61.0","KISATCHIE FTS LOUISIANA, LA US","1504.6","","1504.6","U","0","U","53","U","0","U","267","U","115","U","-6.7","U,1220,","43.3","U,0831,","0.0","U,1007","-2.2","U,1114","-5.0","U,1219","-6.7","U,1220","0.0","U,0409","-5.0","U,0206","-5.0","U,0206","","","","","975.6","","975.6","U","19.13","U","25.98","U","12.28","U"
"USR0000LKIS","2001","31.495","-93.1981","61.0","KISATCHIE FTS LOUISIANA, LA US","1337.1","","1337.1","U","0","U","40","U","0","U","267","U","92","U","-8.9","U,0103,","37.2","U,0722,+","-0.6","U,1028","-2.8","U,1121","-4.4","U,1227","","","-1.7","U,0310","-2.2","U,0218","-6.1","U,0120","-8.9","U,0103","-8.9","U,0103","1451.7","","1451.7","U","18.71","U","25.36","U","12.05","U"
"USR0000LKIS","2002","31.495","-93.1981","61.0","KISATCHIE FTS LOUISIANA, LA US","1428.4","","1428.4","U","0","U","48","U","0","U","254","U","109","U","-9.4","U,0104,","38.3","U,0723,","-0.6","U,1117","-2.2","U,1206","","","","","-1.7","U,0323","-2.2","U,0305","-8.3","U,0304","-8.3","U,0304","-9.4","U,0104","1134.7","","1134.7","U","18.77","U","25.29","U","12.25","U"
"USR0000LKIS","2003","31.495","-93.1981","61.0","KISATCHIE FTS LOUISIANA, LA US","1342.9","","1342.9","U","0","U","44","U","0","U","265","U","83","U","-7.2","U,0124,","37.2","U,0806,+","-2.2","U,1124","-2.2","U,1124","","","","","-0.6","U,0410","-2.2","U,0211","-7.2","U,0124","-7.2","U,0124","","","1230.1","","1230.1","U","18.71","U","25.24","U","12.18","U"
"USR0000LKIS","2005","31.495","-93.1981","61.0","KISATCHIE FTS LOUISIANA, LA US","1483.9","","1483.9","U","0","U","34","U","0","U","270","U","125","U","-4.4","U,1206,+","39.4","U,0920,","-0.6","U,1026","-2.2","U,1117","-4.4","U,1206","","","0.0","U,0210","-4.4","U,0124","-4.4","U,0124","","","","","978.8","","978.8","U","19.41","U","26.31","U","12.50","U"
"USR0000LKIS","2006","31.495","-93.1981","61.0","KISATCHIE FTS LOUISIANA, LA US","1447.3","","1447.3","U","0","U","38","U","1","U","275","U","114","U","-7.8","U,1209,","38.9","U,0820,+","-0.6","U,1103","-2.8","U,1121","-5.0","U,1204","-7.8","U,1209","-1.1","U,0325","-2.8","U,0219","","","","","","","1028.9","","1028.9","U","19.53","U","26.35","U","12.72","U"
"USR0000LKIS","2007","31.495","-93.1981","61.0","KISATCHIE FTS LOUISIANA, LA US","1464.8","","1464.8","U","0","U","39","U","0","U","275","U","101","U","-5.6","U,0129,","40.0","U,0814,","-2.2","U,1116","-2.2","U,1116","-4.4","U,1224","","","-0.6","U,0306","-3.3","U,0305","-4.4","U,0216","","","","","1075.3","","1075.3","U","19.38","U","25.97","U","12.79","U"
"USR0000LKIS","2008","31.495","-93.1981","61.0","KISATCHIE FTS LOUISIANA, LA US","","","","","0","U","45","U","0","U","279","U","101","U","-7.8","U,0103,","41.1","U,0802,+","-1.1","U,1028","-2.2","U,1121","-4.4","U,1222","","","0.0","U,0415","-2.8","U,0227","-6.1","U,0120","-7.8","U,0103","","","1045.5","","1045.5","U","19.08","U","26.20","U","11.95","U"
"USR0000LKIS","2010","31.495","-93.1981","61.0","KISATCHIE FTS LOUISIANA, LA US","1719.3","","1719.3","U","0","U","51","U","1","U","257","U","142","U","-10.0","U,0109,","41.1","U,0802,","-0.6","U,1030","-2.2","U,1127","-6.7","U,1227","-6.7","U,1227","-2.2","U,0304","-2.2","U,0304","-4.4","U,0225","-8.3","U,0111","-9.4","U,0110","","","","","19.35","U","26.35","U","12.35","U"
"USR0000LKIS","2011","31.495","-93.1981","61.0","KISATCHIE FTS LOUISIANA, LA US","1808.5","","1808.5","U","0","U","39","U","0","U","271","U","128","U","-7.8","U,0211,","42.2","U,0819,+","0.0","U,1111","-2.8","U,1207","-4.4","U,1208","","","-0.6","U,0311","-5.0","U,0212","-5.0","U,0212","-7.8","U,0211","","","1058.6","","1058.6","U","20.20","U","27.31","U","13.08","U"
