"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USW00054810","2005","46.3345","-86.92","266.7","CHATHAM 1 SE, MI US","172.8","","172.8","R","159","R","85","R","27","R","177","R","96","R","102","R","5","R","-26.1","R,0118,","37.3",",R,1004,","33.6","R,0716,","-0.9","R,1008","-2.5","R,1009","-4.9","R,1021","-13.3","R,1117","-13.3","R,1117","-1.6","R,0517","-3.4","R,0512","-4.5","R,0430","-9.1","R,0327","-9.1","R,0327","","","","","818.5",",R","5.39","R","10.94","R","-0.17","R"
"USW00054810","2006","46.3345","-86.92","266.7","CHATHAM 1 SE, MI US","121.7","","121.7","R","146","R","82","R","9","R","175","R","69","R","91","R","3","R","-28.0","R,0219,","68.8",",R,0511,","34.7","R,0731,","-1.0","R,0910","-3.5","R,1012","-5.9","R,1025","-8.5","R,1103","-9.0","R,1104","-2.2","R,0523","-2.2","R,0523","-5.7","R,0506","-7.8","R,0428","-15.2","R,0316","4596.2","","4596.2","R","804.7",",R","5.94","R","11.12","R","0.76","R"
"USW00054810","2007","46.3345","-86.92","266.7","CHATHAM 1 SE, MI US","135.1","","135.1","R","169","R","84","R","27","R","167","R","92","R","104","R","3","R","-28.9","R,0203,","84.9",",R,0904,","34.2","R,0801,","-1.3","R,1013","-2.8","R,1014","-5.1","R,1104","-8.9","R,1118","-8.9","R,1118","-2.1","R,0521","-3.7","R,0513","-4.7","R,0417","-9.9","R,0414","-9.9","R,0414","4832.2","","4832.2","R","940.0",",R","5.21","R","10.79","R","-0.37","R"
"USW00054810","2008","46.3345","-86.92","266.7","CHATHAM 1 SE, MI US","42.5","","42.5","R","174","R","103","R","40","R","183","R","96","R","81","R","0","R","-30.2","R,0216,","40.5",",R,0628,","30.7","R,0902,","-0.6","R,1003","-2.4","R,1016","-4.5","R,1018","-9.1","R,1118","-9.1","R,1118","-3.1","R,0528","-3.1","R,0528","-4.8","R,0430","-9.1","R,0414","-9.1","R,0414","5166.4","","5166.4","R","950.5",",R","3.87","R","9.28","R","-1.55","R"
"USW00054810","2009","46.3345","-86.92","266.7","CHATHAM 1 SE, MI US","38.6","","38.6","R","156","R","86","R","39","R","189","R","89","R","71","R","0","R","-31.3","R,0126,","50.8",",R,1006,","30.0","R,0623,","-0.1","R,0919","-3.3","R,1001","-4.6","R,1011","-7.5","R,1117","-9.4","R,1204","-0.8","R,0606","-3.5","R,0517","-5.2","R,0511","-9.6","R,0412","-9.6","R,0412","5314.3","","5314.3","R","884.6",",R","3.84","R","9.24","R","-1.56","R"
"USW00054810","2010","46.3345","-86.92","266.7","CHATHAM 1 SE, MI US","136.4","","136.4","R","164","R","89","R","8","R","166","R","77","R","86","R","0","R","-22.2","R,0202,","39.7",",R,0923,","31.8","R,0524,","-0.3","R,0920","-3.9","R,1101","-4.7","R,1102","-12.1","R,1125","-12.1","R,1125","-5.5","R,0510","-5.5","R,0510","-5.5","R,0510","-9.7","R,0326","-9.7","R,0326","4643.1","","4643.1","R","975.5",",R","6.33","R","11.56","R","1.11","R"
"USW00054810","2011","46.3345","-86.92","266.7","CHATHAM 1 SE, MI US","121.9","","121.9","R","139","R","73","R","16","R","188","R","84","R","96","R","2","R","-29.0","R,0211,","65.6",",R,0929,","32.4","R,0720,+","0.0","R,0905","-2.7","R,0916","-5.6","R,1030","-8.4","R,1117","-10.4","R,1202","-1.7","R,0527","-4.3","R,0504","-6.2","R,0421","-8.6","R,0419","-10.3","R,0331","4979.2","","4979.2","R","752.9",",R","5.13","R","10.53","R","-0.28","R"
"USW00054810","2012","46.3345","-86.92","266.7","CHATHAM 1 SE, MI US","126.3","","126.3","R","137","R","77","R","7","R","174","R","55","R","105","R","1","R","-23.6","R,0120,","31.8",",R,1014,","32.2","R,0705,","-0.7","R,0919","-2.3","R,1008","-4.4","R,1027","-10.0","R,1125","-10.0","R,1125","-2.2","R,0531","-2.2","R,0531","-5.9","R,0429","-7.8","R,0428","-15.5","R,0309","4302.2","","4302.2","R","855.5",",R","6.66","R","12.12","R","1.20","R"
"USW00054810","2013","46.3345","-86.92","266.7","CHATHAM 1 SE, MI US","111.6","","111.6","R","189","R","105","R","31","R","197","R","99","R","82","R","2","R","-27.1","R,0205,","32.8",",R,0722,","32.8","R,0717,","0.0","R,0917","-2.8","R,1014","-5.4","R,1029","-11.1","R,1112","-11.1","R,1112","-1.1","R,0604","-2.5","R,0513","-5.9","R,0424","-12.9","R,0421","-12.9","R,0421","5044.6","","5044.6","R","968.1",",R","3.91","R","8.96","R","-1.15","R"
"USW00054810","2014","46.3345","-86.92","266.7","CHATHAM 1 SE, MI US","48.3","","48.3","R","179","R","101","R","62","R","189","R","107","R","77","R","0","R","-35.5","R,0228,","51.6",",R,0910,","29.5","R,0630,","-1.2","R,0922","-3.4","R,1011","-4.5","R,1021","-8.5","R,1110","-16.8","R,1114","-0.6","R,0518","-4.4","R,0517","-4.4","R,0517","-8.4","R,0419","-19.0","R,0416","5796.7","","5796.7","R","1070.5",",R","2.42","R","8.13","R","-3.30","R"
