"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00012960","1988","29.98","-95.36","29.0","HOUSTON INTERCONTINENTAL AIRPORT, TX US","3.7","X","1675.1","","1675.1","0","86","0","39","0","0","","0","0","0","0","21","0","0","0","291","0","112","0","-4.4","0,0212,","0",",0,1231,+","0","T,0,0207,+","49.3",",0,0811,","38.9","0,0809,+","-0.6","0,1201","","","","","","","","","0.0","0,0319","-4.4","0,0212","-4.4","0,0212","","","","","886.8","","886.8","0","582.9",",0","","","0","T,0","20.58","0","26.81","0","14.34","0","163055",",X","270","X","","","","","270","X","18.3","X","","","","","25.7","X"
"USW00012960","1989","29.98","-95.36","29.0","HOUSTON INTERCONTINENTAL AIRPORT, TX US","3.8","X","1629.9","","1629.9","0","106","0","56","0","0","","1","0","0","0","33","0","5","0","280","0","90","0","-13.9","0,1223,","0","T,0,1224,+","43",",0,1222,","262.6",",0,0626,","37.2","0,0904,+","0.0","0,1020","-2.2","0,1209","-7.2","0,1213","-7.2","0,1213","-10.6","0,1222","-0.6","0,0309","-2.2","0,0308","-4.4","0,0206","","","","","760.2","","760.2","0","1339.9",",0","","","43",",0","20.04","0","25.64","0","14.44","0","136233",",X","80","X","","","","","315","X","17.4","X","","","","","25.2","X"
"USW00012960","1990","29.98","-95.36","29.0","HOUSTON INTERCONTINENTAL AIRPORT, TX US","3.7","X","1765.3","","1765.3","0","94","0","59","0","0","","0","0","0","0","11","0","1","0","301","0","121","0","-7.2","0,1224,","0",",0,1231,+","0","T,0,0625,","89.4",",0,0426,","40.0","0,0827,","0.0","0,1130","-2.2","0,1205","-4.4","0,1222","-7.2","0,1224","","","","","","","","","","","","","819.8","","819.8","0","1025.7",",0","","","0","T,0","21.30","0","27.14","0","15.45","0","170347",",X","290","X","","","","","45","X","14.3","X","","","","","30.3","X"
"USW00012960","1991","29.98","-95.36","29.0","HOUSTON INTERCONTINENTAL AIRPORT, TX US","3.4","X","1697.3","","1697.3","0","134","0","82","0","0","","0","0","0","0","11","0","0","0","273","0","107","0","-2.2","0,1104,","0",",0,1231,+","0",",0,1231,+","86.6",",0,1221,","36.7","0,0730,","-2.2","0,1104","-2.2","0,1104","","","","","","","-0.6","0,0201","","","","","","","","","782.1","","782.1","0","1552.8",",0","","","0",",0","20.77","0","26.07","0","15.46","0","177198",",X","280","X","","","","","270","X","16.1","X","","","","","22.1","X"
"USW00012960","1992","29.98","-95.36","29.0","HOUSTON INTERCONTINENTAL AIRPORT, TX US","3.4","X","1516.1","","1516.1","0","109","0","72","0","0","","0","0","0","0","6","0","0","0","275","0","86","0","-2.8","0,1128,","0",",0,1231,+","0","T,0,0528,+","115.8",",0,0304,","36.1","0,0826,+","-2.2","0,1127","-2.2","0,1127","","","","","","","-0.6","0,0124","-2.2","0,0120","","","","","","","778.0","","778.0","0","1330.2",",0","","","0","T,0","20.44","0","25.94","0","14.93","0","182047",",X","220","X","","","","","225","X","21.5","X","","","","","33.9","X"
"USW00012960","1993","29.98","-95.36","29.0","HOUSTON INTERCONTINENTAL AIRPORT, TX US","3.8","X","1630.2","","1630.2","0","111","0","69","0","0","","0","0","0","0","9","0","0","0","267","0","110","0","-2.8","0,1127,","0",",0,1231,+","0","T,0,0509,+","84.3",",0,0301,","38.3","0,0816,","-1.7","0,1031","-2.8","0,1127","","","","","","","-1.7","0,0314","","","","","","","","","765.8","","765.8","0","1473.6",",0","","","0","T,0","20.44","0","26.08","0","14.79","0","191905",",X","10","X","","","","","270","X","15.6","X","","","","","23.1","X"
"USW00012960","1994","29.98","-95.36","29.0","HOUSTON INTERCONTINENTAL AIRPORT, TX US","3.7","X","1749.4","","1749.4","0","103","0","59","0","0","","0","0","0","0","10","0","0","0","287","0","105","0","-2.8","0,0202,+","0","T,0,0210,","3",",0,0201,","109.5",",0,1017,","38.3","0,0815,","","","","","","","","","","","0.0","0,0310","-2.8","0,0202","","","","","","","878.3","","878.3","0","1097.1",",0","","","3",",0","21.17","0","26.73","0","15.61","0","195292",",X","240","X","","","","","360","X","14.3","X","","","","","23.1","X"
"USW00012960","1995","29.98","-95.36","29.0","HOUSTON INTERCONTINENTAL AIRPORT, TX US","3.4","X","1749.4","","1749.4","0","104","0","60","0","0","","0","0","0","0","11","0","0","0","295","0","112","0","-2.8","0,1210,","0",",0,1231,+","0","T,0,0102,","65.5",",0,0126,","39.4","0,0728,","-2.8","0,1210","-2.8","0,1210","","","","","","","0.0","0,0308","","","","","","","","","621.0","","621.0","0","1134.5",",0","","","0","T,0","21.24","0","26.92","0","15.57","0","204106",",X","250","X","","","","","315","X","15.6","X","","","","","21.6","X"
"USW00012960","1996","29.98","-95.36","29.0","HOUSTON INTERCONTINENTAL AIRPORT, TX US","3.2","X","1733.8","","1733.8","0","94","0","57","0","0","","0","0","0","0","21","0","0","0","299","0","101","0","-7.2","0,0108,","0","T,0,1217,","0","T,0,1217,+","73.2",",0,0810,","37.2","0,0802,+","0.0","0,1217","-4.4","0,1218","-4.4","0,1218","","","","","-1.1","0,0321","-2.2","0,0310","-5.0","0,0205","-7.2","0,0108","","","820.9","","820.9","0","1088.3",",0","","","0","T,0","20.80","0","26.72","0","14.89","0","","","","","","","","","","","","","","","","","",""
"USW00012960","1997","29.98","-95.36","29.0","HOUSTON INTERCONTINENTAL AIRPORT, TX US","","","1446.6","","1446.6","0","121","0","84","0","0","","0","0","0","0","20","0","1","0","266","0","93","0","-3.3","0,0118,","0",",0,1231,+","0",",0,1231,+","108.7",",0,0312,","37.2","0,0821,+","-0.6","0,1117","-2.2","0,1213","","","","","","","-0.6","0,0211","-3.3","0,0118","","","","","","","772.4","","772.4","0","1530.9",",0","","","0",",0","19.63","0","25.17","0","14.10","0","","","","","0","X","210","X","","","","","44.3","X","23.7","X","",""
"USW00012960","1998","29.98","-95.36","29.0","HOUSTON INTERCONTINENTAL AIRPORT, TX US","3.0","X","1867.8","","1867.8","0","99","0","66","0","0","","0","0","0","0","3","0","0","0","280","0","126","0","-2.8","0,1226,","0",",0,1231,+","0",",0,1231,+","122.2",",0,0911,","40.0","0,0802,","-0.6","0,1225","-2.8","0,1226","","","","","","","-1.1","0,0311","","","","","","","","","907.3","","907.3","0","1393.3",",0","","","0",",0","21.45","0","27.25","0","15.66","0","","","","","340","X","180","X","","","","","16.1","X","38.9","X","",""
"USW00012960","1999","29.98","-95.36","29.0","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2.7","X","1743.5","","1743.5","0","85","0","53","0","0","","0","0","0","0","16","0","0","0","316","0","120","0","-3.9","0,0105,","0",",0,1231,+","0","T,0,0313,","58.9",",0,0512,","40.6","0,0820,","-1.1","0,1103","-2.2","0,1216","","","","","","","0.0","0,0315","-3.9","0,0105","","","","","","","574.7","","574.7","0","713.0",",0","","","0","T,0","21.40","0","27.99","0","14.81","0","","","","","20","X","310","X","","","","","16.1","X","19.7","X","",""
"USW00012960","2000","29.98","-95.36","29.0","HOUSTON INTERCONTINENTAL AIRPORT, TX US","3.1","X","1783.0","","1783.0","0","107","0","66","0","0","","0","0","0","0","12","0","0","0","285","0","111","0","-4.4","0,0105,","0",",0,1231,+","0","T,0,0504,+","174.5",",0,0519,","42.8","0,0904,","0.0","0,1212","-2.8","0,1217","","","","","","","-1.1","0,0206","-4.4","0,0105","-4.4","0,0105","","","","","623.1","","623.1","0","1210.6",",0","","","0","T,0","20.98","0","27.05","0","14.91","0","","","","","100","X","150","X","","","","","17.9","X","29.5","X","",""
"USW00012960","2001","29.98","-95.36","29.0","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2.8","X","1561.3","","1561.3","0","115","0","70","0","0","","0","0","0","0","13","0","0","0","276","0","98","0","-3.3","0,0120,+","0",",0,1231,+","0","T,0,0314,","206.5",",0,0608,","38.3","0,0805,","0.0","0,1226","","","","","","","","","0.0","0,0210","-2.2","0,0121","","","","","","","1030.7","","1030.7","0","1809.2",",0","","","0","T,0","20.34","0","25.98","0","14.70","0","","","","","80","X","160","W","","","","","17.0","X","23.7","W","",""
"USW00012960","2002","29.98","-95.36","29.0","HOUSTON INTERCONTINENTAL AIRPORT, TX US","3.4","X","1732.5","","1732.5","0","101","0","65","0","0","","0","0","0","0","18","0","0","0","281","0","98","0","-5.6","0,0304,+","0",",0,1231,+","0",",0,1231,+","204.2",",0,1028,","37.8","0,0803,","0.0","0,1225","","","","","","","","","-1.7","0,0305","-5.6","0,0304","-5.6","0,0304","","","","","802.6","","802.6","0","1517.5",",0","","","0",",0","20.72","0","25.87","0","15.57","0","","","","","140","X","130","X","","","","","20.6","X","23.2","X","",""
"USW00012960","2003","29.98","-95.36","29.0","HOUSTON INTERCONTINENTAL AIRPORT, TX US","3.0","X","1742.5","","1742.5","0","96","0","61","0","0","","0","0","0","0","7","0","0","0","280","0","95","0","-2.2","0,0118,","0",",0,1231,+","0",",0,1231,+","131.8",",0,1117,","40.0","0,0807,","-0.6","0,1214","","","","","","","","","0.0","0,0217","-2.2","0,0118","","","","","","","840.9","","840.9","0","1162.3",",0","","","0",",0","20.90","0","26.08","0","15.70","0","","","","","60","X","60","X","","","","","16.5","X","19.2","X","",""
"USW00012960","2004","29.98","-95.36","29.0","HOUSTON INTERCONTINENTAL AIRPORT, TX US","3.4","X","1797.2","","1797.2","0","123","0","75","0","0","","0","0","0","0","9","0","0","0","284","0","114","0","-2.2","0,1226,+","0",",0,1231,+","0","T,0,1224,","90.9",",0,0613,","37.8","0,0803,","-2.2","0,1215","-2.2","0,1215","","","","","","","0.0","0,0207","","","","","","","","","671.7","","671.7","0","1652.5",",0","","","0","T,0","21.35","0","26.41","0","16.29","0","","","","","130","X","130","X","","","","","20.1","X","24.1","X","",""
"USW00012960","2005","29.98","-95.36","29.0","HOUSTON INTERCONTINENTAL AIRPORT, TX US","3.3","X","1792.5","","1792.5","0","87","0","49","0","0","","0","0","0","0","4","0","0","0","291","0","127","0","-0.6","0,1208,","0",",0,1231,+","0",",0,1231,+","143.3",",0,1214,","38.3","0,0706,+","0.0","0,1206","","","","","","","","","0.0","0,0124","","","","","","","","","658.3","","658.3","0","1047.6",",0","","","0",",0","21.30","0","26.89","0","15.71","0","","","","","340","X","340","X","","","","","20.1","X","27.3","X","",""
"USW00012960","2006","29.98","-95.36","29.0","HOUSTON INTERCONTINENTAL AIRPORT, TX US","3.4","W","1790.6","","1790.6","0","101","0","65","0","0","","0","0","0","0","7","0","0","0","306","0","114","0","-1.1","0,1205,+","0",",0,1231,+","0","T,0,0320,","131.3",",0,1016,","37.8","0,0613,","0.0","0,1121","","","","","","","","","0.0","0,0213","","","","","","","","","638.3","","638.3","0","1470.2",",0","","","0","T,0","21.58","0","27.20","0","15.95","0","","","","","310","X","310","X","","","","","21.0","X","25.9","X","",""
"USW00012960","2007","29.98","-95.36","29.0","HOUSTON INTERCONTINENTAL AIRPORT, TX US","3.2","W","1786.6","","1786.6","0","128","0","90","0","0","","0","0","0","0","7","0","0","0","296","0","107","0","-3.3","0,0216,","0",",0,1231,+","0",",0,1231,+","123.7",",0,1015,","38.9","0,0814,+","-0.6","0,1217","","","","","","","","","-3.3","0,0216","-3.3","0,0216","","","","","","","761.2","","761.2","0","1664.9",",0","","","0",",0","21.15","0","26.52","0","15.78","0","","","","","100","X","100","X","","","","","17.9","X","22.8","X","",""
"USW00012960","2008","29.98","-95.36","29.0","HOUSTON INTERCONTINENTAL AIRPORT, TX US","3.7","W","1746.2","","1746.2","0","92","0","60","0","0","","1","0","0","0","6","0","0","0","303","0","110","0","-2.8","0,0103,","0",",0,1231,+","36",",0,1210,","196.3",",0,0913,","38.3","0,0802,","0.0","0,1210","","","","","","","","","-1.7","0,0120","-2.8","0,0103","","","","","","","662.1","","662.1","0","1346.4",",0","","","36",",0","21.21","0","27.09","0","15.34","0","","","","","10","X","20","X","","","","","21.0","X","26.4","X","",""
"USW00012960","2009","29.98","-95.36","29.0","HOUSTON INTERCONTINENTAL AIRPORT, TX US","3.3","W","1864.3","","1864.3","0","98","0","65","0","0","","1","0","0","0","9","0","0","0","290","0","119","0","-3.3","0,1205,","0",",0,1231,+","25",",0,1204,","77.5",",0,1022,","40.0","0,0626,+","-0.6","0,1204","-3.3","0,1205","","","","","","","-1.1","0,0129","","","","","","","","","660.3","","660.3","0","1194.8",",0","","","25",",0","21.42","0","27.01","0","15.84","0","","","","","310","X","320","X","","","","","21.5","X","31.3","X","",""
"USW00012960","2010","29.98","-95.36","29.0","HOUSTON INTERCONTINENTAL AIRPORT, TX US","3.3","W","1868.2","","1868.2","0","85","0","50","0","0","","0","0","0","0","19","0","0","0","266","0","123","0","-6.7","0,0109,","0",",0,1231,+","0","T,0,0223,","137.9",",0,0702,","38.9","0,0823,","0.0","0,1127","","","","","","","","","-1.7","0,0225","-5.0","0,0111","-5.0","0,0111","-6.7","0,0109","","","1001.6","","1001.6","0","1085.4",",0","","","0","T,0","20.83","0","26.41","0","15.25","0","","","","","50","X","50","X","","","","","19.7","X","24.6","X","",""
"USW00012960","2011","29.98","-95.36","29.0","HOUSTON INTERCONTINENTAL AIRPORT, TX US","3.7","W","2159.0","","2159.0","X","66","X","33","X","0","","0","X","0","X","19","X","1","X","289","X","142","X","-6.1","X,0202,","0",",X,1231,+","0","T,X,0706,","76.7",",X,1009,","42.8","X,0827,","-1.7","X,1207","","","","","","","","","-1.1","X,0213","-2.2","X,0212","-4.4","X,0211","","","","","742.5","","742.5","X","624.7",",X","","","0","T,X","22.11","X","28.08","X","16.14","X","","","","","340","X","340","X","","","","","21.0","X","24.6","X","",""
