"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00042934","1951","38.2736","-122.0677","12.2","FAIRFIELD, CA US","385.8","","385.8","0","50","0","39","0","0","","0","0","0","0","22","0","0","0","211","0","46","0","-3.9","0,1209,+","0",",0,1231,+","0",",0,1231,+","61.7",",0,1203,","41.7","0,0915,","-0.6","0,1208","-3.9","0,1209","","","","","","","0.0","0,0311","-3.9","0,0201","","","","","","","606.5",",0","0",",0","15.42","0","23.01","0","7.84","0"
"USC00042934","1952","38.2736","-122.0677","12.2","FAIRFIELD, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1525.9","","1525.9","","","","","","","","","","",""
"USC00042934","1958","38.2736","-122.0677","12.2","FAIRFIELD, CA US","","","","","61","0","43","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","45.2",",0,0321,","","","","","","","","","","","","","","","","","","","","","","","677.5",",0","0",",0","","","","","",""
"USC00042934","1959","38.2736","-122.0677","12.2","FAIRFIELD, CA US","546.2","","546.2","0","32","0","26","0","0","","0","0","0","0","17","0","0","0","253","0","64","0","-2.8","0,1208,+","0",",0,1231,+","0",",0,1231,+","63.2",",0,0918,","41.7","0,0710,","0.0","0,1204","-2.2","0,1206","","","","","","","-1.7","0,0213","-2.8","0,0104","","","","","","","427.7",",0","0",",0","16.42","0","24.53","0","8.30","0"
"USC00042934","1960","38.2736","-122.0677","12.2","FAIRFIELD, CA US","558.2","","558.2","0","59","0","40","0","0","","0","0","0","0","15","0","0","0","205","0","67","0","-4.4","0,0102,","0",",0,1231,+","0",",0,1231,+","30.0",",0,0208,","41.1","0,0720,+","0.0","0,1207","-2.8","0,1229","","","","","","","0.0","0,0224","-3.9","0,0105","-4.4","0,0102","1306.1","","1306.1","0","421.5",",0","0",",0","16.08","0","23.41","0","8.75","0"
"USC00042934","1961","38.2736","-122.0677","12.2","FAIRFIELD, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1456.6","","1456.6","0","","","","","","","","","",""
"USC00042934","1962","38.2736","-122.0677","12.2","FAIRFIELD, CA US","406.4","","406.4","0","36","0","28","0","0","","0","0","0","0","29","0","0","0","218","0","43","0","-5.0","0,1226,","0",",0,1231,+","0",",0,1231,+","114.3",",0,1013,","38.9","0,0815,+","-0.6","0,1129","-5.0","0,1226","-5.0","0,1226","","","","","-1.1","0,0313","-4.4","0,0124","-4.4","0,0124","","","","","531.2",",0","0",",0","15.32","0","22.57","0","8.06","0"
"USC00042934","1963","38.2736","-122.0677","12.2","FAIRFIELD, CA US","437.9","","437.9","0","55","0","42","0","0","","0","0","0","0","25","0","0","0","201","0","48","0","-4.4","0,0115,+","0",",0,1231,+","0",",0,1231,+","67.3",",0,0130,","40.0","0,0903,","-1.1","0,1210","-3.9","0,1211","","","","","","","-0.6","0,0125","-3.9","0,0121","-4.4","0,0115","1487.9","","1487.9","0","585.6",",0","0",",0","15.12","0","21.92","0","8.32","0"
"USC00042934","1964","38.2736","-122.0677","12.2","FAIRFIELD, CA US","","","","","57","0","32","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0","T,0,1230,+","52.8",",0,0121,","","","","","","","","","","","","","","","","","","","","","","","421.3",",0","0","T,0","","","","","",""
"USC00042934","1965","38.2736","-122.0677","12.2","FAIRFIELD, CA US","368.4","","368.4","0","47","0","34","0","0","","0","0","0","0","14","0","0","0","202","0","35","0","-6.1","0,1222,","0",",0,1231,+","0",",0,1231,+","29.0",",0,1114,+","36.1","0,0830,+","-0.6","0,1129","-3.3","0,1215","-5.0","0,1220","","","","","-0.6","0,0212","-2.8","0,0101","","","1438.6","","1438.6","0","425.2",",0","0",",0","15.21","0","22.11","0","8.31","0"
"USC00042934","1966","38.2736","-122.0677","12.2","FAIRFIELD, CA US","407.8","","407.8","0","48","0","31","0","0","","0","0","0","0","22","0","0","0","214","0","37","0","-3.3","0,0121,","0",",0,1231,+","0",",0,1231,+","52.1",",0,0105,","39.4","0,0615,+","0.0","0,1124","-2.2","0,1228","","","","","","","-1.1","0,0304","-3.3","0,0121","","","1413.9","","1413.9","0","475.3",",0","0",",0","15.69","0","22.75","0","8.63","0"
"USC00042934","1967","38.2736","-122.0677","12.2","FAIRFIELD, CA US","596.7","","596.7","0","68","0","42","0","0","","0","0","0","0","26","0","0","0","194","0","63","0","-3.3","0,1221,+","0",",0,1231,+","0",",0,1231,+","82.6",",0,0121,","40.6","0,0814,","-0.6","0,1201","-3.3","0,1216","","","","","","","0.0","0,0401","-2.8","0,0117","","","1620.6","","1620.6","0","616.4",",0","0",",0","15.75","0","23.08","0","8.42","0"
"USC00042934","1968","38.2736","-122.0677","12.2","FAIRFIELD, CA US","440.1","","440.1","0","70","0","44","0","0","","0","0","0","0","19","0","0","0","214","0","38","0","-4.4","0,0103,","0",",0,1231,+","0",",0,1231,+","51.3",",0,0130,","38.9","0,0830,+","-0.6","0,1203","-3.3","0,1221","","","","","","","0.0","0,0429","-3.9","0,0106","-4.4","0,0103","1241.3","","1241.3","0","532.5",",0","0",",0","15.63","0","22.67","0","8.59","0"
"USC00042934","1969","38.2736","-122.0677","12.2","FAIRFIELD, CA US","540.9","","540.9","0","80","0","52","0","0","","0","0","0","0","20","0","0","0","200","0","54","0","-3.3","0,0110,","0",",0,1231,+","0",",0,1231,+","61.5",",0,1220,","40.0","0,0902,+","0.0","0,1120","-2.2","0,1129","","","","","","","-0.6","0,0203","-3.3","0,0110","","","1611.4","","1611.4","0","733.8",",0","0",",0","15.60","0","22.51","0","8.68","0"
"USC00042934","1970","38.2736","-122.0677","12.2","FAIRFIELD, CA US","490.9","","490.9","0","78","0","46","0","0","","0","0","0","0","14","0","0","0","204","0","52","0","-3.3","0,0106,","0",",0,1231,+","0",",0,1231,+","66.8",",0,0121,","41.7","0,0704,","0.0","0,1212","","","","","","","","","-1.1","0,0108","-3.3","0,0106","","","1313.2","","1313.2","0","717.1",",0","0",",0","15.90","0","22.97","0","8.82","0"
