"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00448949","1914","38.066667","-78.883333","411.5","WAYNESBORO, VA US","617.1","","617.1","6","3","6","104","6","15","6","157","6","36","6","-22.8","6,1227,","37.8","6,0725,","-1.1","6,1027","-4.4","6,1028","-4.4","6,1028","-6.7","6,1110","-8.9","6,1118","-2.2","6,0410","-2.2","6,0410","-5.0","6,0322","-12.2","6,0321","-12.2","6,0321","12.41","6","18.23","6","6.59","6"
