"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00176420","1921","44.93333","-68.65","34.1","OLD TOWN, ME US","223.1","","223.1","6","122","6","78","6","","","24","6","154","6","57","6","128","6","12","6","-24.4","6,0213,","","","36.1",",6,0808,","33.9","6,0703,","-0.6","6,0921","-4.4","6,1026","-4.4","6,1026","-7.2","6,1107","-8.9","6,1108","-1.1","6,0524","-3.9","6,0418","-5.0","6,0402","-12.2","6,0330","-12.2","6,0330","","","","","779.8",",6","","","7.39","6","13.62","6","1.16","6"
"USC00176420","1922","44.93333","-68.65","34.1","OLD TOWN, ME US","149.0","","149.0","6","126","6","84","6","","","30","6","166","6","69","6","112","6","3","6","-31.1","6,0218,","","","127.8",",6,0622,","32.8","6,0816,","-2.2","6,0926","-2.2","6,0926","-7.2","6,1019","-7.2","6,1019","-9.4","6,1020","-1.7","6,0501","-3.9","6,0423","-4.4","6,0401","-8.3","6,0319","-11.1","6,0318","4195.0","","4195.0","6","1093.2",",6","","","6.43","6","12.29","6","0.58","6"
"USC00176420","1923","44.93333","-68.65","34.1","OLD TOWN, ME US","","","","","127","6","82","6","","","35","6","160","6","","","","","","","-33.3","6,0218,","","","56.9",",6,0429,","","","0.0","6,1006","-4.4","6,1028","-4.4","6,1028","-6.7","6,1102","-9.4","6,1120","0.0","6,0427","-2.8","6,0420","-7.8","6,0415","-7.8","6,0415","-9.4","6,0414","","","","","999.6",",6","","","","","","","-0.06","6"
"USC00176420","1924","44.93333","-68.65","34.1","OLD TOWN, ME US","137.4","","137.4","6","","","","","","","22","6","169","6","66","6","91","6","1","6","-30.0","6,0127,","","","","","32.2","6,0707,","-1.1","6,0926","-2.2","6,1021","-6.7","6,1031","-6.7","6,1031","-9.4","6,1117","0.0","6,0503","-2.2","6,0420","-4.4","6,0412","-6.7","6,0404","-8.9","6,0317","4261.9","","4261.9","6","","","","","6.12","6","11.88","6","0.35","6"
"USC00176420","1925","44.93333","-68.65","34.1","OLD TOWN, ME US","239.5","","239.5","6","145","6","99","6","","","22","6","161","6","52","6","108","6","10","6","-35.6","6,0119,","","","41.9",",6,0912,","34.4","6,0604,","-0.6","6,0923","-2.2","6,1001","-5.0","6,1024","-7.8","6,1031","-11.1","6,1125","0.0","6,0510","-3.3","6,0421","-5.6","6,0420","-15.6","6,0316","-15.6","6,0316","4121.9","","4121.9","6","1103.6",",6","","","7.06","6","12.95","6","1.18","6"
"USC00176420","1926","44.93333","-68.65","34.1","OLD TOWN, ME US","84.3","","84.3","6","133","6","85","6","","","28","6","177","6","81","6","92","6","2","6","-26.7","6,0123,","","","61.2",",6,0719,","33.9","6,0722,","-1.1","6,1001","-2.8","6,1020","-6.1","6,1105","-6.7","6,1124","-11.1","6,1128","0.0","6,0513","-2.2","6,0428","-7.8","6,0419","-7.8","6,0419","-10.6","6,0413","4709.0","","4709.0","6","1114.6",",6","","","5.12","6","10.79","6","-0.55","6"
"USC00176420","1927","44.93333","-68.65","34.1","OLD TOWN, ME US","","","","","","","","","","","15","6","158","6","49","6","113","6","1","6","-25.0","6,0206,","","","","","32.2","6,0714,","0.0","6,0928","-2.8","6,1030","-5.0","6,1031","-7.2","6,1109","-10.6","6,1110","-2.2","6,0502","-2.2","6,0502","-4.4","6,0414","-7.8","6,0408","-8.9","6,0325","4394.6","","4394.6","6","","","","","7.03","6","12.97","6","1.09","6"
"USC00176420","1928","44.93333","-68.65","34.1","OLD TOWN, ME US","","","","","137","6","93","6","","","18","6","166","6","","","","","","","-24.4","6,0222,+","","","33.0",",6,0811,","","","0.0","6,0925","-2.2","6,1015","-6.1","6,1030","-6.7","6,1031","-10.0","6,1126","0.0","6,0515","-3.3","6,0421","-4.4","6,0417","-7.2","6,0329","-13.3","6,0312","","","","","1018.8",",6","","","","","","","1.17","6"
"USC00176420","1929","44.93333","-68.65","34.1","OLD TOWN, ME US","","","","","129","6","89","6","","","27","6","161","6","","","","","","","-25.6","6,1212,+","","","50.8",",6,1024,","","","-0.6","6,0922","-2.2","6,1012","-6.1","6,1121","-9.4","6,1122","-9.4","6,1122","0.0","6,0514","-5.0","6,0416","-5.0","6,0416","-6.7","6,0415","-9.4","6,0318","","","","","982.9",",6","","","","","","","0.67","6"
"USC00176420","1930","44.93333","-68.65","34.1","OLD TOWN, ME US","175.0","","175.0","6","","","","","","","22","6","151","6","55","6","118","6","0","6","-28.3","6,0207,","","","","","31.7","6,0615,+","0.0","6,1019","-2.8","6,1021","-5.0","6,1103","-10.0","6,1128","-10.0","6,1128","0.0","6,0430","-2.8","6,0425","-5.0","6,0424","-8.3","6,0417","-9.4","6,0323","4325.3","","4325.3","6","","","","","7.38","6","12.89","6","1.88","6"
