"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"USC00237114","1978","39.3328","-93.9799","246.9","RICHMOND 4 N, MO US","85","6","63","6","90.2",",6,0715,","894.0",",6"
"USC00237114","1979","39.3328","-93.9799","246.9","RICHMOND 4 N, MO US","74","6","51","6","68.3",",6,1121,","737.4",",6"
"USC00237114","1980","39.3328","-93.9799","246.9","RICHMOND 4 N, MO US","69","6","50","6","61.7",",6,0601,","731.5",",6"
"USC00237114","1981","39.3328","-93.9799","246.9","RICHMOND 4 N, MO US","78","6","63","6","70.1",",6,0727,","1105.8",",6"
"USC00237114","1983","39.3328","-93.9799","246.9","RICHMOND 4 N, MO US","93","6","69","6","55.4",",6,0513,","986.9",",6"
"USC00237114","1985","39.3328","-93.9799","246.9","RICHMOND 4 N, MO US","89","6","76","6","84.1",",6,1010,","1334.8",",6"
"USC00237114","1986","39.3328","-93.9799","246.9","RICHMOND 4 N, MO US","89","6","72","6","55.1",",6,0924,","969.3",",6"
"USC00237114","1988","39.3328","-93.9799","246.9","RICHMOND 4 N, MO US","69","6","46","6","85.1",",6,0916,","732.2",",6"
"USC00237114","1991","39.3328","-93.9799","246.9","RICHMOND 4 N, MO US","103","6","71","6","45.2",",6,0418,","914.7",",6"
"USC00237114","1992","39.3328","-93.9799","246.9","RICHMOND 4 N, MO US","105","6","84","6","77.2",",6,0710,","1286.0",",6"
"USC00237114","1993","39.3328","-93.9799","246.9","RICHMOND 4 N, MO US","110","6","95","6","208.5",",6,0812,","1733.2",",6"
"USC00237114","1994","39.3328","-93.9799","246.9","RICHMOND 4 N, MO US","73","6","60","6","85.9",",6,0428,","967.5",",6"
