"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00003936","1961","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","","","675.5","","675.5","0","110","0","70","0","34","","13","0","8","0","133","0","24","0","155","0","45","0","-25.0","0,1213,","152",",0,0207,","236",",0,0320,","97.5",",0,0912,","40.0","0,0718,","-1.7","0,1020","-3.9","0,1026","-5.6","0,1103","-10.0","0,1209","-10.0","0,1209","-1.1","0,0502","-2.8","0,0418","-4.4","0,0406","-6.7","0,0225","-9.4","0,0219","2952.5","","2952.5","0","1008.2",",0","823",",0","11.45","0","17.76","0","5.13","0","","","","","","","",""
"USW00003936","1962","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","","","889.0","","889.0","0","94","0","64","0","21","","8","0","11","0","122","0","30","0","177","0","56","0","-22.8","0,1226,","178",",0,0123,+","137",",0,0118,","117.3",",0,0528,","40.0","0,0818,","-2.2","0,1025","-2.2","0,1025","-5.0","0,1105","-7.2","0,1206","-9.4","0,1210","-0.6","0,0415","-3.3","0,0413","-5.0","0,0409","-7.8","0,0316","-8.9","0,0314","3204.8","","3204.8","0","885.0",",0","400",",0","12.58","0","18.78","0","6.38","0","","","","","","","",""
"USW00003936","1963","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","","","1089.8","","1089.8","0","88","0","44","0","33","","3","0","19","0","121","0","36","0","203","0","78","0","-23.3","0,0127,","76",",0,0115,+","71",",0,0111,","53.8",",0,0615,","40.6","0,0723,","-1.7","0,1029","-3.3","0,1102","-5.6","0,1113","-8.3","0,1114","-8.9","0,1210","0.0","0,0423","-3.3","0,0321","-6.1","0,0314","-6.7","0,0309","-10.6","0,0226","2872.2","","2872.2","0","553.7",",0","227",",0","13.33","0","20.03","0","6.62","0","","","","","","","",""
"USW00003936","1964","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","","","779.3","","779.3","0","88","0","50","0","13","","4","0","4","0","137","0","17","0","172","0","52","0","-22.2","0,0113,","127",",0,1205,+","119",",0,1203,","63.5",",0,1115,","42.2","0,0722,","-0.6","0,1005","-2.8","0,1006","-5.0","0,1009","-11.1","0,1120","-11.1","0,1120","0.0","0,0414","-4.4","0,0409","-4.4","0,0409","-11.1","X,0330","-11.1","X,0330","2885.6","","2885.6","0","765.1",",0","289",",0","12.31","0","18.95","0","5.67","0","","","","","","","",""
"USW00003936","1997","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","","","674.7","","674.7","M","","","","","","","","","8","M","135","M","21","M","171","M","53","M","-21.7","M,0128,","","","","","","","39.4","M,0727,+","-3.9","M,1026","-3.9","M,1026","-6.7","M,1027","-6.7","M,1027","-8.9","M,1111","0.0","M,0513","-4.4","M,0414","-4.4","M,0414","-7.8","M,0315","-8.9","M,0314","3152.8","","3152.8","M","","","","","11.69","M","18.52","M","4.86","M","","","","","","","",""
"USW00003936","1998","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","","","867.3","","867.3","W","","","","","","","","","4","W","112","W","25","W","181","W","62","W","-24.4","W,0312,","","","","","","","39.4","W,0720,+","0.0","W,1110","-3.3","W,1111","-4.4","W,1120","-7.8","W,1208","-10.0","W,1220","0.0","W,0422","-3.9","W,0417","-6.7","M,0321","-6.7","M,0321","-24.4","M,0312","2963.2","","2963.2","W","","","","","13.16","W","19.62","W","6.69","W","","","","","","","",""
"USW00003936","1999","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","3.5","W","709.8","","709.8","W","97","W","48","W","","","","","3","W","125","W","11","W","183","W","53","W","-19.4","W,0104,","","","","","55.9",",W,0414,","41.1","W,0729,","-0.6","W,0921","-2.8","W,1004","-4.4","W,1018","-7.2","W,1206","-8.9","W,1220","-1.7","W,0418","-2.8","W,0329","-8.3","W,0326","-8.3","W,0326","-9.4","W,0307","2556.3","","2556.3","W","875.4",",W","","","13.11","W","20.17","W","6.05","W","220","W","230","W","20.6","W","30.4","W"
"USW00003936","2000","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","3.4","W","1024.0","","1024.0","W","95","W","47","W","","","","","8","W","130","W","25","W","188","W","84","W","-23.9","W,1222,","","","","","75.2",",W,0620,","43.9","W,0902,","-0.6","W,1006","-4.4","W,1007","-4.4","W,1007","-6.7","W,1009","-8.9","W,1114","-1.1","W,0421","-3.9","W,0408","-4.4","W,0313","-8.3","W,0220","-8.9","W,0216","2534.5","","2534.5","W","612.0",",W","","","13.09","W","20.36","W","5.82","W","190","W","180","W","21.9","W","27.3","W"
"USW00003936","2001","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","3.3","W","794.0","","794.0","W","87","W","54","W","","","","","5","W","125","W","16","W","184","W","57","W","-25.0","W,0102,","","","","","92.7",",W,0823,","41.7","W,0722,","0.0","W,1006","-2.2","W,1016","-4.4","W,1026","-6.7","W,1109","-13.3","W,1224","-2.8","W,0418","-2.8","W,0418","-6.1","W,0327","-8.9","W,0326","-8.9","W,0326","3114.2","","3114.2","W","875.6",",W","","","12.93","W","19.89","W","5.98","W","210","W","210","W","21.0","W","26.4","W"
"USW00003936","2002","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","3.5","W","895.9","","895.9","W","74","W","47","W","","","","","3","W","145","W","14","W","170","W","77","W","-19.4","W,0201,","","","","","43.9",",W,1002,","41.7","W,0726,+","-1.7","W,1013","-3.3","W,1103","-5.6","W,1104","-7.2","W,1130","-8.9","W,1201","-1.1","W,0425","-2.8","W,0405","-5.6","W,0404","-6.7","W,0326","-13.9","W,0322","2695.9","","2695.9","W","532.3",",W","","","12.55","W","19.84","W","5.27","W","180","W","180","W","20.6","W","24.6","W"
