"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00013947","1949","39.05","-96.76667","324.6","FORT RILEY MARSHALL ARMY AIR FIELD, KS US","783.3","","783.3","X","79","X","51","X","20","","6","X","3","X","125","X","35","X","185","X","47","X","-21.1","X,0129,","254",",X,1226,+","117",",X,1221,","38.6",",X,0613,","40.6","X,0720,","-0.6","X,0929","-3.3","X,1030","-6.7","X,1031","-6.7","X,1031","-11.1","X,1212","0.0","X,0418","-2.8","X,0401","-8.9","X,0318","-8.9","X,0318","-8.9","X,0318","","","","","727.5",",X","421",",X","12.21","X","18.49","X","5.93","X","225","X","28.2","X"
"USW00013947","1957","39.05","-96.76667","324.6","FORT RILEY MARSHALL ARMY AIR FIELD, KS US","821.0","","821.0","X","81","X","61","X","8","","3","X","0","X","118","X","21","X","171","X","47","X","-17.2","X,0130,+","76",",X,0325,","86",",X,0325,","53.8",",X,0911,","39.4","X,0703,","-2.8","X,1025","-2.8","X,1025","-5.0","X,1026","-6.7","X,1207","-8.9","X,1210","-1.7","X,0414","-3.9","X,0413","-5.0","X,0412","-9.4","X,0308","-9.4","X,0308","","","","","915.9",",X","249",",X","12.67","X","18.21","X","7.12","X","","","",""
"USW00013947","1958","39.05","-96.76667","324.6","FORT RILEY MARSHALL ARMY AIR FIELD, KS US","788.1","","788.1","X","101","X","58","X","24","","10","X","1","X","119","X","38","X","176","X","43","X","-18.3","X,1213,","152",",X,0122,","173",",X,1231,","64.5",",X,0624,","37.8","X,0829,","-0.6","X,1028","-2.2","X,1117","-8.3","X,1126","-8.3","X,1126","-12.8","X,1128","-0.6","X,0331","-3.9","X,0326","-4.4","X,0320","-6.7","X,0315","-11.1","X,0219","3003.3","","3003.3","X","980.5",",X","670",",X","12.21","X","17.94","X","6.48","X","","","",""
"USW00013947","1959","39.05","-96.76667","324.6","FORT RILEY MARSHALL ARMY AIR FIELD, KS US","817.0","","817.0","X","95","X","61","X","32","","5","X","5","X","122","X","27","X","166","X","49","X","-28.9","X,0104,","229",",X,0105,+","74",",X,1105,","80.0",",X,0504,","38.9","X,0803,","0.0","X,1017","-7.8","X,1105","-7.8","X,1105","-7.8","X,1105","-10.6","X,1106","0.0","X,0422","-2.8","X,0413","-5.0","X,0321","-6.7","X,0307","-14.4","X,0220","2887.7","","2887.7","X","930.3",",X","399",",X","12.33","X","18.33","X","6.33","X","180","X","32.4","X"
"USW00013947","1960","39.05","-96.76667","324.6","FORT RILEY MARSHALL ARMY AIR FIELD, KS US","774.8","","774.8","X","97","X","64","X","59","","11","X","5","X","130","X","48","X","183","X","48","X","-19.4","X,0306,","483",",X,0316,","249",",X,0314,","52.3",",X,0817,","39.4","X,0702,+","-2.8","X,1019","-2.8","X,1019","-4.4","X,1020","-7.8","X,1109","-10.0","X,1110","-1.1","X,0409","-2.8","X,0326","-8.3","X,0325","-8.3","X,0325","-9.4","X,0318","3260.7","","3260.7","X","802.5",",X","1152",",X","11.70","X","17.57","X","5.84","X","90","X","26.7","X"
"USW00013947","1961","39.05","-96.76667","324.6","FORT RILEY MARSHALL ARMY AIR FIELD, KS US","653.7","","653.7","X","101","X","66","X","35","","12","X","6","X","136","X","26","X","151","X","43","X","-23.9","X,1213,","178",",X,0207,","124",",X,0320,","93.2",",X,0912,","39.4","X,0718,","0.0","X,1020","-3.3","X,1026","-4.4","X,1103","-8.3","X,1106","-10.6","X,1209","-2.2","X,0502","-2.2","X,0502","-5.6","X,0406","-6.7","X,0324","-10.0","X,0219","2964.7","","2964.7","X","1058.0",",X","661",",X","11.30","X","17.44","X","5.16","X","45","X","22.6","X"
"USW00013947","1962","39.05","-96.76667","324.6","FORT RILEY MARSHALL ARMY AIR FIELD, KS US","843.9","","843.9","X","96","X","67","X","32","","7","X","13","X","125","X","29","X","177","X","44","X","-23.3","X,0120,+","102",",X,0125,+","76",",X,0118,","99.1",",X,0528,","40.6","X,0818,","-2.8","X,1025","-2.8","X,1025","-6.1","X,1105","-6.7","X,1124","-9.4","X,1210","0.0","X,0415","-3.9","X,0413","-7.8","X,0402","-7.8","X,0402","-9.4","X,0316","3230.2","","3230.2","X","883.9",",X","340",",X","12.38","X","18.36","X","6.39","X","180","X","22.6","X"
"USW00013947","1963","39.05","-96.76667","324.6","FORT RILEY MARSHALL ARMY AIR FIELD, KS US","1061.7","","1061.7","X","79","X","43","X","36","","5","X","16","X","118","X","37","X","197","X","71","X","-23.3","X,0127,","102",",X,0121,","76",",X,0120,","107.4",",X,0615,","40.6","X,0805,+","-1.7","X,1029","-2.8","X,1102","-4.4","X,1113","-8.3","X,1114","-17.2","X,1211","0.0","X,0423","-2.8","X,0404","-5.0","X,0321","-6.7","X,0314","-11.1","X,0226","2836.1","","2836.1","X","554.7",",X","288",",X","13.42","X","19.83","X","7.01","X","","","",""
"USW00013947","1964","39.05","-96.76667","324.6","FORT RILEY MARSHALL ARMY AIR FIELD, KS US","833.0","","833.0","X","87","X","53","X","15","","6","X","4","X","126","X","14","X","180","X","50","X","-22.8","X,0113,","127",",X,1207,+","124",",X,1203,","71.6",",X,0727,","40.6","X,0722,","-2.2","X,1005","-2.2","X,1005","-5.0","X,1009","-10.6","X,1120","-10.6","X,1120","0.0","X,0414","-2.8","X,0331","-9.4","X,0330","-9.4","X,0330","-9.4","X,0330","2652.6","","2652.6","X","919.1",",X","391",",X","12.92","X","19.26","X","6.58","X","200","X","25.2","X"
"USW00013947","1965","39.05","-96.76667","324.6","FORT RILEY MARSHALL ARMY AIR FIELD, KS US","763.9","","763.9","X","106","X","61","X","22","","6","X","3","X","124","X","25","X","182","X","32","X","-20.6","X,0224,","178",",X,0214,+","170",",X,0211,","86.6",",X,0920,","38.9","X,0723,","-1.7","X,1012","-3.3","X,1024","-6.1","X,1109","-6.7","X,1128","-10.0","X,1129","-2.2","X,0428","-2.2","X,0428","-8.9","X,0326","-8.9","X,0326","-8.9","X,0326","2962.3","","2962.3","X","949.3",",X","615",",X","12.64","X","18.93","X","6.35","X","240","X","26.7","X"
"USW00013947","1966","39.05","-96.76667","324.6","FORT RILEY MARSHALL ARMY AIR FIELD, KS US","848.1","","848.1","X","65","X","29","X","12","","1","X","7","X","130","X","32","X","186","X","53","X","-21.7","X,0129,","254",",X,1230,+","234",",X,1227,","47.8",",X,0410,","44.4","X,0712,","-0.6","X,1001","-2.2","X,1015","-6.1","X,1016","-11.1","X,1102","-11.1","X,1102","-3.9","X,0421","-3.9","X,0421","-8.9","X,0324","-8.9","X,0324","-8.9","X,0324","2679.9","","2679.9","X","398.4",",X","326",",X","12.56","X","19.50","X","5.61","X","320","X","28.3","X"
"USW00013947","1967","39.05","-96.76667","324.6","FORT RILEY MARSHALL ARMY AIR FIELD, KS US","501.6","","501.6","X","100","X","54","X","19","","3","X","3","X","126","X","22","X","174","X","18","X","-20.6","X,0308,","152",",X,0102,+","53",",X,1227,","115.3",",X,0903,","37.8","X,0524,","-0.6","X,1019","-6.1","X,1104","-6.1","X,1104","-6.7","X,1107","-8.9","X,1203","0.0","X,0502","-3.3","X,0427","-6.7","X,0424","-6.7","X,0424","-10.6","X,0316","2970.9","","2970.9","X","1105.9",",X","149",",X","11.39","X","17.72","X","5.07","X","315","X","25.2","X"
"USW00013947","1968","39.05","-96.76667","324.6","FORT RILEY MARSHALL ARMY AIR FIELD, KS US","682.3","","682.3","X","96","X","50","X","20","","5","X","6","X","127","X","28","X","166","X","36","X","-23.3","X,0107,","76",",X,0115,+","51",",X,0111,","75.9",",X,1016,","38.3","X,0628,","-1.1","X,1004","-2.2","X,1108","-5.6","X,1111","-7.2","X,1119","-11.7","X,1207","-1.7","X,0424","-2.2","X,0409","-6.7","X,0405","-6.7","X,0405","-11.7","X,0323","3025.9","","3025.9","X","755.4",",X","191",",X","11.66","X","17.98","X","5.35","X","210","X","24.2","X"
"USW00013947","1969","39.05","-96.76667","324.6","FORT RILEY MARSHALL ARMY AIR FIELD, KS US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3124.5","","3124.5","X","","","","","","","","","","","","","",""
"USW00013947","1970","39.05","-96.76667","324.6","FORT RILEY MARSHALL ARMY AIR FIELD, KS US","906.5","","906.5","X","82","X","50","X","7","","6","X","4","X","125","X","20","X","168","X","61","X","-19.4","X,0118,+","102",",X,0120,","102",",X,0119,","70.4",",X,0531,","41.1","X,0818,+","0.0","X,1015","-2.8","X,1016","-4.4","X,1114","-8.3","X,1115","-12.2","X,1123","-0.6","X,0421","-3.9","X,0404","-8.9","X,0402","-8.9","X,0402","-8.9","X,0402","","","","","811.1",",X","357",",X","12.62","X","19.06","X","6.18","X","360","X","30.8","X"
