"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00346282","2010","36.8981","-96.9104","365.8","NEWKIRK 8 E MESONET, OK US","1017.6","","1017.6","0","1","0","102","0","17","0","202","0","59","0","-18.3","0,0109,","40.0","0,0813,","0.0","0,1028","-3.3","0,1105","-4.4","0,1125","-7.8","0,1126","-9.4","0,1206","0.0","0,0408","-3.3","0,0322","-5.6","0,0225","-8.9","0,0224","-8.9","0,0224","2558.1","","2558.1","0","","","14.50","0","20.43","0","8.57","0"
"USC00346282","2011","36.8981","-96.9104","365.8","NEWKIRK 8 E MESONET, OK US","1181.5","","1181.5","K","4","K","95","K","16","K","207","K","86","K","-24.4","K,0210,","42.2","K,0710,","-1.7","K,1020","-2.2","K,1104","-5.0","K,1117","-7.8","K,1206","-9.4","K,1207","-0.6","K,0331","-2.2","K,0324","-6.7","K,0306","-6.7","K,0306","-14.4","K,0211","2358.2","","2358.2","K","","","15.01","K","21.71","K","8.31","K"
"USC00346282","2012","36.8981","-96.9104","365.8","NEWKIRK 8 E MESONET, OK US","1237.3","","1237.3","7","0","7","78","7","5","7","220","7","88","7","-12.8","7,1229,+","43.3","7,0730,","-1.7","7,1007","-4.4","7,1027","-4.4","7,1027","-6.7","7,1127","-10.0","7,1210","-1.7","K,0309","-3.9","K,0303","-5.0","K,0225","-10.6","K,0212","-10.6","K,0212","1896.3","","1896.3","7","","","16.67","7","23.50","7","9.84","7"
"USC00346282","2013","36.8981","-96.9104","365.8","NEWKIRK 8 E MESONET, OK US","853.0","","853.0","7","0","7","108","7","15","7","181","7","43","7","-15.0","7,1207,","37.8","7,0710,","-0.6","7,1019","-5.0","7,1112","-5.0","7,1112","-7.8","7,1113","-10.0","7,1127","-0.6","7,0503","-3.3","7,0424","-7.8","7,0326","-7.8","7,0326","-10.0","7,0223","2356.8","","2356.8","7","","","13.58","7","19.67","7","7.48","7"
"USC00346282","2014","36.8981","-96.9104","365.8","NEWKIRK 8 E MESONET, OK US","890.6","","890.6","7","2","7","106","7","23","7","198","7","46","7","-20.0","7,0106,","36.1","7,0825,+","-2.2","7,1031","-2.2","7,1031","-5.6","7,1111","-7.8","7,1112","-11.1","7,1117","-2.8","7,0415","-2.8","7,0415","-4.4","7,0323","-13.9","7,0304","-13.9","7,0304","2644.3","","2644.3","7","","","13.72","7","20.13","7","7.31","7"
"USC00346282","2015","36.8981","-96.9104","365.8","NEWKIRK 8 E MESONET, OK US","944.2","","944.2","7","0","7","78","7","12","7","210","7","56","7","-16.1","7,0108,","37.2","7,0808,","-2.8","7,1121","-2.8","7,1121","-5.6","7,1217","-8.9","7,1218","-8.9","7,1218","-2.2","7,0306","-2.2","7,0306","-10.6","7,0305","-10.6","7,0305","-10.6","7,0305","2338.5","","2338.5","7","","","15.04","7","21.30","7","8.78","7"
"USC00346282","2016","36.8981","-96.9104","365.8","NEWKIRK 8 E MESONET, OK US","1049.1","","1049.1","7","1","7","87","7","12","7","222","7","61","7","-20.0","7,1218,","37.2","7,0724,+","0.0","7,1112","-4.4","7,1119","-4.4","7,1119","-10.0","7,1208","-10.0","7,1208","-2.2","7,0402","-2.2","7,0402","-5.0","7,0320","-6.7","7,0210","-8.9","7,0118","1914.1","","1914.1","7","","","15.87","7","22.27","7","9.48","7"
"USC00346282","2017","36.8981","-96.9104","365.8","NEWKIRK 8 E MESONET, OK US","910.8","","910.8","7","0","7","71","7","9","7","217","7","46","7","-15.6","7,1231,","40.0","7,0722,","-2.8","7,1027","-2.8","7,1027","-5.0","7,1028","-7.2","7,1122","-10.0","7,1226","-2.8","7,0315","-2.8","7,0315","-6.7","7,0225","-6.7","7,0225","-10.6","7,0108","1838.2","","1838.2","7","960.7",",7","15.52","7","21.76","7","9.28","7"
