"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00206020","1979","41.88333","-85.41667","262.1","NOTTAWA 3 SE, MI US","109","0","81","0","","","","","64.3",",0,0818,","1005.6",",0","",""
"USC00206020","1980","41.88333","-85.41667","262.1","NOTTAWA 3 SE, MI US","115","0","86","0","","","","","64.8",",0,0608,","987.4",",0","",""
"USC00206020","1981","41.88333","-85.41667","262.1","NOTTAWA 3 SE, MI US","105","0","79","0","25","0","152",",0,0211,","71.1",",0,0614,","1030.0",",0","1273",",0"
"USC00206020","1982","41.88333","-85.41667","262.1","NOTTAWA 3 SE, MI US","","","","","17","0","279",",0,0201,","","","","","1420",",0"
"USC00206020","1983","41.88333","-85.41667","262.1","NOTTAWA 3 SE, MI US","105","0","84","0","8","0","279",",0,0321,","41.7",",0,0502,","945.2",",0","921",",0"
"USC00206020","1984","41.88333","-85.41667","262.1","NOTTAWA 3 SE, MI US","105","0","92","0","14","0","127",",0,1227,+","44.7",",0,0725,","969.1",",0","965",",0"
"USC00206020","1985","41.88333","-85.41667","262.1","NOTTAWA 3 SE, MI US","103","0","79","0","19","0","203",",0,0212,","58.4",",0,0710,","1117.6",",0","1014",",0"
"USC00206020","1986","41.88333","-85.41667","262.1","NOTTAWA 3 SE, MI US","103","0","83","0","13","0","152",",0,1119,","43.2",",0,0827,","932.2",",0","706",",0"
"USC00206020","1987","41.88333","-85.41667","262.1","NOTTAWA 3 SE, MI US","101","0","84","0","","","","","41.1",",0,0827,","856.9",",0","",""
"USC00206020","1988","41.88333","-85.41667","262.1","NOTTAWA 3 SE, MI US","99","0","75","0","","","","","66.0",",0,1018,","835.8",",0","",""
"USC00206020","1989","41.88333","-85.41667","262.1","NOTTAWA 3 SE, MI US","108","0","74","0","13","0","127",",0,0221,+","134.6",",0,0601,","943.8",",0","769",",0"
"USC00206020","1990","41.88333","-85.41667","262.1","NOTTAWA 3 SE, MI US","106","0","87","0","6","0","127",",0,1223,+","64.3",",0,1128,","1198.4",",0","458",",0"
"USC00206020","1991","41.88333","-85.41667","262.1","NOTTAWA 3 SE, MI US","113","0","79","0","12","0","102",",0,1205,+","102.4",",0,0702,","1083.1",",0","639",",0"
"USC00206020","1992","41.88333","-85.41667","262.1","NOTTAWA 3 SE, MI US","121","0","82","0","8","0","203",",0,0322,","86.4",",0,0723,","1170.5",",0","745",",0"
"USC00206020","1993","41.88333","-85.41667","262.1","NOTTAWA 3 SE, MI US","139","0","89","0","23","0","178",",0,0311,","65.0",",0,1017,","1014.8",",0","1106",",0"
