"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"USC00364066","1945","41.71667","-75.71667","274.9","HOP BOTTOM 2 SE, PA US","151","6","100","6","52.1",",6,0729,","1148.8",",6"
"USC00364066","1948","41.71667","-75.71667","274.9","HOP BOTTOM 2 SE, PA US","132","0","98","0","52.1",",0,0722,","1114.8",",0"
"USC00364066","1949","41.71667","-75.71667","274.9","HOP BOTTOM 2 SE, PA US","130","0","89","0","56.6",",0,0829,","966.7",",0"
"USC00364066","1950","41.71667","-75.71667","274.9","HOP BOTTOM 2 SE, PA US","154","0","104","0","48.3",",0,1126,","1174.4",",0"
"USC00364066","1951","41.71667","-75.71667","274.9","HOP BOTTOM 2 SE, PA US","145","0","87","0","41.1",",0,1008,","1054.7",",0"
"USC00364066","1952","41.71667","-75.71667","274.9","HOP BOTTOM 2 SE, PA US","95","0","67","0","84.8",",0,0710,","1134.6",",0"
"USC00364066","1955","41.71667","-75.71667","274.9","HOP BOTTOM 2 SE, PA US","117","0","57","0","88.4",",0,0819,","841.4",",0"
"USC00364066","1956","41.71667","-75.71667","274.9","HOP BOTTOM 2 SE, PA US","123","0","65","0","23.4",",0,0603,","656.9",",0"
"USC00364066","1957","41.71667","-75.71667","274.9","HOP BOTTOM 2 SE, PA US","128","0","68","0","24.1",",0,0408,+","718.6",",0"
"USC00364066","1959","41.71667","-75.71667","274.9","HOP BOTTOM 2 SE, PA US","125","0","101","0","33.8",",0,0623,","1064.7",",0"
"USC00364066","1960","41.71667","-75.71667","274.9","HOP BOTTOM 2 SE, PA US","107","0","94","0","48.3",",0,0912,","1266.3",",0"
"USC00364066","1961","41.71667","-75.71667","274.9","HOP BOTTOM 2 SE, PA US","","","","","","","1061.5",",0"
"USC00364066","1962","41.71667","-75.71667","274.9","HOP BOTTOM 2 SE, PA US","111","0","80","0","52.6",",0,1005,","995.7",",0"
"USC00364066","1963","41.71667","-75.71667","274.9","HOP BOTTOM 2 SE, PA US","117","0","69","0","37.1",",0,1130,","832.1",",0"
"USC00364066","1964","41.71667","-75.71667","274.9","HOP BOTTOM 2 SE, PA US","99","0","71","0","46.2",",0,0310,","842.2",",0"
"USC00364066","1965","41.71667","-75.71667","274.9","HOP BOTTOM 2 SE, PA US","111","0","77","0","51.1",",0,0802,","936.4",",0"
"USC00364066","1966","41.71667","-75.71667","274.9","HOP BOTTOM 2 SE, PA US","96","0","73","0","35.8",",0,0610,","934.9",",0"
"USC00364066","1967","41.71667","-75.71667","274.9","HOP BOTTOM 2 SE, PA US","140","0","119","0","102.4",",0,0828,","1490.0",",0"
"USC00364066","1971","41.71667","-75.71667","274.9","HOP BOTTOM 2 SE, PA US","134","0","112","0","39.4",",0,0214,","1143.9",",0"
"USC00364066","1972","41.71667","-75.71667","274.9","HOP BOTTOM 2 SE, PA US","109","0","104","0","96.8",",0,1109,","1422.8",",0"
