"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"US1UTSL0035","2009","40.6657","-111.8115","1396.0","HOLLADAY 0.5 ESE, UT US","95","N","56","N","77","","18","N","241",",N,0107,","127",",N,0330,+","28.4",",N,0126,","493.0",",N","1290",",N"
"US1UTSL0035","2010","40.6657","-111.8115","1396.0","HOLLADAY 0.5 ESE, UT US","117","N","51","N","55","","20","N","356",",N,1129,","282",",N,1129,","34.0",",N,1121,","616.3",",N","1953",",N"
"US1UTSL0035","2011","40.6657","-111.8115","1396.0","HOLLADAY 0.5 ESE, UT US","113","N","63","N","54","","21","N","279",",N,0308,","279",",N,0308,","42.7",",N,0308,","693.9",",N","1617",",N"
"US1UTSL0035","2012","40.6657","-111.8115","1396.0","HOLLADAY 0.5 ESE, UT US","91","N","47","N","44","","20","N","343",",N,1111,","229",",N,1110,","44.5",",N,1110,","471.0",",N","1695",",N"
"US1UTSL0035","2013","40.6657","-111.8115","1396.0","HOLLADAY 0.5 ESE, UT US","93","N","50","N","96","","16","N","381",",N,0130,","371",",N,0111,","27.4",",N,0402,","499.2",",N","1813",",N"
"US1UTSL0035","2014","40.6657","-111.8115","1396.0","HOLLADAY 0.5 ESE, UT US","97","N","52","N","49","","8","N","279",",N,0110,","79",",N,1226,","30.2",",N,0228,","505.4",",N","472",",N"
"US1UTSL0035","2015","40.6657","-111.8115","1396.0","HOLLADAY 0.5 ESE, UT US","91","N","49","N","30","","8","N","343",",N,1215,","226",",N,1215,","34.8",",N,0113,","560.7",",N","987",",N"
"US1UTSL0035","2016","40.6657","-111.8115","1396.0","HOLLADAY 0.5 ESE, UT US","95","N","50","N","64","","15","N","267",",N,1226,","193",",N,1225,","27.2",",N,0307,","544.3",",N","1044",",N"
"US1UTSL0035","2017","40.6657","-111.8115","1396.0","HOLLADAY 0.5 ESE, UT US","88","N","52","N","43","","14","N","292",",N,0103,","196",",N,0122,","29.0",",N,0409,","535.9",",N","1214",",N"
