"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"USC00217594","1983","47.41667","-96.76667","256.0","SHELLY 4 SE, MN US","91","6","50","6","62.0",",6,0613,","647.2",",6"
"USC00217594","1984","47.41667","-96.76667","256.0","SHELLY 4 SE, MN US","73","6","36","6","78.5",",6,0608,","448.2",",6"
"USC00217594","1985","47.41667","-96.76667","256.0","SHELLY 4 SE, MN US","87","6","50","6","48.3",",6,0817,","552.2",",6"
"USC00217594","1986","47.41667","-96.76667","256.0","SHELLY 4 SE, MN US","89","6","51","6","49.5",",6,0415,","573.6",",6"
"USC00217594","1987","47.41667","-96.76667","256.0","SHELLY 4 SE, MN US","81","6","44","6","116.8",",6,0722,","631.2",",6"
"USC00217594","1988","47.41667","-96.76667","256.0","SHELLY 4 SE, MN US","70","6","41","6","46.7",",6,0919,","450.9",",6"
"USC00217594","1989","47.41667","-96.76667","256.0","SHELLY 4 SE, MN US","82","6","40","6","22.9",",6,0903,+","362.1",",6"
"USC00217594","1991","47.41667","-96.76667","256.0","SHELLY 4 SE, MN US","","","","","","","559.2",",0"
"USC00217594","1992","47.41667","-96.76667","256.0","SHELLY 4 SE, MN US","","","","","","","639.0",",0"
"USC00217594","1993","47.41667","-96.76667","256.0","SHELLY 4 SE, MN US","80","0","46","0","36.3",",0,0624,","463.6",",0"
"USC00217594","1994","47.41667","-96.76667","256.0","SHELLY 4 SE, MN US","","","","","","","807.4",",0"
"USC00217594","1995","47.41667","-96.76667","256.0","SHELLY 4 SE, MN US","","","","","","","647.5",",0"
