"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"USC00400909","1951","36.43333","-82.43333","406.0","BOONE DAM, TN US","","","","","","","1141.2",",0"
"USC00400909","1952","36.43333","-82.43333","406.0","BOONE DAM, TN US","","","","","","","846.9",",0"
"USC00400909","1953","36.43333","-82.43333","406.0","BOONE DAM, TN US","","","","","","","828.1",",0"
"USC00400909","1955","36.43333","-82.43333","406.0","BOONE DAM, TN US","126","0","77","0","43.4",",0,0713,","1064.3",",0"
"USC00400909","1956","36.43333","-82.43333","406.0","BOONE DAM, TN US","140","0","89","0","61.7",",0,0416,","1130.3",",0"
"USC00400909","1957","36.43333","-82.43333","406.0","BOONE DAM, TN US","135","0","92","0","50.0",",0,0405,","1439.6",",0"
"USC00400909","1958","36.43333","-82.43333","406.0","BOONE DAM, TN US","121","0","80","0","51.3",",0,0507,","1026.8",",0"
"USC00400909","1959","36.43333","-82.43333","406.0","BOONE DAM, TN US","127","0","83","0","65.8",",0,0911,","1128.2",",0"
"USC00400909","1960","36.43333","-82.43333","406.0","BOONE DAM, TN US","126","0","81","0","60.7",",0,0820,","955.8",",0"
"USC00400909","1961","36.43333","-82.43333","406.0","BOONE DAM, TN US","133","0","88","0","47.0",",0,0825,","1102.2",",0"
