"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"RQC00661300","1902","18.23333","-66.03333","75.9","CAGUAS, PR US","1949.1","","1949.1","0","287","0","152","0","","","","","0","0","0","0","0","0","364","0","80","0","8.9","0,1116,","","","","","101.6",",0,0123,","35.0","0,1128,+","","","","","2089.7",",0","","","23.68","0","30.39","0","16.97","0"
"RQC00661300","1903","18.23333","-66.03333","75.9","CAGUAS, PR US","2497.1","","2497.1","0","294","0","144","0","","","","","0","0","0","0","0","0","365","0","159","0","10.0","0,0130,+","","","","","101.6",",0,0817,","37.2","0,0419,","0.0","","0.0","0","1691.9",",0","","","25.17","0","31.33","0","19.00","0"
"RQC00661300","1904","18.23333","-66.03333","75.9","CAGUAS, PR US","2101.2","","2101.2","0","290","0","136","0","","","","","0","0","0","0","0","0","366","0","39","0","10.0","0,0314,+","","","","","152.4",",0,0903,","32.8","0,1105,+","0.0","","0.0","0","1793.5",",0","","","24.07","0","30.13","0","18.01","0"
"RQC00661300","1905","18.23333","-66.03333","75.9","CAGUAS, PR US","2167.0","","2167.0","0","303","0","127","0","","","","","0","0","0","0","0","0","365","0","58","0","11.1","0,0201,","","","","","109.2",",0,0710,","35.0","0,0705,","0.0","","0.0","0","1622.3",",0","","","24.26","0","30.31","0","18.20","0"
"RQC00661300","1906","18.23333","-66.03333","75.9","CAGUAS, PR US","2149.8","","2149.8","0","250","0","130","0","","","","","0","0","0","0","0","0","365","0","131","0","11.1","0,0226,+","","","","","83.8",",0,1130,","36.7","0,0528,+","0.0","","0.0","0","1560.0",",0","","","24.22","0","30.81","0","17.63","0"
"RQC00661300","1907","18.23333","-66.03333","75.9","CAGUAS, PR US","1976.6","","1976.6","0","261","0","119","0","","","","","0","0","0","0","0","0","364","0","156","0","8.9","0,0211,","","","","","50.8",",0,0207,","36.1","0,0823,+","2.0","","2.0","0","1319.7",",0","","","23.75","0","30.72","0","16.77","0"
"RQC00661300","1908","18.23333","-66.03333","75.9","CAGUAS, PR US","1967.1","","1967.1","0","285","0","125","0","","","","","0","0","0","0","0","0","366","0","106","0","10.6","0,0126,","","","","","66.0",",0,0127,","35.0","0,0820,","0.0","","0.0","0","1548.8",",0","","","23.70","0","30.66","0","16.74","0"
"RQC00661300","1909","18.23333","-66.03333","75.9","CAGUAS, PR US","","","","","222","0","79","0","","","","","0","0","0","0","","","","","","","10.0","0,0126,","","","","","48.3",",0,0824,+","","","","","","","992.5",",0","","","","","","","18.36","0"
"RQC00661300","1910","18.23333","-66.03333","75.9","CAGUAS, PR US","2235.5","","2235.5","0","293","0","135","0","","","","","0","0","0","0","0","0","365","0","84","0","11.1","0,0206,","","","","","152.4",",0,1216,+","33.9","0,1024,+","0.0","","0.0","0","1489.7",",0","","","24.44","0","30.40","0","18.49","0"
"RQC00661300","1911","18.23333","-66.03333","75.9","CAGUAS, PR US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6","","0.6","0","","","","","","","","","",""
