"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USS0006G01S","1983","42.73","-106.32","2407.9","CASPER MOUNTAIN, WY US","","","","","119","T","119","T","","","","","","","","","","","","","","","","","48.3",",T,1125,","","","","","","","","","","","","","","","","","","","","","","","","","","","1137.1",",T","","","","","",""
"USS0006G01S","1984","42.73","-106.32","2407.9","CASPER MOUNTAIN, WY US","","","","","98","T","98","T","","","","","","","","","","","","","","","","","40.6",",T,1017,","","","","","","","","","","","","","","","","","","","","","","","","","","","593.4",",T","","","","","",""
"USS0006G01S","1985","42.73","-106.32","2407.9","CASPER MOUNTAIN, WY US","","","","","78","T","78","T","","","","","","","","","","","","","","","","","40.6",",T,0407,","","","","","","","","","","","","","","","","","","","","","","","","","","","512.2",",T","","","","","",""
"USS0006G01S","1986","42.73","-106.32","2407.9","CASPER MOUNTAIN, WY US","","","","","86","T","86","T","","","","","","","","","","","","","","","","","109.2",",T,0603,","","","","","","","","","","","","","","","","","","","","","","","","","","","850.7",",T","","","","","",""
"USS0006G01S","1987","42.73","-106.32","2407.9","CASPER MOUNTAIN, WY US","","","","","104","T","104","T","","","","","","","84","T","72","T","0","T","","","","","58.4",",T,0214,","29.7","T,0802,","","","","","","","","","","","","","","","","","","","","","","","","","742.8",",T","","","9.89","T","",""
"USS0006G01S","1988","42.73","-106.32","2407.9","CASPER MOUNTAIN, WY US","","","","","106","T","106","T","","","","","","","","","","","","","","","","","25.4",",T,0501,","","","","","","","","","","","","","","","","","","","","","","","","","","","585.0",",T","","","","","",""
"USS0006G01S","1989","42.73","-106.32","2407.9","CASPER MOUNTAIN, WY US","","","","","115","T","115","T","","","","","","","","","","","","","","","","","35.6",",T,0723,","","","","","","","","","","","","","","","","","","","","","","","","","","","615.4",",T","","","","","",""
"USS0006G01S","1990","42.73","-106.32","2407.9","CASPER MOUNTAIN, WY US","","","","","110","T","110","T","","","","","","","","","","","","","","","","","45.7",",T,0917,","","","","","","","","","","","","","","","","","","","","","","","","","","","663.5",",T","","","","","",""
"USS0006G01S","1991","42.73","-106.32","2407.9","CASPER MOUNTAIN, WY US","","","","","132","T","132","T","","","","","","","110","T","56","T","0","T","","","","","53.3",",T,0515,","29.3","T,0714,","","","","","","","","","","","","","","","","","","","","","","","","","787.7",",T","","","7.96","T","",""
"USS0006G01S","1992","42.73","-106.32","2407.9","CASPER MOUNTAIN, WY US","","","","","121","T","121","T","","","8","T","187","T","97","T","45","T","0","T","-27.1","T,0114,","","","33.0",",T,1103,+","27.3","T,0809,","-0.3","T,0824","-3.3","T,0918","-5.4","T,1006","-8.7","T,1008","-9.4","T,1015","-1.2","T,0606","-2.5","T,0502","-6.5","T,0425","-8.0","T,0407","-14.1","T,0322","4924.5","","4924.5","T","660.6",",T","3.12","T","8.31","T","-2.08","T"
