"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00024023","1948","41.1213","-100.6694","846.7","NORTH PLATTE REGIONAL AIRPORT, NE US","","","480.1","","480.1","0","72","0","32","0","36","","10","0","13","0","171","0","47","0","172","0","39","0","-27.2","0,0311,","178",",0,1229,+","127",",0,0304,","46.2",",0,0529,","37.8","0,0831,+","-2.8","0,1008","-2.8","0,1008","-6.7","0,1011","-6.7","0,1011","-9.4","0,1017","-0.6","X,0512","-3.9","X,0413","-4.4","X,0401","-15.0","X,0313","-15.0","X,0313","","","","","402.7",",0","","","786",",0","9.60","0","17.07","0","2.14","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00024023","1949","41.1213","-100.6694","846.7","NORTH PLATTE REGIONAL AIRPORT, NE US","","","444.8","","444.8","0","92","0","58","0","69","","10","0","30","0","154","0","49","0","152","0","32","0","-26.7","0,0121,","457",",0,0104,","297",",0,0330,","41.7",",0,0521,","37.2","0,0727,","-1.1","0,0913","-2.8","0,1021","-5.6","0,1030","-6.7","0,1031","-10.0","0,1121","-2.8","0,0418","-2.8","0,0418","-5.0","0,0404","-11.7","0,0401","-11.7","0,0401","3944.5","","3944.5","0","663.1",",0","","","1169",",0","9.16","0","16.22","0","2.09","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00024023","1950","41.1213","-100.6694","846.7","NORTH PLATTE REGIONAL AIRPORT, NE US","","","273.0","","273.0","0","87","0","52","0","32","","12","0","23","0","170","0","38","0","150","0","16","0","-31.7","0,0126,","152",",0,0213,","152",",0,0505,+","95.5",",0,0811,","36.7","0,0612,","0.0","0,1003","-3.9","0,1023","-5.6","0,1104","-7.2","0,1108","-11.7","0,1109","-1.1","0,0505","-6.1","0,0430","-6.1","0,0430","-8.3","0,0413","-9.4","0,0404","3735.6","","3735.6","0","542.8",",0","","","882",",0","8.61","0","16.10","0","1.11","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00024023","1951","41.1213","-100.6694","846.7","NORTH PLATTE REGIONAL AIRPORT, NE US","","","270.7","","270.7","0","107","0","60","0","27","","6","0","14","0","184","0","42","0","133","0","15","0","-29.4","0,0201,","76",",0,1221,+","81",",0,1213,","42.7",",0,0530,","36.7","0,0720,","-1.1","0,0927","-4.4","0,0928","-4.4","0,0928","-6.7","0,1022","-11.1","0,1101","-0.6","0,0507","-4.4","0,0422","-4.4","0,0422","-8.3","0,0416","-9.4","0,0321","3702.9","","3702.9","0","850.4",",0","","","405",",0","8.00","0","14.93","0","1.07","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00024023","1952","41.1213","-100.6694","846.7","NORTH PLATTE REGIONAL AIRPORT, NE US","","","553.5","","553.5","0","77","0","41","0","42","","11","0","13","0","189","0","42","0","167","0","53","0","-24.4","0,1128,","102",",0,1126,+","109",",0,0312,","39.1",",0,0802,","41.7","0,0615,","-0.6","0,0922","-5.0","0,1005","-5.0","0,1005","-10.0","0,1006","-10.0","0,1006","-1.1","0,0511","-4.4","0,0414","-4.4","0,0414","-9.4","0,0410","-9.4","0,0410","3882.5","","3882.5","0","365.4",",0","","","721",",0","9.46","0","17.42","0","1.51","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00024023","1953","41.1213","-100.6694","846.7","NORTH PLATTE REGIONAL AIRPORT, NE US","","","541.2","","541.2","0","66","0","37","0","33","","10","0","5","0","177","0","25","0","166","0","49","0","-23.3","0,0221,+","152",",0,1107,+","150",",0,1106,","24.6",",0,0823,","41.1","0,0701,","-1.7","0,0921","-7.2","0,1004","-7.2","0,1004","-7.2","0,1004","-10.6","0,1109","-2.8","0,0514","-2.8","0,0514","-4.4","0,0513","-8.3","0,0420","-9.4","0,0325","3689.4","","3689.4","0","347.1",",0","","","727",",0","10.31","0","18.24","0","2.38","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00024023","1954","41.1213","-100.6694","846.7","NORTH PLATTE REGIONAL AIRPORT, NE US","","","613.8","","613.8","0","67","0","24","0","13","","3","0","6","0","177","0","22","0","160","0","48","0","-21.1","0,1229,+","102",",0,0313,","107",",0,0312,","22.1",",0,0517,","44.4","0,0711,","0.0","0,0921","-2.2","0,1014","-5.6","0,1015","-7.8","0,1031","-9.4","0,1101","0.0","0,0507","-2.8","0,0505","-6.1","0,0503","-7.2","0,0403","-11.1","0,0331","3455.6","","3455.6","0","266.0",",0","","","370",",0","10.59","0","18.56","0","2.62","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00024023","1955","41.1213","-100.6694","846.7","NORTH PLATTE REGIONAL AIRPORT, NE US","","","597.2","","597.2","0","68","0","30","0","68","","13","0","26","0","175","0","61","0","162","0","55","0","-23.3","0,0123,","229",",0,0204,","216",",0,0203,","91.7",",0,0627,","39.4","0,0825,+","-3.3","0,1007","-3.3","0,1007","-4.4","0,1014","-7.2","0,1024","-9.4","0,1030","-1.7","0,0421","-8.3","0,0407","-8.3","0,0407","-8.3","0,0407","-15.0","0,0327","3692.9","","3692.9","0","460.2",",0","","","1087",",0","8.80","0","16.47","0","1.13","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00024023","1956","41.1213","-100.6694","846.7","NORTH PLATTE REGIONAL AIRPORT, NE US","","","497.8","","497.8","0","81","0","33","0","33","","8","0","12","0","183","0","32","0","170","0","44","0","-25.0","0,0202,","152",",0,0403,","196",",0,0403,","72.9",",0,0616,","37.8","0,0726,","0.0","0,0905","-2.8","0,0906","-5.6","0,1021","-11.7","0,1108","-11.7","0,1108","-0.6","0,0514","-4.4","0,0429","-4.4","0,0429","-7.8","0,0418","-9.4","0,0417","4019.1","","4019.1","0","429.6",",0","","","712",",0","9.59","0","17.63","0","1.55","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00024023","1957","41.1213","-100.6694","846.7","NORTH PLATTE REGIONAL AIRPORT, NE US","","","415.8","","415.8","0","102","0","50","0","22","","10","0","10","0","165","0","31","0","133","0","26","0","-25.6","0,0125,+","203",",0,0404,","193",",0,0403,","74.4",",0,0829,","38.3","0,0707,","-3.3","0,1024","-3.3","0,1024","-5.0","0,1025","-6.7","0,1027","-10.6","0,1109","-0.6","0,0414","-2.2","0,0413","-11.1","0,0412","-11.1","0,0412","-11.1","0,0412","3755.5","","3755.5","0","755.4",",0","","","901",",0","8.95","0","15.74","0","2.16","0","","","","","","","","","","","","","","","","","","","","","",""
