"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00313236","2006","34.7391","-78.3916","17.1","GARLAND 4 SW, NC US","0","","0","0","0",",0,1231,+","0",",0,1231,+","0",",0"
"USC00313236","2008","34.7391","-78.3916","17.1","GARLAND 4 SW, NC US","0","","0","0","0",",0,1231,+","0",",0,1231,+","0",",0"
