"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00040410","1904","34.13333","-117.9","185.9","AZUSA CITY PK FC 143, CA US","690.7","","690.7","6","28","6","21","6","","","","","0","6","5","6","0","6","293","6","87","6","-3.3","6,0120,","","","","","45.7",",6,0310,","40.0","6,0907,+","0.0","6,1226","","","","","0.0","6,0204","-2.2","6,0121","","","","","","","","","347.4",",6","","","18.14","6","26.76","6","9.52","6"
"USC00040410","1905","34.13333","-117.9","185.9","AZUSA CITY PK FC 143, CA US","481.9","","481.9","6","49","6","33","6","","","","","0","6","6","6","0","6","245","6","47","6","-3.3","6,1223,","","","","","80.5",",6,0203,","42.2","6,0829,","0.0","6,1221","-3.3","6,1223","","","-0.6","6,0213","","","","","","","749.5","","749.5","6","663.5",",6","","","17.01","6","24.62","6","9.39","6"
"USC00040410","1906","34.13333","-117.9","185.9","AZUSA CITY PK FC 143, CA US","561.4","","561.4","6","56","6","40","6","","","","","0","6","11","6","0","6","234","6","72","6","-3.3","6,0102,","","","","","70.1",",6,0119,","41.1","6,0930,","-1.7","6,1120","","","","","-1.1","6,0402","-3.3","6,0102","","","","","1116.6","","1116.6","6","699.1",",6","","","16.66","6","24.27","6","9.06","6"
"USC00040410","1907","34.13333","-117.9","185.9","AZUSA CITY PK FC 143, CA US","354.8","","354.8","6","52","6","37","6","","","","","0","6","7","6","0","6","229","6","36","6","-2.8","6,0102,","","","","","81.8",",6,0107,","42.2","6,0704,","-0.6","6,1221","","","","","0.0","6,0327","-2.8","6,0102","","","","","1230.3","","1230.3","6","596.2",",6","","","16.16","6","23.84","6","8.49","6"
"USC00040410","1908","34.13333","-117.9","185.9","AZUSA CITY PK FC 143, CA US","407.1","","407.1","6","31","6","23","6","","","","","0","6","20","6","0","6","237","6","54","6","-3.9","6,1218,+","","","","","58.9",",6,0123,","38.9","6,0912,+","-0.6","6,1111","-3.9","6,1217","","","-1.1","6,0307","","","","","","","1176.1","","1176.1","6","429.4",",6","","","15.56","6","24.01","6","7.12","6"
"USC00040410","1909","34.13333","-117.9","185.9","AZUSA CITY PK FC 143, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1529.4","","1529.4","6","","","","","","","","","",""
"USC00040410","1910","34.13333","-117.9","185.9","AZUSA CITY PK FC 143, CA US","848.8","","848.8","6","","","","","","","","","0","6","14","6","0","6","294","6","128","6","-2.8","6,0203,+","","","","","","","44.4","6,0909,+","-1.1","6,1229","","","","","0.0","6,0217","-2.8","6,0203","","","","","","","","","","","","","18.39","6","28.33","6","8.46","6"
"USC00040410","1911","34.13333","-117.9","185.9","AZUSA CITY PK FC 143, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","861.7","","861.7","","","","","","","","","","",""
"USC00040410","1912","34.13333","-117.9","185.9","AZUSA CITY PK FC 143, CA US","492.6","","492.6","6","","","","","","","","","0","6","13","6","0","6","286","6","58","6","-4.4","6,1224,","","","","","","","38.3","6,0919,","0.0","6,1216","-4.4","6,1224","-4.4","6,1224","0.0","6,0227","","","","","","","","","","","","","","","17.11","6","25.90","6","8.33","6"
"USC00040410","1913","34.13333","-117.9","185.9","AZUSA CITY PK FC 143, CA US","586.1","","586.1","6","","","","","","","","","0","6","21","6","0","6","257","6","72","6","-6.7","6,0107,","","","","","","","42.2","6,0917,","0.0","6,1203","","","","","0.0","6,0415","-5.0","6,0301","-5.0","6,0301","-6.7","6,0107","1138.8","","1138.8","6","","","","","16.55","6","25.08","6","8.03","6"
