"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00003994","1997","38.70417","-93.18333","274.3","SEDALIA MEMORIAL AIRPORT, MO US","","","633.9","","633.9","M","","","","","9","M","105","M","27","M","156","M","21","M","-22.2","M,0128,","","","37.8","M,0727,","-1.7","M,1027","-3.9","M,1104","-6.1","M,1117","-7.2","M,1205","","","-0.6","M,0417","-2.2","M,0414","-5.0","M,0316","-6.7","M,0315","-11.1","M,0130","","","","","","","12.05","M","17.14","M","6.95","M","","","","","","","",""
"USW00003994","1998","38.70417","-93.18333","274.3","SEDALIA MEMORIAL AIRPORT, MO US","","","840.2","","840.2","W","","","","","0","W","77","W","23","W","177","W","31","W","-16.7","W,0312,","","","36.1","W,0721,+","-2.2","W,1106","-2.2","W,1106","-4.4","W,1211","-13.3","W,1221","-13.3","W,1221","-0.6","M,0324","-2.2","M,0321","-16.7","M,0312","-16.7","M,0312","-16.7","M,0312","2656.1","","2656.1","W","","","13.85","W","18.72","W","8.98","W","","","","","","","",""
"USW00003994","1999","38.70417","-93.18333","274.3","SEDALIA MEMORIAL AIRPORT, MO US","4.2","W","740.2","","740.2","W","84","W","49","W","3","W","84","W","15","W","185","W","44","W","-20.0","W,0105,+","59.9",",W,0504,","38.9","W,0729,","-0.6","W,1018","-2.2","W,1205","-4.4","W,1206","-10.0","W,1220","-10.0","W,1220","0.0","W,0327","-2.2","W,0326","-4.4","W,0222","-7.8","W,0113","-10.0","W,0111","2415.3","","2415.3","W","613.8",",W","13.83","W","19.51","W","8.14","W","150","W","230","W","19.2","W","24.1","W"
"USW00003994","2000","38.70417","-93.18333","274.3","SEDALIA MEMORIAL AIRPORT, MO US","4.1","W","808.1","","808.1","W","123","W","59","W","2","W","105","W","32","W","185","W","42","W","-20.6","W,1222,","80.3",",W,0620,","40.0","W,0902,+","-1.1","W,1007","-2.2","W,1008","-5.6","W,1113","-7.2","W,1117","-11.7","W,1121","-1.7","W,0408","-2.2","W,0328","-5.0","W,0208","-7.2","W,0205","-11.7","W,0202","2271.6","","2271.6","W","968.6",",W","13.02","W","18.58","W","7.45","W","210","W","270","W","18.3","W","23.7","W"
"USW00003994","2001","38.70417","-93.18333","274.3","SEDALIA MEMORIAL AIRPORT, MO US","3.9","W","762.8","","762.8","W","120","W","68","W","1","W","96","W","21","W","184","W","32","W","-20.6","W,0102,","50.0",",W,0606,","36.1","W,0822,+","0.0","W,1017","-2.2","W,1027","-6.1","W,1209","-8.3","W,1224","-11.7","W,1225","-0.6","W,0417","-2.2","W,0329","-5.6","W,0327","-7.2","W,0326","-11.1","W,0217","2981.2","","2981.2","W","1048.5",",W","13.48","W","18.86","W","8.10","W","220","W","230","W","20.1","W","24.6","W"
"USW00003994","2002","38.70417","-93.18333","274.3","SEDALIA MEMORIAL AIRPORT, MO US","3.8","W","820.6","","820.6","W","105","W","52","W","0","W","105","W","14","W","166","W","45","W","-16.7","W,0304,","52.6",",W,0130,","36.1","W,0803,+","-2.8","W,1101","-2.8","W,1101","-7.2","W,1125","-7.2","W,1125","-8.9","W,1201","-2.8","W,0405","-2.8","W,0405","-11.1","W,0322","-11.1","W,0322","-11.1","W,0322","2405.0","","2405.0","W","763.2",",W","13.20","W","18.94","W","7.47","W","200","W","190","W","20.6","W","25.0","W"
"USW00003994","2003","38.70417","-93.18333","274.3","SEDALIA MEMORIAL AIRPORT, MO US","3.8","W","716.0","","716.0","W","114","W","61","W","3","W","100","W","26","W","181","W","42","W","-20.6","W,0123,","75.7",",W,0831,","40.0","W,0821,+","0.0","W,1106","-3.3","W,1107","-6.7","W,1124","-6.7","W,1124","-10.6","W,1211","-0.6","W,0410","-2.2","W,0330","-5.6","W,0311","-9.4","W,0310","-9.4","W,0310","2851.5","","2851.5","W","905.0",",W","12.85","W","18.48","W","7.23","W","350","W","350","W","17.4","W","21.9","W"
"USW00003994","2004","38.70417","-93.18333","274.3","SEDALIA MEMORIAL AIRPORT, MO US","4.1","W","570.8","","570.8","W","129","W","73","W","2","W","87","W","22","W","172","W","8","W","-18.9","W,0208,","69.1",",W,0724,","34.4","W,0720,+","0.0","W,1105","-3.9","W,1124","-5.0","W,1125","-9.4","W,1214","-9.4","W,1214","-0.6","W,0413","-5.0","W,0312","-5.0","W,0312","-8.3","W,0215","-11.7","W,0213","2589.9","","2589.9","W","988.7",",W","12.91","W","18.01","W","7.81","W","270","W","260","W","17.4","W","23.7","W"
"USW00003994","2005","38.70417","-93.18333","274.3","SEDALIA MEMORIAL AIRPORT, MO US","3.9","B","925.4","","925.4","B","106","B","55","B","0","B","84","B","19","B","184","B","52","B","-17.2","B,1209,","49.3",",B,0818,","39.4","B,0723,","-0.6","B,1110","-6.1","B,1116","-6.1","B,1116","-8.3","B,1117","-11.7","B,1205","-2.8","W,0320","-2.8","W,0320","-5.6","W,0302","-6.7","W,0301","-11.7","W,0123","2439.5","","2439.5","B","888.2",",B","13.85","B","19.36","B","8.34","B","30","B","20","B","20.1","B","26.4","B"
"USW00003994","2006","38.70417","-93.18333","274.3","SEDALIA MEMORIAL AIRPORT, MO US","4.4","W","906.7","","906.7","W","72","W","42","W","0","W","83","W","9","W","178","W","56","W","-15.5","W,0218,","50.5",",W,1129,","40.6","W,0806,","-1.0","W,1013","-3.2","W,1024","-7.7","W,1130","-7.7","W,1130","-10.5","W,1201","-1.6","W,0326","-2.7","W,0322","-4.9","W,0303","-14.3","W,0219","-14.3","W,0219","2327.2","","2327.2","W","540.4",",W","14.52","W","20.30","W","8.73","W","200","W","190","W","17.9","W","23.7","W"
