"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00360861","1944","40.3916","-79.8594","222.5","BRADDOCK LOCK 2, PA US","162","6","92","6","","","","","","","","","41.4",",6,0807,","","","","","1125.9",",6","",""
"USC00360861","1945","40.3916","-79.8594","222.5","BRADDOCK LOCK 2, PA US","165","6","95","6","","","","","","","","","49.0",",6,0918,","","","","","1254.0",",6","",""
"USC00360861","1947","40.3916","-79.8594","222.5","BRADDOCK LOCK 2, PA US","148","6","80","6","","","","","","","","","67.6",",6,0718,","","","","","934.0",",6","",""
"USC00360861","1949","40.3916","-79.8594","222.5","BRADDOCK LOCK 2, PA US","143","0","93","0","","","2","0","","","127",",0,0131,","43.7",",0,0707,","","","","","918.7",",0","195",",0"
"USC00360861","1950","40.3916","-79.8594","222.5","BRADDOCK LOCK 2, PA US","162","0","93","0","24","","","","584",",0,1129,+","","","59.2",",0,0625,","","","","","1130.8",",0","",""
"USC00360861","1951","40.3916","-79.8594","222.5","BRADDOCK LOCK 2, PA US","152","0","95","0","17","","","","152",",0,0109,+","","","53.6",",0,0628,","","","","","1118.1",",0","",""
"USC00360861","1952","40.3916","-79.8594","222.5","BRADDOCK LOCK 2, PA US","141","0","75","0","8","","","","102",",0,0301,","","","54.1",",0,0808,","","","","","948.8",",0","",""
"USC00360861","1953","40.3916","-79.8594","222.5","BRADDOCK LOCK 2, PA US","147","0","80","0","10","","","","127",",0,0308,","","","39.4",",0,0723,","","","","","995.1",",0","",""
"USC00360861","1954","40.3916","-79.8594","222.5","BRADDOCK LOCK 2, PA US","156","0","86","0","13","","","","76",",0,0302,+","","","101.3",",0,1016,","","","","","1132.4",",0","",""
"USC00360861","1955","40.3916","-79.8594","222.5","BRADDOCK LOCK 2, PA US","149","0","78","0","19","","1","0","102",",0,0212,","64",",0,0212,","44.7",",0,0814,","","","","","1022.1",",0","64",",0"
"USC00360861","1956","40.3916","-79.8594","222.5","BRADDOCK LOCK 2, PA US","178","0","110","0","","","","","","","","","66.3",",0,0806,","","","","","1346.4",",0","",""
"USC00360861","1957","40.3916","-79.8594","222.5","BRADDOCK LOCK 2, PA US","146","0","77","0","","","","","","","","","45.7",",0,0921,","","","","","894.3",",0","",""
"USC00360861","1958","40.3916","-79.8594","222.5","BRADDOCK LOCK 2, PA US","151","0","82","0","","","","","","","","","40.9",",0,0804,","","","","","970.3",",0","",""
"USC00360861","1959","40.3916","-79.8594","222.5","BRADDOCK LOCK 2, PA US","154","0","85","0","22","","","","127",",0,1222,","","","39.9",",0,1009,","","","","","965.3",",0","",""
"USC00360861","1960","40.3916","-79.8594","222.5","BRADDOCK LOCK 2, PA US","142","0","74","0","46","","","","305",",0,0215,","","","38.9",",0,0630,","","","","","796.7",",0","",""
"USC00360861","1961","40.3916","-79.8594","222.5","BRADDOCK LOCK 2, PA US","157","0","95","0","38","","","","356",",0,0209,+","","","40.6",",0,0610,","","","","","1001.4",",0","",""
"USC00360861","1962","40.3916","-79.8594","222.5","BRADDOCK LOCK 2, PA US","147","0","90","0","29","","11","0","229",",0,0306,","229",",0,0306,","53.6",",0,0902,","","","","","922.6",",0","749",",0"
"USC00360861","1963","40.3916","-79.8594","222.5","BRADDOCK LOCK 2, PA US","123","0","63","0","44","","14","0","203",",0,0127,","178",",0,0127,","51.6",",0,0305,","","","","","684.0",",0","971",",0"
"USC00360861","1964","40.3916","-79.8594","222.5","BRADDOCK LOCK 2, PA US","145","0","77","0","26","","9","0","432",",0,0115,+","254",",0,0113,","45.7",",0,0310,","","","","","966.3",",0","799",",0"
"USC00360861","1965","40.3916","-79.8594","222.5","BRADDOCK LOCK 2, PA US","136","0","79","0","","","","","","","","","31.0",",0,0913,","","","","","779.0",",0","",""
"USC00360861","1966","40.3916","-79.8594","222.5","BRADDOCK LOCK 2, PA US","128","0","76","0","26","","11","0","381",",0,0124,","356",",0,0123,","33.8",",0,0214,","","","","","872.0",",0","952",",0"
"USC00360861","1967","40.3916","-79.8594","222.5","BRADDOCK LOCK 2, PA US","142","0","79","0","23","","11","0","178",",0,0307,","178",",0,0307,","57.9",",0,0407,","","","","","915.6",",0","724",",0"
"USC00360861","1968","40.3916","-79.8594","222.5","BRADDOCK LOCK 2, PA US","137","0","81","0","26","","9","0","152",",0,0117,+","76",",0,0312,+","47.2",",0,0802,","","","","","878.6",",0","404",",0"
"USC00360861","1969","40.3916","-79.8594","222.5","BRADDOCK LOCK 2, PA US","131","0","71","0","19","","9","0","127",",0,1228,+","102",",0,1222,","77.2",",0,0720,","","","","","886.1",",0","469",",0"
"USC00360861","1970","40.3916","-79.8594","222.5","BRADDOCK LOCK 2, PA US","153","0","88","0","34","","14","0","102",",0,0330,+","127",",0,0330,","62.5",",0,0823,","","","","","923.1",",0","647",",0"
"USC00360861","1971","40.3916","-79.8594","222.5","BRADDOCK LOCK 2, PA US","143","0","84","0","22","","8","0","229",",0,0304,+","229",",0,0304,+","59.9",",0,0506,","","","","","886.7",",0","814",",0"
"USC00360861","1972","40.3916","-79.8594","222.5","BRADDOCK LOCK 2, PA US","160","0","99","0","14","","6","0","51",",0,1201,+","51",",0,1201,+","105.7",",0,0623,","","","","","1166.4",",0","228",",0"
"USC00360861","1973","40.3916","-79.8594","222.5","BRADDOCK LOCK 2, PA US","149","0","91","0","","","","","","","","","37.1",",0,0509,","","","","","946.2",",0","",""
"USC00360861","1974","40.3916","-79.8594","222.5","BRADDOCK LOCK 2, PA US","154","0","102","0","6","","6","0","51",",0,1202,+","51",",0,1202,+","45.7",",0,1202,","","","","","1099.1",",0","202",",0"
"USC00360861","1975","40.3916","-79.8594","222.5","BRADDOCK LOCK 2, PA US","157","0","96","0","14","","6","0","102",",0,0113,","102",",0,0113,","49.0",",0,0831,","","","","","1097.3",",0","279",",0"
"USC00360861","1976","40.3916","-79.8594","222.5","BRADDOCK LOCK 2, PA US","131","0","80","0","","","","","","","","","55.9",",0,0807,","","","","","904.1",",0","",""
"USC00360861","1977","40.3916","-79.8594","222.5","BRADDOCK LOCK 2, PA US","139","0","81","0","44","","11","0","279",",0,0131,+","102",",0,0125,+","45.2",",0,0519,","","","","","923.0",",0","596",",0"
"USC00360861","1978","40.3916","-79.8594","222.5","BRADDOCK LOCK 2, PA US","141","0","81","0","","","","","","","","","45.7",",0,0913,+","","","","","1018.4",",0","",""
"USC00360861","1979","40.3916","-79.8594","222.5","BRADDOCK LOCK 2, PA US","143","0","94","0","","","","","","","","","39.9",",0,0929,+","","","","","1053.0",",0","",""
"USC00360861","1980","40.3916","-79.8594","222.5","BRADDOCK LOCK 2, PA US","116","0","76","0","","","","","","","","","52.1",",0,0722,","","","","","962.8",",0","",""
"USC00360861","1981","40.3916","-79.8594","222.5","BRADDOCK LOCK 2, PA US","139","0","95","0","32","","","","178",",0,0108,","","","43.9",",0,0412,","","","","","930.8",",0","",""
"USC00360861","1982","40.3916","-79.8594","222.5","BRADDOCK LOCK 2, PA US","143","0","83","0","","","","","","","","","34.5",",0,0704,","","","","","792.0",",0","",""
"USC00360861","1983","40.3916","-79.8594","222.5","BRADDOCK LOCK 2, PA US","134","0","94","0","","","","","","","","","40.1",",0,0828,","","","","","1037.3",",0","",""
"USC00360861","1984","40.3916","-79.8594","222.5","BRADDOCK LOCK 2, PA US","139","0","86","0","","","","","","","","","58.2",",0,0805,","","","","","967.4",",0","",""
"USC00360861","1985","40.3916","-79.8594","222.5","BRADDOCK LOCK 2, PA US","131","0","79","0","","","","","","","","","53.3",",0,1104,","","","","","944.6",",0","",""
"USC00360861","1986","40.3916","-79.8594","222.5","BRADDOCK LOCK 2, PA US","142","0","82","0","","","","","","","","","66.0",",0,0709,","","","","","1060.1",",0","",""
"USC00360861","1987","40.3916","-79.8594","222.5","BRADDOCK LOCK 2, PA US","107","0","75","0","","","","","","","","","41.9",",0,0917,","","","","","929.2",",0","",""
"USC00360861","1988","40.3916","-79.8594","222.5","BRADDOCK LOCK 2, PA US","111","0","62","0","","","","","","","","","58.4",",0,0202,","","","","","755.5",",0","",""
"USC00360861","1989","40.3916","-79.8594","222.5","BRADDOCK LOCK 2, PA US","134","0","94","0","","","","","","","","","45.7",",0,0917,","","","","","980.0",",0","",""
"USC00360861","1990","40.3916","-79.8594","222.5","BRADDOCK LOCK 2, PA US","148","0","96","0","","","","","","","","","46.5",",0,0907,","","","","","985.9",",0","",""
"USC00360861","1991","40.3916","-79.8594","222.5","BRADDOCK LOCK 2, PA US","132","0","79","0","","","","","","","","","53.8",",0,1004,","","","","","755.8",",0","",""
"USC00360861","1992","40.3916","-79.8594","222.5","BRADDOCK LOCK 2, PA US","156","0","84","0","","","0","0","","","13",",0,0124,","39.9",",0,0829,","","","","","896.5",",0","24",",0"
"USC00360861","1993","40.3916","-79.8594","222.5","BRADDOCK LOCK 2, PA US","151","0","85","0","","","","","","","","","39.6",",0,0702,","","","","","957.5",",0","",""
"USC00360861","1994","40.3916","-79.8594","222.5","BRADDOCK LOCK 2, PA US","131","0","75","0","","","3","0","","","56",",0,0209,","42.4",",0,0105,","","","","","1074.8",",0","137",",0"
"USC00360861","1995","40.3916","-79.8594","222.5","BRADDOCK LOCK 2, PA US","156","0","77","0","","","1","0","","","107",",0,0204,","33.0",",0,0525,","","","","","821.5",",0","135",",0"
"USC00360861","1996","40.3916","-79.8594","222.5","BRADDOCK LOCK 2, PA US","161","0","96","0","","","","","","","","","55.1",",0,0809,","","","","","1097.0",",0","",""
"USC00360861","1997","40.3916","-79.8594","222.5","BRADDOCK LOCK 2, PA US","142","0","71","0","2","","1","0","51",",0,1230,","25",",0,1231,","46.2",",0,1108,","","","","","937.6",",0","38",",0"
"USC00360861","1998","40.3916","-79.8594","222.5","BRADDOCK LOCK 2, PA US","132","0","81","0","","","0","0","","","0","T,0,1231,+","61.0",",0,0331,","","","","","986.0",",0","0","T,0"
"USC00360861","1999","40.3916","-79.8594","222.5","BRADDOCK LOCK 2, PA US","121","0","72","0","","","","","","","","","112.8",",0,0519,","","","","","1081.5",",0","",""
"USC00360861","2000","40.3916","-79.8594","222.5","BRADDOCK LOCK 2, PA US","136","0","79","0","","","3","0","","","102",",0,0202,","121.4",",0,0807,","","","","","1018.2",",0","229",",0"
"USC00360861","2001","40.3916","-79.8594","222.5","BRADDOCK LOCK 2, PA US","128","0","80","0","0","","0","0","0","T,0,1229,+","0","T,0,1229,+","38.9",",0,0725,","","","","","830.0",",0","0","T,0"
"USC00360861","2002","40.3916","-79.8594","222.5","BRADDOCK LOCK 2, PA US","137","0","80","0","0","","1","0","0","T,0,0217,+","152",",0,0107,","56.6",",0,0518,","","","","","1114.1",",0","165",",0"
"USC00360861","2003","40.3916","-79.8594","222.5","BRADDOCK LOCK 2, PA US","167","0","104","0","","","","","","","","","51.6",",0,1120,","","","","","1109.4",",0","",""
"USC00360861","2004","40.3916","-79.8594","222.5","BRADDOCK LOCK 2, PA US","152","0","94","0","","","","","","","","","186.7",",0,0918,","","","","","1335.6",",0","",""
"USC00360861","2005","40.3916","-79.8594","222.5","BRADDOCK LOCK 2, PA US","148","0","84","0","","","","","","","","","56.4",",0,0106,","","","","","928.1",",0","",""
"USC00360861","2006","40.3916","-79.8594","222.5","BRADDOCK LOCK 2, PA US","142","0","89","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","34.3",",0,0603,","","","","","1022.8",",0","0",",0"
"USC00360861","2007","40.3916","-79.8594","222.5","BRADDOCK LOCK 2, PA US","143","0","87","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","63.2",",0,0806,","","","","","1105.7",",0","0",",0"
