"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00156113","1917","37.08333","-88.7",,"PADUCAH LONE OAKS, KY US","807.4","","807.4","6","96","6","74","6","5","6","80","6","18","6","197","6","50","6","-23.3","6,1209,","101.6",",6,0401,","37.8","6,0804,+","-1.7","6,1009","-2.2","6,1030","-7.8","6,1124","-7.8","6,1124","-13.3","6,1208","-0.6","6,0409","-4.4","6,0306","-4.4","6,0306","-11.7","6,0305","-11.7","6,0305","","","","","1204.0",",6","14.17","6","20.90","6","7.43","6"
"USC00156113","1918","37.08333","-88.7",,"PADUCAH LONE OAKS, KY US","1022.2","","1022.2","6","","","","","4","6","71","6","24","6","216","6","79","6","-28.9","6,0112,","","","41.7","6,0813,","-1.7","6,1111","-2.2","6,1113","-7.8","6,1226","-7.8","6,1226","","","-2.2","6,0410","-2.2","6,0410","-5.0","6,0222","-11.1","6,0221","-11.1","6,0221","2374.5","","2374.5","6","","","15.29","6","22.06","6","8.52","6"
"USC00156113","1919","37.08333","-88.7",,"PADUCAH LONE OAKS, KY US","1038.1","","1038.1","6","","","","","0","6","77","6","11","6","195","6","90","6","-16.1","6,0104,","","","38.3","6,0730,+","-5.0","6,1113","-5.0","6,1113","-5.0","6,1113","-9.4","6,1209","-9.4","6,1209","0.0","6,0402","-2.2","6,0401","-7.8","6,0301","-7.8","6,0301","-11.1","6,0209","1945.3","","1945.3","6","","","15.29","6","21.64","6","8.93","6"
"USC00156113","1920","37.08333","-88.7",,"PADUCAH LONE OAKS, KY US","924.7","","924.7","6","116","6","76","6","0","6","86","6","18","6","175","6","68","6","-13.3","6,0216,","79.0",",6,1026,","37.2","6,0724,+","-1.1","6,1111","-5.6","6,1112","-5.6","6,1112","-9.4","6,1113","-9.4","6,1113","-2.2","6,0413","-2.2","6,0413","-8.9","6,0308","-8.9","6,0308","-8.9","6,0308","2443.3","","2443.3","6","1342.6",",6","14.03","6","19.51","6","8.56","6"
"USC00156113","1923","37.08333","-88.7",,"PADUCAH LONE OAKS, KY US","898.9","","898.9","6","89","6","82","6","0","6","71","6","0","6","200","6","60","6","-12.2","6,0319,+","134.6",",6,0515,","37.2","6,0812,+","-1.1","6,1022","-5.0","6,1031","-5.0","6,1031","-6.7","6,1214","","","-1.1","6,0409","-3.9","6,0401","-6.7","6,0331","-6.7","6,0331","-12.2","6,0319","","","","","1634.0",",6","15.53","6","21.93","6","9.13","6"
"USC00156113","1924","37.08333","-88.7",,"PADUCAH LONE OAKS, KY US","774.6","","774.6","6","","","","","1","6","81","6","11","6","203","6","52","6","-22.2","6,0105,","","","36.7","6,0830,+","-1.7","6,1023","-2.2","6,1024","-4.4","6,1125","-7.8","6,1201","-8.9","6,1219","-3.9","6,0402","-3.9","6,0402","-4.4","6,0316","-6.7","6,0209","-8.9","6,0208","2139.6","","2139.6","6","","","14.04","6","20.24","6","7.84","6"
"USC00156113","1925","37.08333","-88.7",,"PADUCAH LONE OAKS, KY US","","","","","74","6","64","6","0","6","81","6","","","","","","","-17.2","6,0128,","132.1",",6,0613,","","","0.0","6,1010","-2.8","6,1028","-4.4","6,1029","-7.8","6,1222","-11.7","6,1223","-3.9","6,0316","-3.9","6,0316","-7.8","6,0303","-7.8","6,0303","-11.7","6,0302","","","","","1168.8",",6","","","","","9.31","6"
"USC00156113","1926","37.08333","-88.7",,"PADUCAH LONE OAKS, KY US","989.7","","989.7","6","81","6","72","6","0","6","84","6","2","6","193","6","76","6","-17.2","6,0123,","127.0",",6,0817,","40.0","6,0703,","-1.1","6,1025","-4.4","6,1110","-4.4","6,1110","-7.8","6,1111","-8.9","6,1214","-0.6","6,0420","-2.2","6,0401","-7.8","6,0314","-7.8","6,0314","-9.4","6,0124","2270.5","","2270.5","6","1102.8",",6","14.93","6","21.20","6","8.66","6"
"USC00156113","1927","37.08333","-88.7",,"PADUCAH LONE OAKS, KY US","858.6","","858.6","6","101","6","93","6","1","6","68","6","2","6","219","6","50","6","-17.8","6,0115,","76.2",",6,0930,","38.9","6,0914,","-0.6","6,1103","-3.3","6,1106","-5.0","6,1203","-11.1","6,1208","-11.1","6,1208","0.0","6,0423","-5.0","6,0303","-5.0","6,0303","-6.7","6,0127","-11.1","6,0116","1978.4","","1978.4","6","1768.2",",6","15.60","6","22.00","6","9.21","6"
"USC00156113","1928","37.08333","-88.7",,"PADUCAH LONE OAKS, KY US","835.0","","835.0","6","96","6","85","6","3","6","88","6","7","6","193","6","63","6","-18.3","6,0103,+","106.9",",6,0628,","36.7","6,0814,+","0.0","6,0924","-3.3","6,1121","-5.0","6,1123","-8.3","6,1126","","","-2.8","6,0416","-2.8","6,0416","-4.4","6,0318","-9.4","6,0226","-9.4","6,0226","2104.1","","2104.1","6","1388.0",",6","14.60","6","20.79","6","8.40","6"
