"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"USC00066655","1949","41.0825","-73.6386","91.4","PUTNAM LAKE, CT US","93","0","70","0","73.7",",0,0814,","977.7",",0"
"USC00066655","1950","41.0825","-73.6386","91.4","PUTNAM LAKE, CT US","134","0","86","0","59.4",",0,1105,","1011.7",",0"
"USC00066655","1951","41.0825","-73.6386","91.4","PUTNAM LAKE, CT US","108","0","79","0","80.5",",0,0331,","1498.2",",0"
"USC00066655","1953","41.0825","-73.6386","91.4","PUTNAM LAKE, CT US","108","0","87","0","83.1",",0,0724,","1398.0",",0"
"USC00066655","1955","41.0825","-73.6386","91.4","PUTNAM LAKE, CT US","114","0","85","0","169.7",",0,1016,","1500.7",",0"
"USC00066655","1958","41.0825","-73.6386","91.4","PUTNAM LAKE, CT US","124","0","84","0","67.3",",0,0228,","1378.3",",0"
"USC00066655","1961","41.0825","-73.6386","91.4","PUTNAM LAKE, CT US","117","0","89","0","73.9",",0,0622,","1474.6",",0"
"USC00066655","1966","41.0825","-73.6386","91.4","PUTNAM LAKE, CT US","110","0","63","0","106.7",",0,0922,","1072.3",",0"
"USC00066655","1967","41.0825","-73.6386","91.4","PUTNAM LAKE, CT US","126","0","91","0","67.3",",0,0307,","1206.5",",0"
"USC00066655","1969","41.0825","-73.6386","91.4","PUTNAM LAKE, CT US","119","0","81","0","60.7",",0,0325,","1190.6",",0"
"USC00066655","1971","41.0825","-73.6386","91.4","PUTNAM LAKE, CT US","109","0","71","0","151.1",",0,0828,","1424.8",",0"
"USC00066655","1974","41.0825","-73.6386","91.4","PUTNAM LAKE, CT US","119","0","84","0","125.7",",0,0904,","1284.5",",0"
"USC00066655","1975","41.0825","-73.6386","91.4","PUTNAM LAKE, CT US","130","0","95","0","118.1",",0,0927,","1528.4",",0"
"USC00066655","1977","41.0825","-73.6386","91.4","PUTNAM LAKE, CT US","123","0","84","0","64.8",",0,1108,","1494.7",",0"
"USC00066655","1978","41.0825","-73.6386","91.4","PUTNAM LAKE, CT US","109","0","77","0","60.2",",0,0525,","1330.8",",0"
"USC00066655","1991","41.0825","-73.6386","91.4","PUTNAM LAKE, CT US","117","0","74","0","65.3",",0,0810,","1157.3",",0"
"USC00066655","1992","41.0825","-73.6386","91.4","PUTNAM LAKE, CT US","129","0","80","0","85.1",",0,0904,","1266.0",",0"
"USC00066655","1996","41.0825","-73.6386","91.4","PUTNAM LAKE, CT US","155","0","97","0","127.5",",0,1020,","1543.5",",0"
"USC00066655","1997","41.0825","-73.6386","91.4","PUTNAM LAKE, CT US","135","0","82","0","61.0",",0,0125,","1306.1",",0"
"USC00066655","1998","41.0825","-73.6386","91.4","PUTNAM LAKE, CT US","108","0","67","0","61.7",",0,0309,","1130.8",",0"
"USC00066655","2000","41.0825","-73.6386","91.4","PUTNAM LAKE, CT US","139","0","79","0","81.8",",0,0727,","1235.6",",0"
"USC00066655","2001","41.0825","-73.6386","91.4","PUTNAM LAKE, CT US","127","0","69","0","99.1",",0,0821,","1072.9",",0"
"USC00066655","2002","41.0825","-73.6386","91.4","PUTNAM LAKE, CT US","131","0","84","0","77.5",",0,1012,","1393.1",",0"
"USC00066655","2011","41.0825","-73.6386","91.4","PUTNAM LAKE, CT US","128","K","96","K","133.6",",K,0828,","1993.1",",K"
"USC00066655","2016","41.0825","-73.6386","91.4","PUTNAM LAKE, CT US","124","7","74","7","44.7",",7,0203,","985.0",",7"
"USC00066655","2017","41.0825","-73.6386","91.4","PUTNAM LAKE, CT US","133","7","83","7","98.3",",7,1030,","1090.1",",7"
