"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"USC00041057","1949","33.8905","-117.9263","83.8","BREA DAM, CA US","36","0","25","0","48.0",",0,1219,","225.4",",0"
"USC00041057","1950","33.8905","-117.9263","83.8","BREA DAM, CA US","18","0","14","0","34.8",",0,1114,","233.6",",0"
"USC00041057","1951","33.8905","-117.9263","83.8","BREA DAM, CA US","31","0","24","0","100.1",",0,1230,","338.8",",0"
"USC00041057","1952","33.8905","-117.9263","83.8","BREA DAM, CA US","45","0","28","0","88.1",",0,0118,","569.7",",0"
"USC00041057","1953","33.8905","-117.9263","83.8","BREA DAM, CA US","17","0","14","0","20.6",",0,0428,","142.9",",0"
"USC00041057","1954","33.8905","-117.9263","83.8","BREA DAM, CA US","24","0","18","0","60.7",",0,0214,","360.5",",0"
"USC00041057","1955","33.8905","-117.9263","83.8","BREA DAM, CA US","33","0","22","0","30.5",",0,1114,+","265.6",",0"
"USC00041057","1956","33.8905","-117.9263","83.8","BREA DAM, CA US","16","0","13","0","99.3",",0,0126,","306.7",",0"
"USC00041057","1957","33.8905","-117.9263","83.8","BREA DAM, CA US","44","0","32","0","29.0",",0,0113,","334.3",",0"
"USC00041057","1958","33.8905","-117.9263","83.8","BREA DAM, CA US","36","0","26","0","57.4",",0,0204,","441.1",",0"
"USC00041057","1959","33.8905","-117.9263","83.8","BREA DAM, CA US","16","0","12","0","37.3",",0,0106,","171.2",",0"
