"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00203051","1909","42.583333","-86.2","199.6","GANGES, MI US","259.6","","259.6","6","126","6","82","6","0","6","143","6","50","6","114","6","0","6","-17.2","6,1229,+","68.6",",6,0531,","31.7","6,0808,+","-1.1","6,1012","-3.3","6,1029","-7.2","6,1123","-7.2","6,1123","-12.2","6,1208","0.0","6,0504","-2.2","6,0414","-6.7","6,0411","-6.7","6,0411","-10.0","6,0318","","","","","1053.9",",6","8.67","6","13.15","6","4.19","6"
"USC00203051","1910","42.583333","-86.2","199.6","GANGES, MI US","300.4","","300.4","6","96","6","66","6","0","6","137","6","57","6","125","6","4","6","-16.7","6,0107,+","67.6",",6,0523,","34.4","6,0702,","-0.6","6,1028","-2.2","6,1029","-4.4","6,1120","-10.6","6,1204","-10.6","6,1204","0.0","6,0513","-8.3","6,0315","-8.3","6,0315","-8.3","6,0315","-8.9","6,0314","3723.0","","3723.0","6","708.9",",6","8.81","6","13.43","6","4.18","6"
"USC00203051","1911","42.583333","-86.2","199.6","GANGES, MI US","351.4","","351.4","6","125","6","82","6","1","6","135","6","35","6","124","6","6","6","-18.3","6,0104,","45.5",",6,1001,","35.0","6,0705,","0.0","6,1027","-3.9","6,1102","-6.7","6,1112","-6.7","6,1112","-9.4","6,1113","0.0","6,0502","-6.1","6,0403","-6.1","6,0403","-8.3","6,0401","-13.9","6,0316","3637.4","","3637.4","6","1067.7",",6","9.41","6","13.69","6","5.12","6"
"USC00203051","1912","42.583333","-86.2","199.6","GANGES, MI US","236.9","","236.9","6","","","","","10","6","135","6","72","6","107","6","0","6","-26.7","6,0210,","","","31.1","6,0909,+","-0.6","6,1024","-2.8","6,1114","-8.3","6,1207","-8.3","6,1207","-8.9","6,1208","-1.1","6,0423","-2.2","6,0407","-5.0","6,0403","-10.6","6,0325","-10.6","6,0325","4175.0","","4175.0","6","","","7.41","6","11.78","6","3.04","6"
"USC00203051","1913","42.583333","-86.2","199.6","GANGES, MI US","391.8","","391.8","6","101","6","66","6","0","6","123","6","46","6","122","6","15","6","-15.0","6,0213,","28.7",",6,0526,","37.8","6,0730,","-0.6","6,1022","-2.2","6,1105","-4.4","6,1109","-7.8","6,1207","-10.0","6,1226","0.0","6,0511","-2.8","6,0510","-5.6","6,0421","-7.2","6,0326","-9.4","6,0317","3672.5","","3672.5","6","622.7",",6","9.51","6","14.10","6","4.91","6"
"USC00203051","1914","42.583333","-86.2","199.6","GANGES, MI US","325.4","","325.4","6","108","6","68","6","3","6","132","6","65","6","132","6","5","6","-22.8","6,0224,","113.0",",6,0901,","35.0","6,0808,","-0.6","6,1026","-4.4","6,1116","-4.4","6,1116","-7.2","6,1119","-13.3","6,1214","-1.7","6,0421","-3.3","6,0413","-5.0","6,0409","-6.7","6,0408","-12.8","6,0320","3587.4","","3587.4","6","885.3",",6","8.77","6","13.21","6","4.34","6"
"USC00203051","1915","42.583333","-86.2","199.6","GANGES, MI US","164.1","","164.1","6","110","6","79","6","1","6","127","6","48","6","101","6","0","6","-19.4","6,0130,","49.0",",6,0906,","30.0","6,0914,","-1.1","6,1010","-2.2","6,1116","-5.0","6,1203","-8.9","6,1204","-8.9","6,1204","-0.6","6,0502","-3.9","6,0413","-5.0","6,0403","-11.7","6,0330","-11.7","6,0330","3597.6","","3597.6","6","816.6",",6","8.67","6","12.81","6","4.53","6"
"USC00203051","1916","42.583333","-86.2","199.6","GANGES, MI US","389.9","","389.9","6","113","6","74","6","3","6","128","6","59","6","109","6","20","6","-20.6","6,0214,","81.5",",6,0905,","36.1","6,0730,+","0.0","6,1018","-2.2","6,1105","-6.1","6,1114","-8.9","6,1212","-8.9","6,1212","0.0","6,0502","-3.3","6,0410","-4.4","6,0324","-15.6","6,0323","-15.6","6,0323","3746.1","","3746.1","6","914.6",",6","8.50","6","13.06","6","3.95","6"
"USC00203051","1917","42.583333","-86.2","199.6","GANGES, MI US","167.7","","167.7","6","94","6","71","6","6","6","140","6","69","6","92","6","3","6","-25.0","6,0212,","69.3",",6,0707,","33.9","6,0731,","0.0","6,1014","-2.8","6,1030","-5.6","6,1119","-6.7","6,1123","-9.4","6,1124","0.0","6,0429","-3.9","6,0416","-4.4","6,0414","-6.7","6,0319","-9.4","6,0306","4063.4","","4063.4","6","870.7",",6","6.63","6","10.79","6","2.47","6"
"USC00203051","1918","42.583333","-86.2","199.6","GANGES, MI US","298.6","","298.6","6","101","6","62","6","9","6","116","6","48","6","109","6","7","6","-26.7","6,0205,","49.0",",6,1024,","37.8","6,0812,","-1.1","6,1102","-2.2","6,1114","-5.6","6,1201","-7.2","6,1226","-14.4","6,1228","0.0","6,0501","-2.8","6,0424","-4.4","6,0419","-6.7","6,0327","-9.4","6,0310","4187.2","","4187.2","6","738.7",",6","8.63","6","13.09","6","4.17","6"
