"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00130793","1893","40.76667","-91.76667","174.0","BONAPARTE 5 NE, IA US","580.0","","580.0","6","75","6","63","6","","","26","6","150","6","55","6","154","6","52","6","-25.6","6,0204,+","","","50.8",",6,0921,","38.3","6,0809,","-0.6","6,0926","-2.8","6,1028","-4.4","6,1029","-9.4","6,1103","-9.4","6,1103","-2.8","6,0423","-2.8","6,0423","-5.0","6,0415","-10.6","6,0318","-10.6","6,0318","","","","","821.3",",6","","","9.17","6","16.12","6","2.21","6"
"USC00130793","1894","40.76667","-91.76667","174.0","BONAPARTE 5 NE, IA US","747.5","","747.5","6","","","","","","","7","6","128","6","34","6","164","6","74","6","-27.8","6,0125,+","","","","","41.7","6,0724,","-2.8","6,1009","-2.8","6,1009","-4.4","6,1110","-10.6","6,1111","-10.6","6,1111","0.0","6,0412","-2.2","6,0402","-4.4","6,0330","-11.7","6,0329","-11.7","6,0329","3286.5","","3286.5","6","","","","","11.40","6","18.42","6","4.39","6"
"USC00130793","1895","40.76667","-91.76667","174.0","BONAPARTE 5 NE, IA US","680.8","","680.8","6","","","","","","","28","6","145","6","51","6","163","6","56","6","-28.9","6,0208,","","","","","38.3","6,0816,","0.0","6,0930","-5.0","6,1009","-5.0","6,1009","-7.2","6,1023","-8.9","6,1030","-0.6","6,0514","-6.1","6,0321","-6.1","6,0321","-6.7","6,0317","-11.7","6,0316","3555.9","","3555.9","6","","","","","9.87","6","16.58","6","3.17","6"
"USC00130793","1898","40.76667","-91.76667","174.0","BONAPARTE 5 NE, IA US","551.4","","551.4","6","88","6","83","6","","","12","6","136","6","42","6","149","6","25","6","-23.9","6,0201,","","","67.6",",6,0814,","36.1","6,0724,","-1.7","6,1014","-2.2","6,1026","-4.4","6,1031","-7.2","6,1111","-9.4","6,1121","-3.9","6,0407","-3.9","6,0407","-4.4","6,0406","-8.3","6,0323","-10.0","6,0226","3327.1","","3327.1","6","1409.6",",6","","","10.05","6","15.53","6","4.57","6"
"USC00130793","1899","40.76667","-91.76667","174.0","BONAPARTE 5 NE, IA US","640.3","","640.3","6","63","6","54","6","","","20","6","133","6","49","6","172","6","32","6","-30.6","6,0209,","","","45.7",",6,0514,","39.4","6,0905,","-3.3","6,0929","-3.3","6,0929","-5.6","6,1104","-12.8","6,1204","-12.8","6,1204","-1.7","6,0416","-2.2","6,0408","-8.3","6,0404","-8.3","6,0404","-9.4","6,0402","3794.2","","3794.2","6","700.2",",6","","","10.37","6","16.29","6","4.44","6"
"USC00130793","1900","40.76667","-91.76667","174.0","BONAPARTE 5 NE, IA US","703.4","","703.4","6","","","","","","","11","6","136","6","38","6","172","6","43","6","-22.2","6,0215,","","","","","37.8","6,0805,","0.0","6,1008","-4.4","6,1108","-4.4","6,1108","-7.2","6,1109","-9.4","6,1114","-0.6","6,0413","-2.8","6,0412","-10.6","6,0321","-10.6","6,0321","-10.6","6,0321","3224.6","","3224.6","6","","","","","11.14","6","17.08","6","5.20","6"
"USC00130793","1901","40.76667","-91.76667","174.0","BONAPARTE 5 NE, IA US","","","","","51","6","46","6","","","","","","","","","","","","","","","","","44.5",",6,0911,","","","","","","","","","","","","","","","","","","","","","","","3284.9","","3284.9","6","415.5",",6","","","","","","","",""
"USC00130793","1902","40.76667","-91.76667","174.0","BONAPARTE 5 NE, IA US","435.5","","435.5","6","","","","","","","14","6","124","6","51","6","160","6","17","6","-26.7","6,0127,","","","","","34.4","6,0717,","-2.2","6,1014","-2.2","6,1014","-5.0","6,1123","-12.2","6,1204","-12.2","6,1204","-1.7","6,0415","-3.3","6,0413","-5.0","6,0408","-13.9","6,0318","-13.9","6,0318","","","","","","","","","9.99","6","15.79","6","4.20","6"
"USC00130793","1903","40.76667","-91.76667","174.0","BONAPARTE 5 NE, IA US","425.6","","425.6","6","67","6","58","6","","","14","6","137","6","46","6","155","6","18","6","-27.2","6,0217,","","","121.2",",6,0827,","35.6","6,0804,+","-2.2","6,1018","-2.2","6,1018","-5.0","6,1106","-10.0","6,1117","-10.0","6,1117","-0.6","6,0503","-2.2","6,0501","-5.0","6,0325","-10.6","6,0301","-10.6","6,0301","3302.4","","3302.4","6","941.8",",6","","","9.72","6","15.67","6","3.77","6"
"USC00130793","1904","40.76667","-91.76667","174.0","BONAPARTE 5 NE, IA US","327.3","","327.3","6","66","6","58","6","","","20","6","148","6","58","6","156","6","10","6","-29.4","6,0129,+","","","50.8",",6,0426,","33.9","6,0730,","-3.3","6,1023","-3.3","6,1023","-6.7","6,1111","-6.7","6,1111","-11.1","6,1130","-3.3","6,0421","-3.3","6,0421","-4.4","6,0414","-8.9","6,0327","-8.9","6,0327","3963.0","","3963.0","6","913.2",",6","","","8.89","6","14.90","6","2.88","6"
