"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"USC00064443","1950","41.76667","-72.48333","128.0","MANCHESTER, CT US","127","0","96","0","69.6",",0,0820,","1097.1",",0"
"USC00064443","1951","41.76667","-72.48333","128.0","MANCHESTER, CT US","99","0","83","0","56.4",",0,0331,","1249.8",",0"
"USC00064443","1953","41.76667","-72.48333","128.0","MANCHESTER, CT US","114","0","96","0","62.5",",0,0724,","1346.2",",0"
"USC00064443","1955","41.76667","-72.48333","128.0","MANCHESTER, CT US","118","0","88","0","154.9",",0,0819,","1456.1",",0"
"USC00064443","1956","41.76667","-72.48333","128.0","MANCHESTER, CT US","120","0","95","0","39.4",",0,0603,","977.2",",0"
"USC00064443","1957","41.76667","-72.48333","128.0","MANCHESTER, CT US","95","0","72","0","43.9",",0,1227,","878.6",",0"
"USC00064443","1958","41.76667","-72.48333","128.0","MANCHESTER, CT US","107","0","86","0","45.2",",0,1129,","1135.6",",0"
"USC00064443","1959","41.76667","-72.48333","128.0","MANCHESTER, CT US","132","0","89","0","54.4",",0,0603,","1229.1",",0"
"USC00064443","1961","41.76667","-72.48333","128.0","MANCHESTER, CT US","114","0","86","0","36.6",",0,0801,","904.7",",0"
"USC00064443","1962","41.76667","-72.48333","128.0","MANCHESTER, CT US","106","0","76","0","53.8",",0,0107,","834.7",",0"
"USC00064443","1964","41.76667","-72.48333","128.0","MANCHESTER, CT US","105","0","71","0","33.8",",0,1126,+","762.9",",0"
"USC00064443","1966","41.76667","-72.48333","128.0","MANCHESTER, CT US","108","0","61","0","46.5",",0,0214,","824.7",",0"
