"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00412950","2007","27.0267","-98.9808","125.0","ESCOBAS, TX US","","","","","42","0","38","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","76.2",",0,0623,","","","","","","","642.9",",0","0",",0","","","","","",""
"USC00412950","2008","27.0267","-98.9808","125.0","ESCOBAS, TX US","","","","","","","","","0","","0","0","","","","","0","0","323","0","154","0","","","0",",0,1231,+","0",",0,1231,+","","","41.1","0,0524,","","","","","","","0",",0","","","29.58","0","",""
"USC00412950","2009","27.0267","-98.9808","125.0","ESCOBAS, TX US","","","","","19","0","16","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","50.8",",0,0919,+","","","","","","","313.8",",0","0",",0","","","","","",""
"USC00412950","2013","27.0267","-98.9808","125.0","ESCOBAS, TX US","2069.4","","2069.4","7","","","","","","","","","0","7","0","7","0","7","284","7","149","7","0.6","7,1209,+","","","","","","","42.2","7,0807,+","255.9","","255.9","7","","","","","23.29","7","29.51","7","17.07","7"
"USC00412950","2016","27.0267","-98.9808","125.0","ESCOBAS, TX US","","","","","31","7","26","7","","","","","","","","","","","","","","","","","","","","","71.1",",7,0821,","","","","","","","440.0",",7","","","","","","","",""
"USC00412950","2017","27.0267","-98.9808","125.0","ESCOBAS, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","216.1","","216.1","7","","","","","","","","","",""
