"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00013705","1949","38.81667","-76.86667","86.0","CAMP SPRINGS ANDREWS AFB, MD US","734.2","","734.2","X","105","X","73","X","5","","4","X","0","X","70","X","1","X","172","X","22","X","-7.2","X,1216,+","25",",X,0228,+","48",",X,0131,","44.2",",X,0712,","36.1","X,0811,+","-2.2","X,1106","-2.2","X,1106","-4.4","X,1122","-7.2","X,1216","","","-1.1","X,0321","-2.2","X,0320","-4.4","X,0319","-7.2","X,0130","","","","","","","902.5",",X","147",",X","14.35","X","19.32","X","9.38","X","293","X","32.2","X"
"USW00013705","1950","38.81667","-76.86667","86.0","CAMP SPRINGS ANDREWS AFB, MD US","540.4","","540.4","X","120","X","79","X","5","","4","X","0","X","85","X","8","X","163","X","13","X","-11.7","X,1227,","76",",X,0316,","76",",X,0316,","103.4",",X,0910,","33.9","X,0731,+","-1.1","X,1112","-3.9","X,1122","-7.2","X,1125","-7.2","X,1125","-9.4","X,1126","0.0","X,0416","-5.0","X,0414","-5.0","X,0414","-6.7","X,0304","-11.1","X,0303","2228.4","","2228.4","X","1118.1",",X","228",",X","13.03","X","17.91","X","8.16","X","","","",""
"USW00013705","1951","38.81667","-76.86667","86.0","CAMP SPRINGS ANDREWS AFB, MD US","718.3","","718.3","X","100","X","68","X","5","","2","X","0","X","83","X","11","X","166","X","33","X","-12.8","X,1217,+","51",",X,1214,+","64",",X,1214,","53.6",",X,0610,","35.6","X,0830,+","-2.8","X,1103","-2.8","X,1103","-6.1","X,1121","-6.7","X,1214","-11.1","X,1216","-1.7","X,0327","-3.9","X,0322","-5.0","X,0211","-7.2","X,0210","-12.2","X,0209","2450.9","","2450.9","X","1014.0",",X","135",",X","13.62","X","18.84","X","8.40","X","","","",""
"USW00013705","1952","38.81667","-76.86667","86.0","CAMP SPRINGS ANDREWS AFB, MD US","710.4","","710.4","X","116","X","91","X","2","","3","X","0","X","74","X","2","X","161","X","33","X","-10.0","X,0130,","51",",X,1202,","91",",X,1130,","91.7",",X,0901,","37.8","X,0626,","-2.2","X,1021","-2.2","X,1021","-5.0","X,1129","-6.7","X,1228","","","0.0","X,0325","-2.2","X,0316","-5.6","X,0309","-9.4","X,0131","-9.4","X,0131","2295.8","","2295.8","X","1342.0",",X","203",",X","13.67","X","18.60","X","8.75","X","","","",""
"USW00013705","1953","38.81667","-76.86667","86.0","CAMP SPRINGS ANDREWS AFB, MD US","766.8","","766.8","X","113","X","80","X","5","","3","X","0","X","63","X","3","X","180","X","36","X","-8.3","X,1219,+","127",",X,1107,","137",",X,1106,","80.8",",X,0905,","37.8","X,0902,+","-1.7","X,1106","-2.2","X,1108","-7.2","X,1217","-7.2","X,1217","","","-1.1","X,0420","-5.0","X,0309","-5.0","X,0309","-6.7","X,0202","","","2282.0","","2282.0","X","1215.0",",X","216",",X","14.55","X","19.61","X","9.49","X","","","",""
"USW00013705","1954","38.81667","-76.86667","86.0","CAMP SPRINGS ANDREWS AFB, MD US","821.3","","821.3","X","114","X","61","X","13","","5","X","0","X","78","X","11","X","180","X","33","X","-11.7","X,0118,","203",",X,0124,+","203",",X,0122,","43.7",",X,0503,","38.9","X,0731,","-1.1","X,1101","-2.2","X,1202","-6.7","X,1206","-6.7","X,1206","","","-2.8","X,0404","-2.8","X,0404","-5.0","X,0306","-8.9","X,0213","-8.9","X,0213","2200.5","","2200.5","X","736.4",",X","498",",X","14.06","X","19.29","X","8.83","X","","","",""
"USW00013705","1955","38.81667","-76.86667","86.0","CAMP SPRINGS ANDREWS AFB, MD US","702.2","","702.2","X","99","X","71","X","9","","5","X","0","X","93","X","12","X","181","X","31","X","-13.9","X,0203,","51",",X,1119,+","112",",X,0224,","162.6",",X,0812,","36.7","X,0723,+","-1.1","X,1106","-5.0","X,1127","-5.0","X,1127","-6.7","X,1128","-10.6","X,1129","-2.2","X,0329","-2.2","X,0329","-5.6","X,0327","-9.4","X,0214","-9.4","X,0214","2432.6","","2432.6","X","1096.8",",X","308",",X","13.26","X","18.44","X","8.10","X","","","",""
"USW00013705","1956","38.81667","-76.86667","86.0","CAMP SPRINGS ANDREWS AFB, MD US","593.6","","593.6","X","132","X","81","X","8","","4","X","0","X","77","X","7","X","152","X","28","X","-8.9","X,0128,","102",",X,0117,","89",",X,0117,","51.8",",X,0704,","35.6","X,0614,","-1.1","X,1110","-4.4","X,1123","-4.4","X,1123","-6.7","X,1124","","","0.0","X,0425","-2.8","X,0401","-4.4","X,0325","-7.2","X,0224","-8.9","X,0128","2722.9","","2722.9","X","1091.9",",X","340",",X","13.09","X","18.13","X","8.05","X","","","",""
"USW00013705","1957","38.81667","-76.86667","86.0","CAMP SPRINGS ANDREWS AFB, MD US","698.1","","698.1","X","107","X","65","X","14","","10","X","0","X","76","X","8","X","154","X","38","X","-17.2","X,0118,+","229",",X,1205,","264",",X,1204,","47.8",",X,0825,","37.8","X,0722,+","-0.6","X,1107","-3.3","X,1111","-4.4","X,1112","-8.9","X,1211","-8.9","X,1211","0.0","X,0415","-3.3","X,0311","-5.0","X,0304","-6.7","X,0212","-15.6","X,0119","2374.3","","2374.3","X","895.8",",X","622",",X","13.34","X","18.56","X","8.13","X","293","X","26.7","X"
"USW00013705","1958","38.81667","-76.86667","86.0","CAMP SPRINGS ANDREWS AFB, MD US","577.7","","577.7","X","125","X","79","X","22","","11","X","0","X","97","X","21","X","163","X","24","X","-16.1","X,0217,","406",",X,0216,","345",",X,0215,","80.3",",X,0825,","34.4","X,0731,","-1.1","X,1108","-2.8","X,1127","-8.3","X,1130","-8.3","X,1130","-8.9","X,1210","0.0","X,0329","-3.3","X,0318","-6.1","X,0221","-8.3","X,0219","-12.8","X,0218","2745.0","","2745.0","X","1338.9",",X","1373",",X","12.20","X","17.07","X","7.32","X","","","",""
"USW00013705","1959","38.81667","-76.86667","86.0","CAMP SPRINGS ANDREWS AFB, MD US","859.4","","859.4","X","111","X","69","X","4","","6","X","0","X","91","X","12","X","179","X","32","X","-15.0","X,0118,","51",",X,0118,+","81",",X,0116,","50.5",",X,0729,","37.8","X,0630,","-0.6","X,1103","-3.9","X,1117","-6.7","X,1118","-6.7","X,1118","-8.9","X,1223","-3.3","X,0329","-3.3","X,0329","-5.0","X,0323","-8.9","X,0221","-8.9","X,0221","2509.4","","2509.4","X","913.5",",X","358",",X","13.97","X","19.18","X","8.76","X","315","X","27.8","X"
"USW00013705","1960","38.81667","-76.86667","86.0","CAMP SPRINGS ANDREWS AFB, MD US","643.2","","643.2","X","100","X","68","X","37","","9","X","0","X","106","X","23","X","168","X","12","X","-13.3","X,1223,","254",",X,0304,","328",",X,0303,","63.0",",X,0912,","33.9","X,0830,+","-0.6","X,1107","-2.2","X,1108","-7.8","X,1209","-7.8","X,1209","-10.6","X,1212","-1.7","X,0327","-2.2","X,0326","-5.0","X,0316","-6.7","X,0314","-9.4","X,0311","2577.1","","2577.1","X","1008.4",",X","941",",X","12.66","X","17.41","X","7.91","X","293","X","31.9","X"
"USW00013705","1961","38.81667","-76.86667","86.0","CAMP SPRINGS ANDREWS AFB, MD US","744.0","","744.0","X","113","X","72","X","31","","9","X","0","X","69","X","20","X","169","X","30","X","-16.1","X,0202,","229",",X,0129,+","234",",X,0203,","55.6",",X,0713,","35.0","X,0903,+","-1.1","X,1111","-3.9","X,1209","-6.1","X,1214","-7.8","X,1216","","","-1.1","X,0403","-3.9","X,0318","-5.0","X,0317","-8.3","X,0206","-13.3","X,0203","2702.2","","2702.2","X","789.7",",X","782",",X","13.32","X","17.95","X","8.70","X","270","X","33.4","X"
"USW00013705","1962","38.81667","-76.86667","86.0","CAMP SPRINGS ANDREWS AFB, MD US","607.7","","607.7","X","113","X","60","X","26","","11","X","0","X","86","X","21","X","161","X","15","X","-13.3","X,0211,+","229",",X,0307,","170",",X,0306,","41.4",",X,1004,","34.4","X,0820,","-0.6","X,1026","-2.2","X,1107","-6.1","X,1210","-8.3","X,1211","-10.6","X,1212","0.0","X,0417","-2.2","X,0309","-6.7","X,0304","-6.7","X,0304","-9.4","X,0302","2494.9","","2494.9","X","855.5",",X","945",",X","12.52","X","17.06","X","7.98","X","68","X","23.1","X"
"USW00013705","1963","38.81667","-76.86667","86.0","CAMP SPRINGS ANDREWS AFB, MD US","485.4","","485.4","X","93","X","58","X","28","","4","X","0","X","90","X","24","X","163","X","16","X","-15.6","X,0129,+","127",",X,1225,+","152",",X,1223,","85.1",",X,0820,","34.4","X,0727,","-0.6","X,1104","-2.2","X,1201","-6.7","X,1214","-6.7","X,1214","-9.4","X,1219","-0.6","X,0324","-3.9","X,0303","-11.7","X,0227","-11.7","X,0227","-11.7","X,0227","2739.6","","2739.6","X","1003.6",",X","340",",X","12.22","X","17.46","X","6.97","X","293","X","27.8","X"
"USW00013705","1964","38.81667","-76.86667","86.0","CAMP SPRINGS ANDREWS AFB, MD US","534.5","","534.5","X","98","X","66","X","20","","9","X","0","X","77","X","7","X","157","X","17","X","-13.3","X,0115,","254",",X,0114,","244",",X,0113,","44.7",",X,0930,","35.6","X,0610,","-0.6","X,1012","-2.8","X,1121","-5.6","X,1122","-6.7","X,1219","","","0.0","X,0410","-2.8","X,0405","-5.0","X,0331","-8.9","X,0213","-8.9","X,0213","2653.2","","2653.2","X","853.7",",X","906",",X","12.86","X","17.97","X","7.76","X","320","X","26.7","X"
