"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00124642","1954","39.8075","-85.4877","303.9","KNIGHTSTOWN 2 ENE, IN US","116","0","87","0","12","","","","","","","","","","","","","","","","76",",0,1220,+","","","45.5",",0,0127,","","","","","","","","","","","","","","","","","","","","","","","1006.6",",0","","","","","","","",""
"USC00124642","1955","39.8075","-85.4877","303.9","KNIGHTSTOWN 2 ENE, IN US","95","0","66","0","22","","9","0","","","","","","","","","","","","","76",",0,0327,+","51",",0,0221,+","117.9",",0,1116,","","","","","","","","","","","","","","","","","","","","","","","946.0",",0","365",",0","","","","","",""
"USC00124642","1956","39.8075","-85.4877","303.9","KNIGHTSTOWN 2 ENE, IN US","86","0","64","0","","","5","0","","","","","","","","","","","","","","","102",",0,0130,+","66.0",",0,0528,","","","","","","","","","","","","","","","","","","","","","","","886.4",",0","369",",0","","","","","",""
"USC00124642","1957","39.8075","-85.4877","303.9","KNIGHTSTOWN 2 ENE, IN US","115","0","83","0","6","","0","0","","","","","","","","","","","","","102",",0,0107,","0","T,0,1130,+","57.9",",0,0628,","","","","","","","","","","","","","","","","","","","","","","","1185.8",",0","0","T,0","","","","","",""
"USC00124642","1958","39.8075","-85.4877","303.9","KNIGHTSTOWN 2 ENE, IN US","88","0","80","0","","","","","","","","","","","","","","","","","","","","","80.8",",0,0614,","","","","","","","","","","","","","","","","","","","","","","","1226.4",",0","","","","","","","",""
"USC00124642","1959","39.8075","-85.4877","303.9","KNIGHTSTOWN 2 ENE, IN US","101","0","85","0","","","","","","","","","","","","","","","","","","","","","55.9",",0,0121,","","","","","","","","","","","","","","","","","","","","","","","1045.8",",0","","","","","","","",""
"USC00124642","1960","39.8075","-85.4877","303.9","KNIGHTSTOWN 2 ENE, IN US","92","0","69","0","","","","","","","","","","","","","","","","","","","","","50.3",",0,0623,","","","","","","","","","","","","","","","","","","","","","","","844.3",",0","","","","","","","",""
"USC00124642","1961","39.8075","-85.4877","303.9","KNIGHTSTOWN 2 ENE, IN US","97","0","78","0","","","6","0","","","","","","","","","","","","","","","76",",0,0203,","57.2",",0,0730,","","","","","","","","","","","","","","","","","","","","","","","1247.0",",0","329",",0","","","","","",""
"USC00124642","1962","39.8075","-85.4877","303.9","KNIGHTSTOWN 2 ENE, IN US","102","0","75","0","","","","","","","","","","","","","","","","","","","","","43.7",",0,0826,","","","","","","","","","","","","","","","","","","","","","","","883.7",",0","","","","","","","",""
"USC00124642","1963","39.8075","-85.4877","303.9","KNIGHTSTOWN 2 ENE, IN US","76","0","67","0","33","","","","","","","","","","","","","","","","229",",0,0302,","","","61.0",",0,0305,","","","","","","","","","","","","","","","","","","","","","","","740.6",",0","","","","","","","",""
"USC00124642","1964","39.8075","-85.4877","303.9","KNIGHTSTOWN 2 ENE, IN US","89","0","69","0","24","","9","0","","","","","","","","","","","","","127",",0,0216,","127",",0,0216,","112.3",",0,0708,","","","","","","","","","","","","","","","","","","","","","","","1124.1",",0","476",",0","","","","","",""
"USC00124642","1966","39.8075","-85.4877","303.9","KNIGHTSTOWN 2 ENE, IN US","114","0","77","0","","","4","0","","","","","","","","","","","","","","","287",",0,1103,","101.6",",0,1127,","","","","","","","","","","","","","","","","","","","","","","","1070.1",",0","529",",0","","","","","",""
"USC00124642","1967","39.8075","-85.4877","303.9","KNIGHTSTOWN 2 ENE, IN US","114","0","78","0","","","","","","","","","","","","","","","","","","","","","58.4",",0,1203,","","","","","","","","","","","","","","","","","","","","","","","947.1",",0","","","","","","","",""
"USC00124642","1968","39.8075","-85.4877","303.9","KNIGHTSTOWN 2 ENE, IN US","107","0","79","0","","","","","","","","","","","","","","","","","","","","","63.5",",0,0719,","","","","","","","","","","","","","","","","","","","","","","","1110.9",",0","","","","","","","",""
"USC00124642","1969","39.8075","-85.4877","303.9","KNIGHTSTOWN 2 ENE, IN US","107","0","81","0","24","","4","0","","","","","","","","","","","","","152",",0,1231,+","97",",0,1119,","62.7",",0,0720,","","","","","","","","","","","","","","","","","","","","","","","1175.7",",0","224",",0","","","","","",""
"USC00124642","1970","39.8075","-85.4877","303.9","KNIGHTSTOWN 2 ENE, IN US","99","0","73","0","37","","","","","","","","","","","","","","","","279",",0,0112,+","","","55.6",",0,0424,","","","","","","","","","","","","","","","","","","","","","","","874.0",",0","","","","","","","",""
"USC00124642","1971","39.8075","-85.4877","303.9","KNIGHTSTOWN 2 ENE, IN US","100","0","78","0","14","","","","","","","","","","","","","","","","127",",0,0213,","","","63.5",",0,0907,","","","","","","","","","","","","","","","","","","","","","","","959.5",",0","","","","","","","",""
"USC00124642","1972","39.8075","-85.4877","303.9","KNIGHTSTOWN 2 ENE, IN US","128","0","93","0","28","","9","0","","","","","","","","","","","","","102",",0,0208,+","76",",0,0128,+","33.0",",0,0530,","","","","","","","","","","","","","","","","","","","","","","","1028.2",",0","444",",0","","","","","",""
"USC00124642","1974","39.8075","-85.4877","303.9","KNIGHTSTOWN 2 ENE, IN US","110","0","84","0","36","","","","","","","","","","","","","","","","203",",0,0101,","","","55.9",",0,0518,","","","","","","","","","","","","","","","","","","","","","","","1004.0",",0","","","","","","","",""
"USC00124642","1976","39.8075","-85.4877","303.9","KNIGHTSTOWN 2 ENE, IN US","94","0","64","0","15","","8","0","","","","","","","","","","","","","127",",0,0120,","102",",0,0120,","68.3",",0,0630,","","","","","","","","","","","","","","","","","","","","","","","800.2",",0","381",",0","","","","","",""
"USC00124642","1977","39.8075","-85.4877","303.9","KNIGHTSTOWN 2 ENE, IN US","139","0","87","0","","","","","","","","","","","","","","","","","","","","","91.2",",0,1001,","","","","","","","","","","","","","","","","","","","","","","","1138.8",",0","","","","","","","",""
"USC00124642","1979","39.8075","-85.4877","303.9","KNIGHTSTOWN 2 ENE, IN US","","","","","47","","11","0","","","","","","","","","","","","","330",",0,0220,+","216",",0,0226,","","","","","","","","","","","","","","","","","","","","","","","","","1065.7",",0","944",",0","","","","","",""
"USC00124642","1980","39.8075","-85.4877","303.9","KNIGHTSTOWN 2 ENE, IN US","","","","","29","","10","0","","","","","","","","","","","","","178",",0,0229,+","102",",0,0313,","","","","","","","","","","","","","","","","","","","","","","","","","","","611",",0","","","","","",""
"USC00124642","1982","39.8075","-85.4877","303.9","KNIGHTSTOWN 2 ENE, IN US","63","0","52","0","","","","","","","","","","","","","","","","","","","","","63.5",",0,0530,","","","","","","","","","","","","","","","","","","","","","","","756.4",",0","","","","","","","",""
"USC00124642","1989","39.8075","-85.4877","303.9","KNIGHTSTOWN 2 ENE, IN US","140","0","96","0","32","","9","0","","","","","","","","","","","","","127",",0,1228,+","114",",0,1215,","69.6",",0,0915,","","","","","","","","","","","","","","","","","","","","","","","1465.9",",0","638",",0","","","","","",""
"USC00124642","1990","39.8075","-85.4877","303.9","KNIGHTSTOWN 2 ENE, IN US","138","0","95","0","12","","7","0","","","","","","","","","","","","","152",",0,1228,","102",",0,1228,","68.8",",0,1230,","","","","","","","","","","","","","","","","","","","","","","","1508.4",",0","402",",0","","","","","",""
"USC00124642","1991","39.8075","-85.4877","303.9","KNIGHTSTOWN 2 ENE, IN US","119","0","83","0","16","","4","0","","","","","","","","","","","","","102",",0,0128,","61",",0,0121,","48.0",",0,0313,","","","","","","","","","","","","","","","","","","","","","","","1067.0",",0","296",",0","","","","","",""
"USC00124642","1992","39.8075","-85.4877","303.9","KNIGHTSTOWN 2 ENE, IN US","119","0","79","0","17","","8","0","","","","","","","","","","","","","152",",0,0117,+","107",",0,0114,","57.2",",0,0618,","","","","","","","","","","","","","","","","","","","","","","","1081.3",",0","513",",0","","","","","",""
"USC00124642","1993","39.8075","-85.4877","303.9","KNIGHTSTOWN 2 ENE, IN US","107","0","99","0","27","","12","0","","","","","","","","","","","","","254",",0,0226,","216",",0,0226,","69.6",",0,0903,","","","","","","","","","","","","","","","","","","","","","","","1299.8",",0","987",",0","","","","","",""
"USC00124642","1994","39.8075","-85.4877","303.9","KNIGHTSTOWN 2 ENE, IN US","91","0","73","0","19","","9","0","","","","","","","","","","","","","229",",0,0120,","196",",0,0117,","46.0",",0,0410,","","","","","","","","","","","","","","","","","","","","","","","900.6",",0","596",",0","","","","","",""
"USC00124642","1995","39.8075","-85.4877","303.9","KNIGHTSTOWN 2 ENE, IN US","97","0","81","0","47","","10","0","","","","","","","","","","","","","203",",0,0123,","152",",0,1220,","54.4",",0,0421,","","","","","","","","","","","","","","","","","","","","","","","984.9",",0","726",",0","","","","","",""
"USC00124642","1996","39.8075","-85.4877","303.9","KNIGHTSTOWN 2 ENE, IN US","118","0","98","0","42","","14","0","","","","","","","","","","","","","381",",0,0105,","300",",0,0320,","72.1",",0,0429,","","","","","","","","","","","","","","","","","","","","","","","1412.8",",0","1359",",0","","","","","",""
"USC00124642","1997","39.8075","-85.4877","303.9","KNIGHTSTOWN 2 ENE, IN US","101","0","78","0","25","","9","0","","","","","","","","","","","","","152",",0,0118,+","89",",0,0109,","60.7",",0,0601,","","","","","","","","","","","","","","","","","","","","","","","1106.0",",0","520",",0","","","","","",""
"USC00124642","1998","39.8075","-85.4877","303.9","KNIGHTSTOWN 2 ENE, IN US","109","0","81","0","","","2","0","","","","","","","","","","","","","","","53",",0,0310,","65.8",",0,0612,","","","","","","","","","","","","","","","","","","","","","","","1027.9",",0","153",",0","","","","","",""
"USC00124642","1999","39.8075","-85.4877","303.9","KNIGHTSTOWN 2 ENE, IN US","99","0","71","0","","","9","0","","","","","","","","","","","","","","","203",",0,0102,","39.9",",0,0122,","","","","","","","","","","","","","","","","","","","","","","","827.3",",0","743",",0","","","","","",""
"USC00124642","2000","39.8075","-85.4877","303.9","KNIGHTSTOWN 2 ENE, IN US","107","0","73","0","","","10","0","","","","","","","","","","","","","","","152",",0,1214,","80.3",",0,0408,","","","","","","","","","","","","","","","","","","","","","","","1056.8",",0","821",",0","","","","","",""
"USC00124642","2001","39.8075","-85.4877","303.9","KNIGHTSTOWN 2 ENE, IN US","102","0","88","0","21","","1","0","","","","","","","","","","","","","127",",0,0106,+","41",",0,0127,","68.8",",0,0718,","","","","","","","","","","","","","","","","","","","","","","","1189.7",",0","59",",0","","","","","",""
"USC00124642","2002","39.8075","-85.4877","303.9","KNIGHTSTOWN 2 ENE, IN US","105","0","75","0","","","6","0","","","","","","","","","","","","","","","178",",0,1225,","55.4",",0,0513,","","","","","","","","","","","","","","","","","","","","","","","1108.9",",0","498",",0","","","","","",""
"USC00124642","2003","39.8075","-85.4877","303.9","KNIGHTSTOWN 2 ENE, IN US","132","0","100","0","54","","13","0","","","","","","","","","","","","","279",",0,0224,+","130",",0,0217,","99.6",",0,0705,","","","","","","","","","","","","","","","","","","","","","","","1372.5",",0","1003",",0","","","","","",""
"USC00124642","2004","39.8075","-85.4877","303.9","KNIGHTSTOWN 2 ENE, IN US","128","0","78","0","34","","7","0","","","","","","","","","","","","","356",",0,1223,","381",",0,1223,","64.5",",0,0612,","","","","","","","","","","","","","","","","","","","","","","","1142.7",",0","758",",0","","","","","",""
"USC00124642","2005","39.8075","-85.4877","303.9","KNIGHTSTOWN 2 ENE, IN US","129","0","88","0","48","","13","0","","","","","","","","","","","","","178",",0,1209,","165",",0,1209,","93.2",",0,0831,","","","","","","","","","","","","","","","","","","","","","","","1356.4",",0","954",",0","","","","","",""
"USC00124642","2006","39.8075","-85.4877","303.9","KNIGHTSTOWN 2 ENE, IN US","140","0","96","0","11","","6","0","","","","","","","","","","","","","76",",0,0322,+","76",",0,0118,","65.5",",0,1201,+","","","","","","","","","","","","","","","","","","","","","","","1496.0",",0","431",",0","","","","","",""
"USC00124642","2007","39.8075","-85.4877","303.9","KNIGHTSTOWN 2 ENE, IN US","125","0","83","0","48","","13","0","","","","","","","","","","","","","305",",0,0218,","208",",0,0214,","68.6",",0,0821,","","","","","","","","","","","","","","","","","","","","","","","1216.5",",0","1018",",0","","","","","",""
"USC00124642","2008","39.8075","-85.4877","303.9","KNIGHTSTOWN 2 ENE, IN US","140","0","100","0","27","","10","0","","","","","","","","","","","","","152",",0,0309,","107",",0,0308,","95.8",",0,0604,","","","","","","","","","","","","","","","","","","","","","","","1518.0",",0","530",",0","","","","","",""
"USC00124642","2009","39.8075","-85.4877","303.9","KNIGHTSTOWN 2 ENE, IN US","139","0","96","0","34","","9","0","","","","","","","","","","","","","330",",0,0204,","226",",0,0128,","74.4",",0,0805,","","","","","","","","","","","","","","","","","","","","","","","1209.1",",0","829",",0","","","","","",""
"USC00124642","2010","39.8075","-85.4877","303.9","KNIGHTSTOWN 2 ENE, IN US","131","0","77","0","65","","16","0","","","","","","","","","","","","","279",",0,0216,","178",",0,0216,","53.1",",0,0721,","","","","","","","","","","","","","","","","","","","","","","","1149.4",",0","1197",",0","","","","","",""
"USC00124642","2011","39.8075","-85.4877","303.9","KNIGHTSTOWN 2 ENE, IN US","160","7","104","7","","","","","","","","","","","","","","","","","","","","","76.7",",7,0420,","","","","","","","","","","","","","","","","","","","","","","","1544.3",",7","","","","","","","",""
