"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00094830","1965","41.5871","-83.8055","205.4","TOLEDO EXPRESS AIRPORT, OH US","","","302.8","","302.8","0","140","0","82","0","33","","9","0","6","0","144","0","42","0","136","0","9","0","-22.8","0,0117,","178",",0,0226,","119",",0,0225,","51.6",",0,0801,","34.4","0,0724,","-1.7","0,1004","-3.3","0,1005","-6.1","0,1028","-8.9","0,1029","-8.9","0,1029","0.0","0,0429","-2.2","0,0419","-7.8","0,0403","-7.8","0,0403","-14.4","0,0327","3758.3","","3758.3","0","1038.7",",0","53.2","X","872",",0","9.03","0","14.52","0","3.54","0","146964",",X","","","","","","","270","X","","","","","","","21.0","X"
"USW00094830","1966","41.5871","-83.8055","205.4","TOLEDO EXPRESS AIRPORT, OH US","","","389.6","","389.6","0","129","0","66","0","54","","12","0","6","0","144","0","60","0","133","0","18","0","-21.1","0,0128,","203",",0,1104,+","180",",0,1102,","49.0",",0,0821,","35.6","0,0703,+","-0.6","0,1002","-2.8","0,1027","-5.0","0,1030","-6.7","0,1104","-12.2","0,1201","-2.8","0,0510","-2.8","0,0510","-5.0","0,0408","-7.8","0,0329","-15.0","0,0308","3725.4","","3725.4","0","815.6",",0","53.6","X","1283",",0","9.01","0","14.58","0","3.44","0","148302",",X","","","","","","","315","X","","","","","","","15.6","X"
"USW00094830","1967","41.5871","-83.8055","205.4","TOLEDO EXPRESS AIRPORT, OH US","","","258.0","","258.0","0","144","0","69","0","44","","12","0","5","0","151","0","47","0","131","0","6","0","-25.6","0,0208,","178",",0,0207,+","180",",0,0205,","89.7",",0,1221,","35.0","0,0615,","-1.1","0,0923","-4.4","0,1022","-4.4","0,1022","-6.7","0,1106","-12.2","0,1115","-1.1","0,0523","-2.8","0,0428","-4.4","0,0425","-6.7","0,0404","-11.1","0,0319","3693.3","","3693.3","0","807.0",",0","51.1","X","922",",0","8.60","0","14.20","0","3.00","0","141654",",X","","","","","","","225","X","","","","","","","25.0","X"
"USW00094830","1968","41.5871","-83.8055","205.4","TOLEDO EXPRESS AIRPORT, OH US","","","443.5","","443.5","0","140","0","76","0","40","","12","0","8","0","146","0","49","0","144","0","21","0","-25.6","0,0108,","178",",0,0324,+","107",",0,0323,","39.4",",0,0526,","35.6","0,0824,+","-1.7","0,1005","-6.1","0,1030","-6.1","0,1030","-9.4","0,1206","-9.4","0,1206","0.0","0,0507","-3.3","0,0506","-5.0","0,0406","-12.2","0,0314","-12.2","0,0314","3774.2","","3774.2","0","840.9",",0","55.3","X","955",",0","9.55","0","15.32","0","3.78","0","151236",",X","","","","","","","225","X","","","","","","","17.9","X"
"USW00094830","1969","41.5871","-83.8055","205.4","TOLEDO EXPRESS AIRPORT, OH US","","","350.3","","350.3","0","135","0","69","0","42","","12","0","6","0","155","0","46","0","133","0","8","0","-22.8","0,0105,","178",",0,1231,+","203",",0,1223,","110.2",",0,0704,","33.3","0,0716,+","0.0","0,1009","-2.8","0,1015","-6.1","0,1023","-7.8","0,1024","-8.9","0,1121","-1.1","0,0501","-5.0","0,0420","-5.0","0,0420","-10.0","0,0331","-10.0","0,0331","3708.3","","3708.3","0","910.2",",0","53.6","X","1093",",0","8.79","0","14.45","0","3.14","0","147006",",X","","","","","","","315","X","","","","","","","23.7","X"
"USW00094830","1970","41.5871","-83.8055","205.4","TOLEDO EXPRESS AIRPORT, OH US","","","380.6","","380.6","0","145","0","82","0","60","","18","0","16","0","143","0","56","0","144","0","4","0","-26.1","0,0124,","203",",0,0104,+","140",",0,0117,","39.4",",0,0918,","34.4","0,0630,","-0.6","0,0929","-3.3","0,1017","-6.7","0,1115","-6.7","0,1115","-10.6","0,1123","-1.7","0,0507","-2.2","0,0503","-5.0","0,0411","-6.7","0,0331","-8.9","0,0330","3931.2","","3931.2","0","962.3",",0","48.3","X","1184",",0","8.94","0","14.42","0","3.46","0","134814",",X","","","","","","","315","X","","","","","","","24.1","X"
"USW00094830","1971","41.5871","-83.8055","205.4","TOLEDO EXPRESS AIRPORT, OH US","","","363.4","","363.4","0","127","0","62","0","27","","9","0","8","0","141","0","44","0","155","0","15","0","-22.8","0,0202,","76",",0,0215,+","94",",0,0212,","25.4",",0,0711,","37.2","0,0628,","0.0","0,1012","-3.3","0,1106","-7.2","0,1107","-7.2","0,1107","-8.9","0,1108","-0.6","0,0504","-2.8","0,0427","-4.4","0,0408","-7.8","0,0407","-10.0","0,0404","3708.5","","3708.5","0","589.4",",0","53.7","X","735",",0","9.51","0","15.56","0","3.45","0","151122",",X","","","","","","","270","X","","","","","","","21.0","X"
"USW00094830","1972","41.5871","-83.8055","205.4","TOLEDO EXPRESS AIRPORT, OH US","","","283.2","","283.2","0","159","0","88","0","41","","15","0","11","0","157","0","44","0","131","0","6","0","-27.2","0,0116,","76",",0,1217,+","71",",0,0113,","84.6",",0,0917,","34.4","0,0721,","-0.6","0,1009","-2.2","0,1010","-6.1","0,1019","-7.8","0,1020","-11.1","0,1206","0.0","0,0611","-3.9","0,0426","-9.4","0,0409","-9.4","0,0409","-9.4","0,0409","3540.4","","3540.4","0","975.9",",0","43.9","X","909",",0","8.57","0","13.89","0","3.26","0","123432",",X","","","","","","","270","X","","","","","","","21.0","X"
"USW00094830","1973","41.5871","-83.8055","205.4","TOLEDO EXPRESS AIRPORT, OH US","","","396.1","","396.1","0","134","0","78","0","29","","11","0","3","0","122","0","41","0","149","0","16","0","-24.4","0,0217,","178",",0,1222,+","155",",0,1219,","35.1",",0,1128,","35.6","0,0828,+","-1.1","0,1018","-2.8","0,1019","-6.7","0,1106","-6.7","0,1106","-9.4","0,1209","-1.1","0,0518","-3.3","0,0429","-6.7","0,0414","-6.7","0,0414","-12.2","0,0228","3535.9","","3535.9","0","830.6",",0","45.2","X","828",",0","10.20","0","15.67","0","4.72","0","123396",",X","","","","","","","225","X","","","","","","","19.2","X"
"USW00094830","1974","41.5871","-83.8055","205.4","TOLEDO EXPRESS AIRPORT, OH US","","","323.1","","323.1","0","152","0","79","0","63","","16","0","10","0","146","0","39","0","139","0","17","0","-21.1","0,0108,","305",",0,1202,","353",",0,1201,","35.1",",0,1201,","37.2","0,0714,","-1.7","0,0922","-3.3","0,0923","-5.0","0,1003","-7.2","0,1020","-8.9","0,1021","-3.9","0,0507","-3.9","0,0507","-6.1","0,0425","-20.0","0,0325","-20.0","0,0325","3574.3","","3574.3","0","728.0",",0","47.1","X","1267",",0","8.97","0","14.87","0","3.08","0","130026",",X","","","","","","","225","X","","","","","","","17.9","X"
"USW00094830","1975","41.5871","-83.8055","205.4","TOLEDO EXPRESS AIRPORT, OH US","","","370.2","","370.2","0","149","0","86","0","34","","14","0","3","0","149","0","41","0","141","0","5","0","-24.4","0,0210,","152",",0,1229,+","132",",0,1226,","55.6",",0,0703,","33.9","0,0801,","-0.6","0,0914","-2.2","0,1003","-8.3","0,1123","-8.3","0,1123","-10.0","0,1217","-2.2","0,0426","-2.2","0,0426","-5.0","0,0414","-7.2","0,0411","-13.3","0,0315","3627.9","","3627.9","0","980.8",",0","45.9","X","920",",0","9.60","0","14.95","0","4.24","0","126630",",X","","","","","315","X","315","X","","","","","29.3","X","22.4","X"
"USW00094830","1976","41.5871","-83.8055","205.4","TOLEDO EXPRESS AIRPORT, OH US","","","321.0","","321.0","0","136","0","70","0","55","","15","0","13","0","158","0","55","0","144","0","13","0","-25.6","0,0203,","178",",0,0208,+","117",",0,0205,","38.4",",0,0216,","36.7","0,0714,","-1.1","0,0924","-5.0","0,1017","-5.0","0,1017","-8.3","0,1018","-9.4","0,1028","-2.2","0,0508","-2.2","0,0508","-7.2","0,0413","-7.2","0,0413","-11.7","0,0322","3466.2","","3466.2","0","731.6",",0","54.6","X","1037",",0","8.49","0","14.86","0","2.11","0","151542",",X","","","","","180","X","225","X","","","","","26.2","X","18.3","X"
"USW00094830","1977","41.5871","-83.8055","205.4","TOLEDO EXPRESS AIRPORT, OH US","","","423.1","","423.1","0","144","0","79","0","76","","19","0","23","0","128","0","68","0","151","0","19","0","-26.1","0,0117,+","406",",0,1209,","229",",0,1205,","73.4",",0,0422,","38.3","0,0715,","0.0","0,1012","-3.3","0,1013","-6.1","0,1017","-6.7","0,1113","-10.6","0,1126","-0.6","0,0510","-3.3","0,0429","-8.3","0,0409","-8.3","0,0409","-10.0","0,0319","4108.1","","4108.1","0","985.3",",0","49.7","X","1842",",0","9.12","0","14.84","0","3.40","0","","","","","","","270","X","270","X","","","","","24.2","X","18.8","X"
"USW00094830","1978","41.5871","-83.8055","205.4","TOLEDO EXPRESS AIRPORT, OH US","","","399.5","","399.5","0","135","0","71","0","73","","11","0","22","0","155","0","67","0","137","0","14","0","-23.3","0,0210,","483",",0,0206,","259",",0,0126,","73.7",",0,0626,","36.7","0,0908,","-0.6","0,1008","-2.8","0,1023","-5.0","0,1024","-6.7","0,1108","-10.0","0,1128","-1.1","0,0503","-2.2","0,0501","-7.2","0,0330","-7.2","0,0330","-12.8","0,0310","4197.0","","4197.0","0","807.9",",0","50.8","X","1210",",0","8.09","0","13.78","0","2.39","0","140262",",X","","","","","225","X","270","X","","","","","23.6","X","17.0","X"
"USW00094830","1979","41.5871","-83.8055","205.4","TOLEDO EXPRESS AIRPORT, OH US","","","322.0","","322.0","0","149","0","73","0","57","","6","0","20","0","138","0","61","0","133","0","2","0","-25.6","0,0111,","76",",0,0221,+","66",",0,0404,","54.1",",0,0629,","33.3","0,0807,","-1.1","0,1010","-3.3","0,1026","-4.4","0,1103","-7.8","0,1112","-10.0","0,1202","-0.6","0,0505","-2.2","0,0419","-6.1","0,0410","-8.9","0,0407","-8.9","0,0407","3875.6","","3875.6","0","920.2",",0","46.5","X","537",",0","8.53","0","13.79","0","3.27","0","128334",",X","","","","","270","X","315","X","","","","","28.3","X","20.1","X"
"USW00094830","1980","41.5871","-83.8055","205.4","TOLEDO EXPRESS AIRPORT, OH US","","","415.8","","415.8","0","140","0","77","0","47","","8","0","5","0","144","0","65","0","136","0","12","0","-24.4","0,1225,","102",",0,1231,+","109",",0,1231,","34.5",",0,0517,","36.1","0,0720,+","0.0","0,1004","-2.2","0,1013","-6.1","0,1029","-7.2","0,1030","-8.9","0,1112","-0.6","0,0509","-2.8","0,0417","-5.6","0,0327","-12.2","0,0312","-12.2","0,0312","3750.7","","3750.7","0","811.3",",0","54.9","X","778",",0","8.63","0","13.93","0","3.33","0","150384",",X","","","","","225","X","225","X","","","","","27.2","X","20.6","X"
"USW00094830","1981","41.5871","-83.8055","205.4","TOLEDO EXPRESS AIRPORT, OH US","","","324.1","","324.1","0","137","0","70","0","62","","11","0","12","0","141","0","51","0","127","0","5","0","-25.0","0,0108,+","254",",0,0118,+","196",",0,0210,","68.6",",0,0903,","33.9","0,0709,+","-1.7","0,1003","-3.9","0,1023","-6.7","0,1024","-6.7","0,1024","-8.9","0,1123","-0.6","0,0508","-2.2","0,0426","-5.6","0,0325","-6.7","0,0322","-12.2","0,0318","3838.1","","3838.1","0","975.9",",0","53.9","X","954",",0","8.77","0","14.03","0","3.50","0","147474",",X","","","","","270","X","270","X","","","","","25.7","X","21.5","X"
"USW00094830","1982","41.5871","-83.8055","205.4","TOLEDO EXPRESS AIRPORT, OH US","","","308.7","","308.7","0","139","0","73","0","73","","14","0","16","0","134","0","62","0","146","0","6","0","-27.2","0,0117,","406",",0,0213,+","218",",0,0131,","68.8",",0,1101,","33.3","0,0726,+","0.0","0,1016","-3.9","0,1017","-5.0","0,1024","-6.7","0,1117","-11.1","0,1209","0.0","0,0429","-3.9","0,0414","-12.2","0,0408","-12.2","0,0408","-12.2","0,0408","4033.4","","4033.4","0","801.7",",0","50.7","X","1422",",0","8.77","0","14.38","0","3.17","0","141420",",X","","","","","","","225","X","","","","","","","19.2","X"
"USW00094830","1983","41.5871","-83.8055","205.4","TOLEDO EXPRESS AIRPORT, OH US","","","469.9","","469.9","0","128","0","73","0","34","","9","0","7","0","139","0","50","0","135","0","24","0","-26.1","0,1224,","102",",0,1231,+","94",",0,1228,","45.7",",0,0627,","35.6","0,0721,","-0.6","0,0924","-3.3","0,1027","-4.4","0,1030","-7.8","0,1112","-8.9","0,1207","-1.1","0,0510","-2.8","0,0509","-5.6","0,0419","-6.7","0,0330","-10.6","0,0325","3415.1","","3415.1","0","906.4",",0","55.6","X","666",",0","9.47","0","14.82","0","4.11","0","154524",",X","","","","","225","X","270","X","","","","","22.1","X","18.3","X"
"USW00094830","1984","41.5871","-83.8055","205.4","TOLEDO EXPRESS AIRPORT, OH US","4.2","X","351.9","","351.9","0","148","0","81","0","70","","13","0","11","0","137","0","50","0","128","0","10","0","-28.9","0,0121,","229",",0,0202,+","145",",0,0130,","35.6",",0,0422,","34.4","0,0723,","-1.1","0,1002","-4.4","0,1102","-4.4","0,1102","-6.7","0,1119","-9.4","0,1121","0.0","0,0502","-2.8","0,0419","-5.6","0,0326","-7.2","0,0324","-15.0","0,0312","3977.1","","3977.1","0","792.1",",0","","","912",",0","9.03","0","14.29","0","3.78","0","141278",",X","","","","","270","X","270","X","","","","","25.7","X","22.8","X"
"USW00094830","1985","41.5871","-83.8055","205.4","TOLEDO EXPRESS AIRPORT, OH US","4.2","X","359.5","","359.5","0","142","0","78","0","68","","19","0","10","0","121","0","57","0","151","0","8","0","-27.2","0,0120,","305",",0,0211,","74",",0,0118,","66.0",",0,0328,","34.4","0,0708,","-0.6","0,1002","-3.3","0,1120","-9.4","0,1202","-9.4","0,1202","-9.4","0,1202","-3.9","0,0410","-3.9","0,0410","-7.2","0,0409","-7.2","0,0409","-9.4","0,0306","3475.6","","3475.6","0","975.0",",0","","","1074",",0","9.39","0","14.87","0","3.91","0","142932",",X","","","","","","","225","X","","","","","","","18.8","X"
"USW00094830","1986","41.5871","-83.8055","205.4","TOLEDO EXPRESS AIRPORT, OH US","4.0","X","362.8","","362.8","0","139","0","81","0","44","","7","0","6","0","133","0","41","0","148","0","8","0","-19.4","0,0108,","152",",0,0217,+","107",",0,0207,","64.3",",0,1003,","33.3","0,0719,+","0.0","0,1007","-2.2","0,1102","-5.0","0,1103","-6.7","0,1110","-10.0","0,1113","-1.1","0,0504","-6.1","0,0423","-6.1","0,0423","-12.8","0,0321","-12.8","0,0321","3513.9","","3513.9","0","987.2",",0","","","639",",0","9.76","0","14.97","0","4.54","0","132993",",X","","","","","315","X","","","","","","","24.2","X","",""
"USW00094830","1987","41.5871","-83.8055","205.4","TOLEDO EXPRESS AIRPORT, OH US","4.2","X","495.3","","495.3","0","133","0","70","0","41","","13","0","5","0","135","0","24","0","151","0","25","0","-21.7","0,0125,+","203",",0,0123,","175",",0,0119,","51.3",",0,0620,","36.7","0,0802,","-2.2","0,1003","-2.2","0,1003","-5.6","0,1026","-9.4","0,1121","-9.4","0,1121","0.0","0,0410","-2.8","0,0409","-7.2","0,0403","-7.2","0,0403","-8.9","0,0312","3340.0","","3340.0","0","781.2",",0","","","1135",",0","10.53","0","16.21","0","4.85","0","144193",",X","","","","","225","X","270","X","","","","","25.2","X","16.5","X"
"USW00094830","1988","41.5871","-83.8055","205.4","TOLEDO EXPRESS AIRPORT, OH US","4.5","X","494.8","","494.8","0","122","0","64","0","32","","12","0","12","0","144","0","46","0","144","0","44","0","-21.1","0,1212,","254",",0,0214,+","142",",0,0211,","73.2",",0,1017,","40.0","0,0625,","-0.6","0,1005","-2.8","0,1006","-5.0","0,1013","-7.8","0,1030","-8.9","0,1031","-1.7","0,0425","-4.4","0,0419","-4.4","0,0419","-6.7","0,0322","-8.9","0,0320","3570.2","","3570.2","0","726.2",",0","","","909",",0","9.54","0","15.78","0","3.30","0","146747",",X","","","","","135","X","135","X","","","","","33.4","X","20.6","X"
"USW00094830","1989","41.5871","-83.8055","205.4","TOLEDO EXPRESS AIRPORT, OH US","4.4","X","360.6","","360.6","0","136","0","76","0","41","","9","0","9","0","150","0","52","0","142","0","9","0","-28.3","0,1222,","102",",0,1230,+","56",",0,0320,","79.2",",0,0619,","35.6","0,0710,","-0.6","0,0924","-2.8","0,1004","-7.2","0,1117","-7.2","0,1117","-9.4","0,1123","-0.6","0,0507","-2.2","0,0424","-5.6","0,0411","-7.8","0,0410","-8.9","0,0322","3600.2","","3600.2","0","951.2",",0","","","582",",0","8.94","0","14.52","0","3.36","0","134903",",X","","","","","","","270","X","","","","","","","16.5","X"
"USW00094830","1990","41.5871","-83.8055","205.4","TOLEDO EXPRESS AIRPORT, OH US","4.6","X","376.1","","376.1","0","132","0","77","0","22","","9","0","0","0","123","0","16","0","143","0","9","0","-17.2","0,1227,+","102",",0,1228,","112",",0,0224,","65.8",",0,0222,","37.2","0,0704,","0.0","0,1020","-2.2","0,1026","-4.4","0,1029","-8.9","0,1214","-8.9","0,1214","0.0","0,0502","-6.7","0,0418","-6.7","0,0418","-6.7","0,0418","-8.9","0,0304","3493.9","","3493.9","0","976.4",",0","","","636",",0","10.81","0","16.39","0","5.23","0","137995",",X","","","","","225","X","","","","","","","27.8","X","",""
"USW00094830","1991","41.5871","-83.8055","205.4","TOLEDO EXPRESS AIRPORT, OH US","4.3","X","607.5","","607.5","0","129","0","64","0","21","","7","0","1","0","127","0","35","0","155","0","35","0","-20.0","0,0122,","127",",0,0216,+","104",",0,0214,","45.5",",0,1025,","35.6","0,0802,+","-0.6","0,0921","-3.9","0,1016","-7.2","0,1103","-7.2","0,1103","-8.9","0,1105","-1.7","0,0411","-3.9","0,0403","-5.0","0,0402","-8.3","0,0312","-10.0","0,0308","3119.6","","3119.6","0","692.7",",0","","","491",",0","11.19","0","16.67","0","5.70","0","141598",",X","","","","","225","X","","","","","","","28.8","X","",""
