"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00041428","1973","38.2486","-120.8433","200.6","CAMP PARDEE, CA US","807.4","","807.4","0","79","0","60","0","0","","0","0","0","0","6","0","0","0","197","0","82","0","-1.7","0,0106,+","0",",0,1231,+","0",",0,1231,+","41.1",",0,1201,","42.8","0,0622,","1398.8","0","","","","","","","","","-1.1","0,0120","","","","","","","1741.5","","1741.5","0","881.5",",0","0",",0","16.16","0","22.86","0","9.45","0","9638","0"
"USC00041428","1974","38.2486","-120.8433","200.6","CAMP PARDEE, CA US","819.3","","819.3","0","62","0","46","0","0","","0","0","0","0","7","0","0","0","191","0","86","0","-1.7","0,0102,","0",",0,1231,+","0",",0,1231,+","27.9",",0,1028,+","40.6","0,0803,+","1419.5","0","-0.6","0,1222","","","","","","","-1.1","0,0103","","","","","","","1635.4","","1635.4","0","509.9",",0","0",",0","16.14","0","22.75","0","9.52","0","7525","0"
"USC00041428","1975","38.2486","-120.8433","200.6","CAMP PARDEE, CA US","699.9","","699.9","0","76","0","41","0","0","","0","0","0","0","22","0","0","0","175","0","70","0","-2.8","0,0128,+","0",",0,1231,+","0","T,0,0314,","26.7",",0,0213,","42.2","0,0727,+","1404.6","0","0.0","0,1118","","","","","","","0.0","0,0222","-2.8","0,0128","","","","","1787.0","","1787.0","0","501.1",",0","0","T,0","15.06","0","21.64","0","8.49","0","",""
"USC00041428","1976","38.2486","-120.8433","200.6","CAMP PARDEE, CA US","709.8","","709.8","0","37","0","18","0","0","","0","0","0","0","7","0","0","0","219","0","62","0","-1.1","0,0104,","0",",0,1231,+","0","T,0,0205,","19.3",",0,1114,","42.2","0,0629,","1542.9","0","0.0","0,1224","","","","","","","0.0","0,0111","","","","","","","1633.5","","1633.5","0","181.0",",0","0","T,0","16.48","0","23.35","0","9.61","0","8293","0"
"USC00041428","1977","38.2486","-120.8433","200.6","CAMP PARDEE, CA US","780.5","","780.5","0","43","0","29","0","0","","0","0","0","0","6","0","0","0","202","0","85","0","-3.9","0,1119,","0",",0,1231,+","0",",0,1231,+","32.0",",0,1215,","42.2","0,0731,","1574.6","0","-3.9","0,1119","-3.9","0,1119","","","","","0.0","0,0310","","","","","","","1349.3","","1349.3","0","321.4",",0","0",",0","16.81","0","23.49","0","10.11","0","8501","0"
"USC00041428","1978","38.2486","-120.8433","200.6","CAMP PARDEE, CA US","836.5","","836.5","0","67","0","50","0","0","","0","0","0","0","12","0","0","0","204","0","78","0","-5.0","0,1226,","0",",0,1231,+","0",",0,1231,+","35.1",",0,1121,","43.9","0,0809,","","","-2.8","0,1205","-2.8","0,1205","-5.0","0,1226","","","0.0","0,0217","","","","","","","1123.5","","1123.5","0","687.5",",0","0",",0","17.00","0","23.37","0","10.64","0","",""
"USC00041428","1979","38.2486","-120.8433","200.6","CAMP PARDEE, CA US","968.2","","968.2","0","65","0","44","0","0","","0","0","0","0","12","0","0","0","216","0","103","0","-3.9","0,0204,","0",",0,1231,+","0",",0,1231,+","53.6",",0,1117,","41.7","0,0912,","","","-0.6","0,1225","","","","","","","-3.9","0,0204","-3.9","0,0204","","","","","1496.9","","1496.9","0","618.9",",0","0",",0","17.26","0","24.54","0","9.98","0","",""
"USC00041428","1980","38.2486","-120.8433","200.6","CAMP PARDEE, CA US","786.7","","786.7","0","58","0","37","0","0","","0","0","0","0","7","0","0","0","214","0","79","0","-3.9","0,0122,","0",",0,1231,+","0",",0,1231,+","46.0",",0,0113,","44.4","0,0725,","","","-0.6","0,1206","","","","","","","-3.9","0,0122","-3.9","0,0122","","","","","1290.3","","1290.3","0","489.6",",0","0",",0","17.05","0","24.41","0","9.68","0","",""
"USC00041428","1981","38.2486","-120.8433","200.6","CAMP PARDEE, CA US","946.6","","946.6","0","69","0","45","0","0","","0","0","0","0","4","0","0","0","204","0","101","0","0.0","0,0130,+","0",",0,1231,+","0",",0,1231,+","40.6",",0,1113,","42.2","0,0622,","","","","","","","","","","","0.0","0,0130","","","","","","","1247.3","","1247.3","0","688.8",",0","0",",0","17.35","0","24.20","0","10.49","0","",""
"USC00041428","1982","38.2486","-120.8433","200.6","CAMP PARDEE, CA US","653.2","","653.2","0","90","0","65","0","0","","0","0","0","0","12","0","0","0","187","0","63","0","-2.8","0,0107,","0",",0,1231,+","0",",0,1231,+","54.4",",0,0216,","40.0","0,0617,","","","0.0","0,1225","","","","","","","0.0","0,0223","-2.8","0,0107","","","","","1534.2","","1534.2","0","1022.3",",0","0",",0","15.47","0","21.90","0","9.04","0","",""
"USC00041428","1983","38.2486","-120.8433","200.6","CAMP PARDEE, CA US","856.2","","856.2","0","109","0","79","0","0","","0","0","0","0","11","0","0","0","200","0","84","0","-3.3","0,0101,","0",",0,1231,+","0",",0,1231,+","49.5",",0,1111,","42.8","0,0808,+","","","","","","","","","","","0.0","0,0120","-2.2","0,0102","","","","","1631.9","","1631.9","0","1142.3",",0","0",",0","16.69","0","23.08","0","10.30","0","",""
"USC00041428","1984","38.2486","-120.8433","200.6","CAMP PARDEE, CA US","1068.6","","1068.6","0","57","0","34","0","0","","0","0","0","0","5","0","0","0","196","0","107","0","0.0","0,1225,+","0",",0,1231,+","0",",0,1231,+","31.8",",0,0221,","44.4","0,0703,","","","0.0","0,1223","","","","","","","0.0","0,0222","","","","","","","1321.8","","1321.8","0","421.5",",0","0",",0","17.09","0","24.00","0","10.18","0","",""
"USC00041428","1985","38.2486","-120.8433","200.6","CAMP PARDEE, CA US","870.0","","870.0","0","52","0","34","0","0","","0","0","0","0","27","0","0","0","213","0","89","0","-3.3","0,1211,","0",",0,1231,+","0",",0,1231,+","31.5",",0,1230,","41.7","0,0725,+","","","-0.6","0,1209","-3.3","0,1211","","","","","0.0","0,0303","","","","","","","1617.2","","1617.2","0","427.1",",0","0",",0","16.20","0","22.99","0","9.41","0","",""
"USC00041428","1986","38.2486","-120.8433","200.6","CAMP PARDEE, CA US","804.3","","804.3","0","61","0","48","0","0","","0","0","0","0","0","0","0","0","227","0","89","0","1.1","0,1211,+","0",",0,1231,+","0",",0,1231,+","61.2",",0,0925,","41.7","0,0624,","","","","","","","","","","","","","","","","","","","1325.7","","1325.7","0","682.3",",0","0",",0","17.37","0","24.49","0","10.25","0","",""
"USC00041428","1987","38.2486","-120.8433","200.6","CAMP PARDEE, CA US","854.9","","854.9","0","59","0","40","0","0","","0","0","0","0","17","0","0","0","218","0","85","0","-2.2","0,1217,+","0",",0,1231,+","0",",0,1231,+","43.4",",0,0306,","41.1","0,0803,","","","0.0","0,1212","-2.2","0,1217","","","","","0.0","0,0226","-2.2","0,0116","","","","","1325.5","","1325.5","0","405.7",",0","0",",0","16.97","0","24.06","0","9.88","0","",""
"USC00041428","1988","38.2486","-120.8433","200.6","CAMP PARDEE, CA US","897.0","","897.0","0","50","0","38","0","0","","0","0","0","0","5","0","0","0","204","0","79","0","-1.7","0,1227,","0",",0,1231,+","0",",0,1231,+","31.0",",0,0420,","43.3","0,0719,","","","-1.7","0,1227","","","","","","","-0.6","0,0119","","","","","","","1290.3","","1290.3","0","368.2",",0","0",",0","17.21","0","23.78","0","10.63","0","",""
"USC00041428","1989","38.2486","-120.8433","200.6","CAMP PARDEE, CA US","754.6","","754.6","0","60","0","35","0","0","","0","0","0","0","14","0","0","0","200","0","65","0","-5.0","0,0206,","0",",0,1231,+","0",",0,1231,+","53.1",",0,1024,","41.1","0,0708,","","","0.0","0,1211","","","","","","","0.0","0,0209","-3.3","0,0207","-5.0","0,0206","","","1374.0","","1374.0","0","398.6",",0","0",",0","16.30","0","22.60","0","9.99","0","",""
"USC00041428","1990","38.2486","-120.8433","200.6","CAMP PARDEE, CA US","886.2","","886.2","0","50","0","35","0","0","","0","0","0","0","18","0","1","0","219","0","78","0","-7.8","0,1223,+","0",",0,1231,+","0",",0,1231,+","36.1",",0,0217,","42.2","0,0810,","","","-2.8","0,1220","-2.8","0,1220","-6.1","0,1221","-7.8","0,1222","0.0","0,0219","-2.2","0,0215","","","","","1414.8","","1414.8","0","408.8",",0","0",",0","16.80","0","23.54","0","10.06","0","",""
"USC00041428","1991","38.2486","-120.8433","200.6","CAMP PARDEE, CA US","867.8","","867.8","0","60","0","40","0","0","","0","0","0","0","9","0","0","0","199","0","93","0","-2.2","0,1216,","0",",0,1231,+","0",",0,1231,+","56.9",",0,1026,","42.8","0,0704,","","","0.0","0,1214","-2.2","0,1216","","","","","0.0","0,0327","","","","","","","1430.5","","1430.5","0","545.6",",0","0",",0","16.81","0","23.63","0","9.98","0","",""
"USC00041428","1992","38.2486","-120.8433","200.6","CAMP PARDEE, CA US","934.7","","934.7","0","62","0","40","0","0","","0","0","0","0","18","0","0","0","223","0","99","0","-2.2","0,1227,+","0",",0,1231,+","0",",0,1231,+","52.1",",0,1229,","41.1","0,0820,+","","","-1.7","0,1218","-2.2","0,1226","","","","","0.0","0,0204","","","","","","","1266.3","","1266.3","0","485.1",",0","0",",0","17.48","0","24.44","0","10.51","0","",""
"USC00041428","1993","38.2486","-120.8433","200.6","CAMP PARDEE, CA US","793.4","","793.4","0","70","0","53","0","0","","0","0","0","0","15","0","0","0","209","0","81","0","-2.2","0,1225,+","0",",0,1231,+","0",",0,1231,+","43.4",",0,0324,","41.1","0,0802,","","","-1.7","0,1124","-2.2","0,1224","","","","","-1.1","0,0113","-2.2","0,0105","","","","","1332.7","","1332.7","0","723.1",",0","0",",0","16.73","0","23.42","0","10.04","0","",""
"USC00041428","1994","38.2486","-120.8433","200.6","CAMP PARDEE, CA US","814.6","","814.6","0","55","0","40","0","0","","0","0","0","0","5","0","0","0","207","0","91","0","-1.1","0,1208,","0",",0,1231,+","0",",0,1231,+","29.7",",0,0124,","41.1","0,0807,","","","0.0","0,1118","","","","","","","0.0","0,0107","","","","","","","1339.5","","1339.5","0","457.7",",0","0",",0","16.45","0","23.32","0","9.57","0","",""
"USC00041428","1995","38.2486","-120.8433","200.6","CAMP PARDEE, CA US","731.5","","731.5","0","90","0","60","0","0","","0","0","0","0","0","0","0","0","208","0","67","0","0.6","0,0117,","0",",0,1231,+","0",",0,1231,+","48.0",",0,0115,","41.1","0,0802,","","","","","","","","","","","","","","","","","","","1546.3","","1546.3","0","846.9",",0","0",",0","16.96","0","23.37","0","10.55","0","",""
"USC00041428","1996","38.2486","-120.8433","200.6","CAMP PARDEE, CA US","923.5","","923.5","0","75","0","55","0","0","","0","0","0","0","2","0","0","0","206","0","87","0","-0.6","0,1220,","0",",0,1231,+","0",",0,1231,+","135.4",",0,0516,","43.3","0,0811,","","","-0.6","0,1220","","","","","","","0.0","0,0226","","","","","","","1094.5","","1094.5","0","888.1",",0","0",",0","17.41","0","23.90","0","10.91","0","",""
"USC00041428","1997","38.2486","-120.8433","200.6","CAMP PARDEE, CA US","913.9","","913.9","0","59","0","39","0","0","","0","0","0","0","5","0","0","0","229","0","87","0","-3.3","0,0114,+","0",",0,1231,+","0",",0,1231,+","64.0",",0,0102,","42.2","0,0808,","","","0.0","0,1221","","","","","","","0.0","0,0115","-3.3","0,0114","","","","","1200.5","","1200.5","0","464.5",",0","0",",0","17.50","0","24.25","0","10.74","0","",""
"USC00041428","1998","38.2486","-120.8433","200.6","CAMP PARDEE, CA US","739.0","","739.0","0","102","0","66","0","","","0","0","0","0","8","0","0","0","173","0","65","0","-6.1","0,1222,+","","","0",",0,1231,+","52.1",",0,0203,","43.3","0,0805,","","","-1.7","0,1205","-6.1","0,1221","-6.1","0,1221","","","","","","","","","","","1478.8","","1478.8","0","952.6",",0","0",",0","15.93","0","21.89","0","9.97","0","",""
"USC00041428","2000","38.2486","-120.8433","200.6","CAMP PARDEE, CA US","887.4","","887.4","0","64","0","49","0","0","","0","0","0","0","2","0","0","0","197","0","92","0","-1.7","0,0106,","0",",0,1231,+","0",",0,1231,+","48.0",",0,1029,","42.2","0,0802,+","","","","","","","","","","","-1.7","0,0106","","","","","","","1188.3","","1188.3","0","694.6",",0","0",",0","16.87","0","23.54","0","10.21","0","",""
"USC00041428","2001","38.2486","-120.8433","200.6","CAMP PARDEE, CA US","1087.1","","1087.1","0","63","0","42","0","0","","0","0","0","0","11","0","0","0","213","0","115","0","-1.7","0,0131,","0",",0,1231,+","0",",0,1231,+","33.0",",0,1113,","44.4","0,0704,","","","-1.1","0,1215","","","","","","","0.0","0,0213","","","","","","","1501.6","","1501.6","0","517.3",",0","0",",0","17.52","0","24.49","0","10.54","0","",""
"USC00041428","2002","38.2486","-120.8433","200.6","CAMP PARDEE, CA US","956.6","","956.6","0","50","0","29","0","0","","0","0","0","0","12","0","0","0","210","0","102","0","-2.2","0,0131,+","0",",0,1231,+","0",",0,1231,+","38.1",",0,0217,","45.0","0,0711,","","","0.0","0,1222","","","","","","","-1.1","0,0318","-2.2","0,0131","","","","","1355.6","","1355.6","0","435.5",",0","0",",0","17.11","0","24.05","0","10.17","0","",""
"USC00041428","2003","38.2486","-120.8433","200.6","CAMP PARDEE, CA US","1079.4","","1079.4","0","73","0","39","0","0","","0","0","0","0","2","0","0","0","186","0","105","0","0.0","0,1227,+","0",",0,1231,+","0",",0,1231,+","30.2",",0,1207,","43.3","0,0730,+","","","0.0","0,1123","","","","","","","","","","","","","","","1384.0","","1384.0","0","450.5",",0","0",",0","17.32","0","24.13","0","10.51","0","",""
"USC00041428","2004","38.2486","-120.8433","200.6","CAMP PARDEE, CA US","912.0","","912.0","0","48","0","33","0","0","","0","0","0","0","3","0","0","0","207","0","91","0","-0.6","0,1225,+","0",",0,1231,+","0",",0,1231,+","43.2",",0,0226,","41.7","0,0811,","","","-0.6","0,1225","","","","","","","0.0","0,0105","","","","","","","1225.0","","1225.0","0","499.7",",0","0",",0","17.06","0","23.60","0","10.52","0","",""
"USC00041428","2005","38.2486","-120.8433","200.6","CAMP PARDEE, CA US","826.4","","826.4","0","90","0","60","0","0","","0","0","0","0","0","0","0","0","208","0","71","0","0.6","0,1216,","0",",0,1231,+","0",",0,1231,+","41.1",",0,0322,","41.7","0,0716,","","","","","","","","","","","","","","","","","","","1492.1","","1492.1","0","746.5",",0","0",",0","17.04","0","23.16","0","10.91","0","",""
"USC00041428","2006","38.2486","-120.8433","200.6","CAMP PARDEE, CA US","954.3","","954.3","0","79","0","53","0","0","","0","0","0","0","2","0","0","0","192","0","84","0","-1.1","0,1129,","0",",0,1231,+","0",",0,1231,+","72.1",",0,0404,","44.4","0,0723,+","","","-1.1","0,1129","","","","","","","","","","","","","","","1309.7","","1309.7","0","727.2",",0","0",",0","17.03","0","23.28","0","10.79","0","",""
"USC00041428","2007","38.2486","-120.8433","200.6","CAMP PARDEE, CA US","814.4","","814.4","0","54","0","30","0","0","","0","0","0","0","10","0","0","0","213","0","75","0","-2.2","0,0113,","0",",0,1231,+","0",",0,1231,+","36.3",",0,0210,","42.2","0,0705,","","","-0.6","0,1221","","","","","","","-0.6","0,0117","-2.2","0,0113","","","","","1323.6","","1323.6","0","384.3",",0","0",",0","16.84","0","23.43","0","10.24","0","",""
"USC00041428","2008","38.2486","-120.8433","200.6","CAMP PARDEE, CA US","","","","","","","","","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0",",0","","","","","","","",""
"USC00041428","2009","38.2486","-120.8433","200.6","CAMP PARDEE, CA US","","","","","","","","","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0",",0","","","","","","","",""
"USC00041428","2010","38.2486","-120.8433","200.6","CAMP PARDEE, CA US","729.0","","729.0","0","90","0","56","0","0","","0","0","0","0","2","0","0","0","182","0","66","0","-1.1","0,1230,","0",",0,1231,+","0",",0,1231,+","40.4",",0,1024,","42.2","0,0825,","","","0.0","0,1124","","","","","","","","","","","","","","","1543.2","","1543.2","0","776.0",",0","0",",0","16.19","0","22.21","0","10.16","0","",""
"USC00041428","2011","38.2486","-120.8433","200.6","CAMP PARDEE, CA US","749.7","","749.7","K","79","K","42","K","","","","","0","K","6","K","0","K","178","K","77","K","-1.7","K,0110,","","","","","33.3",",K,0130,","39.4","K,0705,","","","","","","","","","","","-1.1","K,0227","","","","","","","1622.8","","1622.8","K","523.3",",K","","","15.84","K","22.02","K","9.67","K","",""
"USC00041428","2012","38.2486","-120.8433","200.6","CAMP PARDEE, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1436.4","","1436.4","K","","","","","","","","","","","",""
"USC00041428","2014","38.2486","-120.8433","200.6","CAMP PARDEE, CA US","","","","","67","7","41","7","","","","","","","","","","","","","","","","","","","","","85.6",",7,1211,","","","","","","","","","","","","","","","","","","","","","","","","","542.0",",7","","","","","","","","","",""
"USC00041428","2015","38.2486","-120.8433","200.6","CAMP PARDEE, CA US","","","","","44","7","26","7","0","","0","7","","","","","","","","","","","","","0",",7,1231,+","0",",7,1231,+","42.2",",7,0208,","","","","","","","","","","","","","","","","","","","","","","","","","391.1",",7","0",",7","","","","","","","",""
"USC00041428","2016","38.2486","-120.8433","200.6","CAMP PARDEE, CA US","","","","","81","7","54","7","0","","0","7","","","","","","","","","","","","","0",",7,1231,+","0",",7,1231,+","100.3",",7,1215,","","","","","","","","","","","","","","","","","","","","","","","","","853.1",",7","0",",7","","","","","","","",""
"USC00041428","2017","38.2486","-120.8433","200.6","CAMP PARDEE, CA US","","","","","76","7","53","7","0","","0","7","","","","","","","","","","","","","0",",7,1231,+","0",",7,1231,+","65.3",",7,0220,","","","","","","","","","","","","","","","","","","","","","","","","","812.9",",7","0",",7","","","","","","","",""
