"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00270610","2010","43.6055","-71.6561","170.7","NEW HAMPTON 2, NH US","140","0","81","0","73","","10","0","381",",0,0120,","249",",0,1227,","60.5",",0,1016,","","","","","1241.8",",0","1194",",0"
"USC00270610","2011","43.6055","-71.6561","170.7","NEW HAMPTON 2, NH US","184","7","107","7","","","","","","","","","79.0",",7,0829,","","","","","1586.9",",7","",""
"USC00270610","2012","43.6055","-71.6561","170.7","NEW HAMPTON 2, NH US","","","","","","","","","","","","","","","3596.7","","3596.7","7","","","",""
