"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES"
"USC00041161","1949","39.9","-121.2","1585.9","BUCKS LAKE, CA US","959.7",",0"
