"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00024033","1958","45.8069","-108.5422","1091.5","BILLINGS INTERNATIONAL AIRPORT, MT US","","","287.0","","287.0","0","107","0","49","0","52","","25","0","6","0","142","0","34","0","136","0","28","0","-22.8","0,1208,","305",",0,0215,","137",",0,0427,","47.2",",0,0702,","37.8","0,0808,","-1.7","0,0930","-3.9","0,1026","-4.4","0,1028","-9.4","0,1115","-9.4","0,1115","0.0","0,0429","-5.0","0,0428","-5.0","0,0428","-7.8","0,0317","-8.9","0,0316","3607.6","","3607.6","0","425.9",",0","","","1719",",0","9.19","0","15.45","0","2.93","0","","","","","","","","","","","","","","","","","",""
"USW00024033","1959","45.8069","-108.5422","1091.5","BILLINGS INTERNATIONAL AIRPORT, MT US","","","367.1","","367.1","0","92","0","33","0","62","","18","0","14","0","151","0","34","0","117","0","37","0","-30.0","0,1116,","406",",0,1113,","338",",0,1111,","27.9",",0,1111,","38.9","0,0724,","-1.7","0,0929","-2.2","0,1001","-5.6","0,1011","-15.6","0,1104","-15.6","0,1104","-4.4","0,0425","-4.4","0,0425","-4.4","0,0425","-8.3","0,0409","-10.0","0,0223","3901.0","","3901.0","0","295.8",",0","","","1658",",0","8.24","0","14.65","0","1.84","0","","","","","","","","","","","","","","","","","",""
"USW00024033","1960","45.8069","-108.5422","1091.5","BILLINGS INTERNATIONAL AIRPORT, MT US","","","431.8","","431.8","0","93","0","30","0","53","","16","0","14","0","147","0","47","0","136","0","41","0","-27.2","0,0302,","127",",0,1222,+","117",",0,0101,","19.6",",0,0816,+","40.6","0,0719,","-0.6","0,1015","-2.8","0,1019","-4.4","0,1030","-8.9","0,1108","-8.9","0,1108","0.0","0,0506","-3.9","0,0430","-5.0","0,0425","-11.1","0,0313","-11.1","0,0313","3977.3","","3977.3","0","239.2",",0","","","989",",0","9.03","0","15.61","0","2.45","0","","","","","","","","","","","","","","","","","",""
"USW00024033","1961","45.8069","-108.5422","1091.5","BILLINGS INTERNATIONAL AIRPORT, MT US","","","522.5","","522.5","0","84","0","39","0","47","","18","0","7","0","151","0","30","0","125","0","49","0","-27.2","0,1211,","178",",0,1115,","150",",0,1028,","30.7",",0,0423,","40.6","0,0805,","-1.1","0,0927","-2.8","0,1021","-6.7","0,1029","-6.7","0,1029","-13.3","0,1102","-1.7","0,0428","-3.3","0,0426","-4.4","0,0414","-10.0","0,0305","-10.0","0,0305","3335.3","","3335.3","0","343.7",",0","","","1316",",0","9.56","0","15.87","0","3.24","0","","","","","","","","","","","","","","","","","",""
"USW00024033","1962","45.8069","-108.5422","1091.5","BILLINGS INTERNATIONAL AIRPORT, MT US","","","245.4","","245.4","0","108","0","34","0","63","","18","0","27","0","122","0","47","0","135","0","17","0","-31.7","0,0121,","305",",0,0123,+","160",",0,1122,","26.2",",0,0604,","37.2","0,0626,","-0.6","0,0904","-2.8","0,1025","-6.1","0,1117","-8.3","0,1123","-11.7","0,1210","0.0","0,0429","-3.9","0,0412","-5.0","0,0330","-15.0","0,0313","-15.0","0,0313","4285.5","","4285.5","0","362.3",",0","","","1579",",0","8.58","0","14.82","0","2.33","0","","","","","","","","","","","","","","","","","",""
"USW00024033","1963","45.8069","-108.5422","1091.5","BILLINGS INTERNATIONAL AIRPORT, MT US","","","302.5","","302.5","0","101","0","40","0","54","","23","0","27","0","139","0","41","0","138","0","25","0","-32.2","0,0119,","432",",0,0131,+","170",",0,1216,","25.1",",0,0901,","36.7","0,0722,+","-1.1","0,1026","-5.6","0,1027","-5.6","0,1027","-15.0","0,1120","-15.0","0,1120","0.0","0,0522","-5.0","0,0422","-5.0","0,0422","-9.4","0,0317","-9.4","0,0317","3628.1","","3628.1","0","379.9",",0","","","1798",",0","8.82","0","15.22","0","2.41","0","","","","","","","","","","","","","","","","","",""
"USW00024033","1964","45.8069","-108.5422","1091.5","BILLINGS INTERNATIONAL AIRPORT, MT US","","","318.1","","318.1","0","89","0","40","0","61","","17","0","13","0","160","0","44","0","114","0","27","0","-32.2","0,1216,","254",",0,0324,+","267",",0,0322,","47.8",",0,0608,","39.4","0,0804,","-1.1","0,1004","-2.2","0,1108","-5.0","0,1109","-10.0","0,1114","-10.0","0,1114","-1.7","0,0419","-2.2","0,0418","-8.3","0,0417","-8.3","0,0417","-9.4","0,0327","3705.5","","3705.5","0","477.4",",0","","","1434",",0","8.02","0","14.36","0","1.68","0","","","","","","","","","","","","","","","","","",""
"USW00024033","1965","45.8069","-108.5422","1091.5","BILLINGS INTERNATIONAL AIRPORT, MT US","","","223.6","","223.6","0","104","0","45","0","63","","22","0","19","0","158","0","49","0","117","0","18","0","-28.9","0,0223,","254",",0,0328,","132",",0,0220,","48.3",",0,0820,","38.3","0,0812,","-0.6","0,0915","-3.3","0,0917","-7.2","0,1112","-7.2","0,1112","-8.9","0,1124","0.0","0,0506","-3.3","0,0418","-4.4","0,0405","-9.4","0,0330","-9.4","0,0330","4407.6","","4407.6","0","420.8",",0","59.4","X","1577",",0","7.36","0","13.65","0","1.08","0","163104",",X","","","","","","","315","X","","","","","","","24.1","X"
"USW00024033","1966","45.8069","-108.5422","1091.5","BILLINGS INTERNATIONAL AIRPORT, MT US","","","382.9","","382.9","0","80","0","32","0","77","","15","0","23","0","156","0","49","0","128","0","36","0","-28.3","0,0120,","356",",0,0304,","226",",0,0302,","55.6",",0,0913,","39.4","0,0716,","-1.1","0,1015","-3.9","0,1029","-9.4","0,1106","-9.4","0,1106","-9.4","0,1106","0.0","0,0519","-4.4","0,0512","-4.4","0,0512","-7.2","0,0429","-10.6","0,0419","4225.4","","4225.4","0","339.8",",0","67.8","X","1325",",0","8.09","0","14.62","0","1.56","0","186078",",X","","","","","","","315","X","","","","","","","21.5","X"
"USW00024033","1967","45.8069","-108.5422","1091.5","BILLINGS INTERNATIONAL AIRPORT, MT US","","","298.2","","298.2","0","103","0","44","0","51","","20","0","9","0","153","0","42","0","111","0","29","0","-24.4","0,1230,","203",",0,0501,","163",",0,0430,","30.7",",0,0613,","35.6","0,0823,","-2.2","0,1027","-2.2","0,1027","-8.3","0,1102","-8.3","0,1102","-10.6","0,1103","-0.6","0,0513","-2.8","0,0512","-6.1","0,0504","-6.7","0,0423","-9.4","0,0401","3886.7","","3886.7","0","377.6",",0","59.3","X","1507",",0","8.31","0","14.26","0","2.35","0","166650",",X","","","","","","","315","X","","","","","","","25.0","X"
"USW00024033","1968","45.8069","-108.5422","1091.5","BILLINGS INTERNATIONAL AIRPORT, MT US","","","264.3","","264.3","0","111","0","53","0","57","","18","0","17","0","124","0","40","0","114","0","18","0","-31.7","0,1229,","203",",0,0107,+","109",",0,0318,","36.8",",0,0609,","37.2","0,0729,","-0.6","0,1017","-2.2","0,1107","-4.4","0,1108","-8.9","0,1117","-8.9","0,1117","-1.1","0,0511","-3.9","0,0418","-6.1","0,0404","-6.7","0,0403","-13.3","0,0217","3687.5","","3687.5","0","423.1",",0","53.9","X","1199",",0","8.83","0","14.49","0","3.18","0","151146",",X","","","","","","","315","X","","","","","","","35.3","X"
"USW00024033","1969","45.8069","-108.5422","1091.5","BILLINGS INTERNATIONAL AIRPORT, MT US","","","288.1","","288.1","0","89","0","32","0","84","","11","0","21","0","160","0","68","0","132","0","27","0","-30.6","0,0124,+","229",",0,0114,+","117",",0,1116,","48.3",",0,0625,","37.8","0,0824,","-2.8","0,1010","-2.8","0,1010","-5.0","0,1011","-6.7","0,1013","-8.9","0,1113","0.0","0,0613","-2.2","0,0430","-5.6","0,0330","-7.8","0,0329","-8.9","0,0328","4320.8","","4320.8","0","374.9",",0","54.8","X","1024",",0","7.31","0","13.52","0","1.09","0","155490",",X","","","","","","","270","X","","","","","","","22.4","X"
"USW00024033","1970","45.8069","-108.5422","1091.5","BILLINGS INTERNATIONAL AIRPORT, MT US","","","389.6","","389.6","0","98","0","49","0","64","","21","0","18","0","175","0","46","0","120","0","36","0","-25.6","0,0117,","203",",0,0120,","211",",0,0428,","23.9",",0,0427,","37.8","0,0808,","0.0","0,0911","-2.2","0,1006","-5.6","0,1026","-8.3","0,1102","-9.4","0,1104","-1.7","0,0429","-3.9","0,0422","-4.4","0,0419","-6.7","0,0416","-9.4","0,0331","4087.6","","4087.6","0","409.5",",0","59.0","X","1752",",0","7.62","0","13.89","0","1.34","0","164046",",X","","","","","270","X","315","X","","","","","31.9","X","21.9","X"
"USW00024033","1971","45.8069","-108.5422","1091.5","BILLINGS INTERNATIONAL AIRPORT, MT US","","","346.4","","346.4","0","99","0","40","0","69","","19","0","20","0","160","0","56","0","123","0","37","0","-28.3","0,0114,","178",",0,1207,","163",",0,1015,","42.4",",0,1001,","38.9","0,0814,","-2.2","0,0918","-2.2","0,0918","-8.3","0,1027","-8.3","0,1027","-16.1","0,1028","-0.6","0,0427","-2.2","0,0413","-6.7","0,0401","-6.7","0,0401","-8.9","0,0324","4248.6","","4248.6","0","376.7",",0","57.1","X","1376",",0","7.33","0","13.64","0","1.02","0","160746",",X","","","","","315","X","","","","","","","27.2","X","",""
"USW00024033","1972","45.8069","-108.5422","1091.5","BILLINGS INTERNATIONAL AIRPORT, MT US","","","241.0","","241.0","0","113","0","49","0","81","","17","0","27","0","166","0","61","0","117","0","17","0","-32.8","0,0127,+","457",",0,0103,","356",",0,0102,","31.0",",0,0102,","35.6","0,0709,","0.0","0,0921","-2.2","0,0924","-8.9","0,1029","-8.9","0,1029","-8.9","0,1029","-1.1","0,0502","-5.0","0,0419","-5.0","0,0419","-8.9","0,0404","-8.9","0,0404","4349.7","","4349.7","0","462.3",",0","52.0","X","1819",",0","6.81","0","12.93","0","0.69","0","146064",",X","","","","","270","X","270","X","","","","","32.9","X","22.4","X"
"USW00024033","1973","45.8069","-108.5422","1091.5","BILLINGS INTERNATIONAL AIRPORT, MT US","","","315.9","","315.9","0","96","0","42","0","66","","22","0","10","0","150","0","38","0","118","0","28","0","-28.3","0,0104,","229",",0,1231,+","142",",0,0126,","29.2",",0,0901,","38.3","0,0710,","0.0","0,0914","-2.2","0,1011","-6.7","0,1101","-6.7","0,1101","-8.9","0,1102","-0.6","0,0502","-6.1","0,0415","-6.1","0,0415","-8.9","0,0409","-8.9","0,0409","4302.9","","4302.9","0","411.1",",0","57.8","X","1969",",0","8.35","0","14.22","0","2.48","0","161076",",X","","","","","315","X","315","X","","","","","26.7","X","19.2","X"
"USW00024033","1974","45.8069","-108.5422","1091.5","BILLINGS INTERNATIONAL AIRPORT, MT US","","","307.3","","307.3","0","94","0","39","0","34","","9","0","11","0","140","0","26","0","117","0","31","0","-27.2","0,0111,","229",",0,0112,+","124",",0,0302,","31.0",",0,1030,","37.8","0,0715,","0.0","0,0927","-2.8","0,1005","-5.0","0,1006","-9.4","0,1128","-9.4","0,1128","-1.1","0,0516","-2.8","0,0403","-6.1","0,0324","-12.8","0,0323","-12.8","0,0323","3839.9","","3839.9","0","414.0",",0","60.7","X","762",",0","8.73","0","14.97","0","2.50","0","168138",",X","","","","","","","270","X","","","","","","","24.1","X"
"USW00024033","1975","45.8069","-108.5422","1091.5","BILLINGS INTERNATIONAL AIRPORT, MT US","","","257.5","","257.5","0","121","0","52","0","105","","30","0","22","0","162","0","68","0","124","0","20","0","-24.4","0,0205,+","381",",0,0127,","297",",0,0126,","40.9",",0,0704,","38.3","0,0728,","0.0","0,1013","-3.3","0,1022","-6.1","0,1024","-7.2","0,1109","-11.7","0,1119","-1.1","0,0501","-2.2","0,0418","-5.0","0,0411","-6.7","0,0410","-8.9","0,0406","4353.9","","4353.9","0","521.8",",0","60.5","X","2360",",0","6.86","0","12.82","0","0.90","0","167310",",X","","","","","315","X","270","X","","","","","27.8","X","21.9","X"
"USW00024033","1976","45.8069","-108.5422","1091.5","BILLINGS INTERNATIONAL AIRPORT, MT US","","","295.7","","295.7","0","88","0","41","0","48","","14","0","16","0","156","0","34","0","131","0","27","0","-26.1","0,0107,","178",",0,0111,+","132",",0,0311,","31.2",",0,0514,","40.0","0,0724,","-1.7","0,1005","-3.3","0,1015","-7.2","0,1016","-7.2","0,1016","-12.2","0,1111","0.0","0,0503","-5.0","0,0403","-5.0","0,0403","-7.8","0,0315","-17.8","0,0312","3871.8","","3871.8","0","369.3",",0","62.5","X","1223",",0","8.79","0","15.54","0","2.04","0","173778",",X","","","","","270","X","315","X","","","","","28.3","X","21.9","X"
"USW00024033","1977","45.8069","-108.5422","1091.5","BILLINGS INTERNATIONAL AIRPORT, MT US","","","291.5","","291.5","0","113","0","43","0","75","","24","0","23","0","147","0","42","0","138","0","26","0","-29.4","0,1209,","330",",0,0118,+","142",",0,1119,","14.2",",0,1119,","38.3","0,0717,","0.0","0,1005","-2.2","0,1010","-5.6","0,1108","-8.9","0,1109","-8.9","0,1109","-2.8","0,0421","-2.8","0,0421","-6.7","0,0403","-6.7","0,0403","-12.2","0,0320","3629.3","","3629.3","0","311.8",",0","60.9","X","1816",",0","8.47","0","14.97","0","1.97","0","169794",",X","","","","","270","X","315","X","","","","","27.2","X","20.1","X"
"USW00024033","1978","45.8069","-108.5422","1091.5","BILLINGS INTERNATIONAL AIRPORT, MT US","","","230.1","","230.1","0","120","0","55","0","130","","23","0","37","0","152","0","93","0","121","0","25","0","-30.6","0,1231,","610",",0,1208,+","348",",0,1204,","64.3",",0,0428,","37.2","0,0904,","-0.6","0,1006","-2.8","0,1013","-11.1","0,1109","-11.1","0,1109","-11.1","0,1109","-2.2","0,0424","-2.2","0,0424","-5.0","0,0316","-6.7","0,0315","-8.9","0,0305","4518.7","","4518.7","0","681.9",",0","56.3","X","2466",",0","5.90","0","11.73","0","0.07","0","155580",",X","","","","","315","X","315","X","","","","","32.4","X","24.1","X"
"USW00024033","1979","45.8069","-108.5422","1091.5","BILLINGS INTERNATIONAL AIRPORT, MT US","","","383.7","","383.7","0","86","0","27","0","85","","15","0","28","0","149","0","54","0","140","0","32","0","-27.2","0,0114,","432",",0,0204,","152",",0,1119,","16.3",",0,0317,","37.2","0,0908,","-1.1","0,1009","-3.3","0,1031","-10.0","0,1120","-10.0","0,1120","-10.0","0,1120","-1.7","0,0508","-6.1","0,0406","-6.1","0,0406","-10.0","0,0405","-10.0","0,0405","4757.0","","4757.0","0","214.4",",0","55.8","X","1004",",0","8.15","0","14.52","0","1.78","0","152076",",X","","","","","315","X","315","X","","","","","29.3","X","22.4","X"
"USW00024033","1980","45.8069","-108.5422","1091.5","BILLINGS INTERNATIONAL AIRPORT, MT US","","","361.8","","361.8","0","101","0","43","0","68","","24","0","23","0","138","0","39","0","156","0","32","0","-29.4","0,0111,","305",",0,1017,","241",",0,1015,","33.8",",0,0504,","38.3","0,0723,","0.0","0,1010","-2.8","0,1017","-8.3","0,1114","-8.3","0,1114","-8.9","0,1123","0.0","0,0413","-2.8","0,0408","-6.7","0,0326","-6.7","0,0326","-13.9","0,0306","3502.2","","3502.2","0","395.1",",0","52.8","X","1937",",0","9.50","0","16.04","0","2.95","0","147414",",X","","","","","315","X","315","X","","","","","27.8","X","19.7","X"
"USW00024033","1981","45.8069","-108.5422","1091.5","BILLINGS INTERNATIONAL AIRPORT, MT US","","","386.0","","386.0","0","96","0","41","0","32","","12","0","6","0","142","0","27","0","138","0","42","0","-28.9","0,0210,","127",",0,0512,","381",",0,0511,","53.6",",0,0511,","40.0","0,0705,","-1.1","0,1006","-3.3","0,1013","-7.2","0,1021","-7.2","0,1021","-9.4","0,1125","0.0","0,0511","-3.3","0,0414","-6.1","0,0321","-18.9","0,0211","-18.9","0,0211","3215.1","","3215.1","0","418.8",",0","64.8","X","1331",",0","10.28","0","17.13","0","3.42","0","175362",",X","","","","","270","X","270","X","","","","","28.8","X","24.1","X"
"USW00024033","1982","45.8069","-108.5422","1091.5","BILLINGS INTERNATIONAL AIRPORT, MT US","","","356.5","","356.5","0","115","0","52","0","81","","23","0","26","0","147","0","51","0","121","0","29","0","-28.3","0,0122,","279",",0,0320,","241",",0,0319,","33.5",",0,0616,","37.2","0,0814,","0.0","0,1006","-2.2","0,1102","-4.4","0,1103","-7.2","0,1111","-10.0","0,1112","0.0","0,0531","-2.2","0,0421","-5.0","0,0420","-10.0","0,0408","-10.0","0,0408","4142.1","","4142.1","0","465.2",",0","52.1","X","1855",",0","7.67","0","13.48","0","1.87","0","143406",",X","","","","","315","X","315","X","","","","","22.1","X","18.3","X"
"USW00024033","1983","45.8069","-108.5422","1091.5","BILLINGS INTERNATIONAL AIRPORT, MT US","","","437.5","","437.5","0","101","0","41","0","58","","17","0","14","0","139","0","36","0","133","0","37","0","-35.6","0,1224,","254",",0,0513,","155",",0,0512,","17.5",",0,0727,","39.4","0,0901,","-3.3","0,0919","-3.3","0,0919","-5.0","0,1121","-11.1","0,1122","-11.1","0,1122","-0.6","0,0513","-2.2","0,0512","-7.2","0,0414","-7.2","0,0414","-8.9","0,0327","3543.8","","3543.8","0","327.0",",0","60.5","X","1247",",0","9.11","0","15.37","0","2.84","0","165042",",X","","","","","315","X","315","X","","","","","30.8","X","30.8","X"
"USW00024033","1984","45.8069","-108.5422","1091.5","BILLINGS INTERNATIONAL AIRPORT, MT US","4.8","X","419.1","","419.1","0","101","0","39","0","65","","19","0","15","0","147","0","35","0","122","0","38","0","-25.6","0,1229,","229",",0,1225,+","201",",0,1223,","15.5",",0,1109,+","40.6","0,0629,","-5.0","0,0923","-5.0","0,0923","-5.0","0,0923","-7.2","0,1021","-8.9","0,1028","-0.6","0,0508","-2.2","0,0430","-5.6","0,0428","-8.9","0,0315","-8.9","0,0315","3859.8","","3859.8","0","278.2",",0","","","1715",",0","8.75","0","14.78","0","2.72","0","162926",",X","","","","","225","X","315","X","","","","","23.6","X","21.9","X"
