"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"US1MDBL0009","2007","39.4692","-76.531","139.9","LONG GREEN 0.6 SW, MD US","117","N","68","N","6","N","135",",N,1206,","86.1",",N,1027,","1082.5",",N","483",",N"
"US1MDBL0009","2008","39.4692","-76.531","139.9","LONG GREEN 0.6 SW, MD US","129","N","79","N","","","","","56.9",",N,0907,","1098.3",",N","",""
"US1MDBL0009","2009","39.4692","-76.531","139.9","LONG GREEN 0.6 SW, MD US","147","N","91","N","","","","","67.1",",N,0912,","1431.0",",N","",""
"US1MDBL0009","2010","39.4692","-76.531","139.9","LONG GREEN 0.6 SW, MD US","110","N","69","N","","","","","166.9",",N,1001,","1182.0",",N","",""
"US1MDBL0009","2011","39.4692","-76.531","139.9","LONG GREEN 0.6 SW, MD US","143","N","88","N","","","","","109.2",",N,0908,","1610.3",",N","",""
"US1MDBL0009","2012","39.4692","-76.531","139.9","LONG GREEN 0.6 SW, MD US","125","N","76","N","","","","","143.0",",N,1030,","1332.5",",N","",""
"US1MDBL0009","2013","39.4692","-76.531","139.9","LONG GREEN 0.6 SW, MD US","131","N","72","N","","","","","73.2",",N,0131,","1170.7",",N","",""
"US1MDBL0009","2014","39.4692","-76.531","139.9","LONG GREEN 0.6 SW, MD US","142","N","91","N","","","","","109.2",",N,0501,","1528.5",",N","",""
"US1MDBL0009","2015","39.4692","-76.531","139.9","LONG GREEN 0.6 SW, MD US","132","N","85","N","","","","","94.2",",N,0930,","1481.1",",N","",""
"US1MDBL0009","2016","39.4692","-76.531","139.9","LONG GREEN 0.6 SW, MD US","136","N","81","N","","","","","99.1",",N,0729,","1128.8",",N","",""
"US1MDBL0009","2017","39.4692","-76.531","139.9","LONG GREEN 0.6 SW, MD US","144","N","85","N","","","","","49.0",",N,0803,","1073.0",",N","",""
